combo_id,item_id,year,builds,cat_id
735238020,100296,2016,Accompanying Item,6
735238021,100296,2016,Accompanying Item,6
735238022,100296,2016,Accompanying Item,6
735238023,100296,2016,Accompanying Item,6
735238024,100296,2016,Accompanying Item,6
735238025,100296,2016,Accompanying Item,6
735238026,100296,2016,Accompanying Item,6
735238027,100296,2016,Accompanying Item,6
735238028,100296,2016,Accompanying Item,6
735238029,100296,2016,Accompanying Item,6
73523803,100296,2016,Accompanying Item,6
735238030,100296,2016,Accompanying Item,6
735238031,100296,2016,Accompanying Item,6
735238032,100296,2016,Accompanying Item,6
735238033,100296,2016,Accompanying Item,6
735238034,100296,2016,Accompanying Item,6
735238035,100296,2016,Accompanying Item,6
73523804,100296,2016,Accompanying Item,6
73523805,100296,2016,Accompanying Item,6
73523806,100296,2016,Accompanying Item,6
73523807,100296,2016,Accompanying Item,6
73523808,100296,2016,Accompanying Item,6
73523809,100296,2016,Accompanying Item,6
73523801,100297,2016,Accompanying Item,8
735238010,100297,2016,Accompanying Item,8
735238011,100297,2016,Accompanying Item,8
735238012,100297,2016,Accompanying Item,8
735238013,100297,2016,Accompanying Item,8
735238014,100297,2016,Accompanying Item,8
735238015,100297,2016,Accompanying Item,8
735238016,100297,2016,Accompanying Item,8
735238017,100297,2016,Accompanying Item,8
735238018,100297,2016,Accompanying Item,8
735238019,100297,2016,Accompanying Item,8
73523802,100297,2016,Accompanying Item,8
735238020,100297,2016,Accompanying Item,8
735238021,100297,2016,Accompanying Item,8
735238022,100297,2016,Accompanying Item,8
735238023,100297,2016,Accompanying Item,8
735238024,100297,2016,Accompanying Item,8
735238025,100297,2016,Accompanying Item,8
735238026,100297,2016,Accompanying Item,8
735238027,100297,2016,Accompanying Item,8
735238028,100297,2016,Accompanying Item,8
735238029,100297,2016,Accompanying Item,8
73523803,100297,2016,Accompanying Item,8
735238030,100297,2016,Accompanying Item,8
735238031,100297,2016,Accompanying Item,8
735238032,100297,2016,Accompanying Item,8
735238033,100297,2016,Accompanying Item,8
735238034,100297,2016,Accompanying Item,8
735238035,100297,2016,Accompanying Item,8
73523804,100297,2016,Accompanying Item,8
73523805,100297,2016,Accompanying Item,8
73523806,100297,2016,Accompanying Item,8
73523807,100297,2016,Accompanying Item,8
73523808,100297,2016,Accompanying Item,8
73523809,100297,2016,Accompanying Item,8
73163791,100299,2016,Accompanying Item,3
2141011,10030,2016,Accompanying Item,8
73163791,100300,2016,Main Item,9
7473831,100312,2016,Accompanying Item,0
74163861,100313,2016,Accompanying Item,0
74163861,100320,2016,Accompanying Item,4
7473831,100330,2016,Main Item,5
74163861,100338,2016,Accompanying Item,5
7473842,100338,2016,Main Item,5
74163861,100339,2016,Accompanying Item,5
7473843,100339,2016,Main Item,5
74163861,100340,2016,Accompanying Item,5
7473844,100340,2016,Main Item,5
74163861,100341,2016,Accompanying Item,5
74163861,100342,2016,Accompanying Item,5
74163861,100357,2016,Accompanying Item,8
74163861,100358,2016,Accompanying Item,8
74163861,100368,2016,Accompanying Item,9
74163861,100369,2016,Accompanying Item,9
7553882,100465,2016,Main Item,8
7553883,100466,2016,Main Item,8
75293891,100467,2016,Accompanying Item,11
75293892,100467,2016,Accompanying Item,11
75293893,100467,2016,Accompanying Item,11
2141011,10052,2016,Accompanying Item,8
767839034,100551,2016,Main Item,5
767839035,100555,2016,Main Item,5
767839036,100556,2016,Main Item,5
767839037,100557,2016,Main Item,5
767839038,100559,2016,Main Item,5
767839039,100560,2016,Main Item,5
767839040,100561,2016,Main Item,5
76243921,100564,2016,Accompanying Item,5
76243921,100565,2016,Accompanying Item,5
767839041,100568,2016,Main Item,7
7773951,100624,2016,Accompanying Item,11
7773952,100624,2016,Accompanying Item,11
2141131,10078,2016,Main Item,9
2141132,10082,2016,Main Item,9
2251061,10087,2016,Accompanying Item,9
2221181,10090,2016,Accompanying Item,3
2201191,10091,2016,Accompanying Item,3
2221181,10092,2016,Accompanying Item,3
2201191,10093,2016,Accompanying Item,3
2221181,10094,2016,Accompanying Item,9
2141051,10104,2016,Main Item,3
2141052,10106,2016,Main Item,3
2141053,10108,2016,Main Item,3
2141133,10113,2016,Main Item,9
2251061,10116,2016,Accompanying Item,5
2221181,10117,2016,Accompanying Item,5
2221181,10118,2016,Accompanying Item,5
2201191,10119,2016,Accompanying Item,5
2201191,10121,2016,Accompanying Item,5
2141011,10126,2016,Accompanying Item,0
2141011,10128,2016,Accompanying Item,0
2241221,10128,2016,Accompanying Item,0
2241221,10148,2016,Accompanying Item,0
79124031,101502,2016,Accompanying Item,11
793040110,101502,2016,Accompanying Item,11
793040111,101502,2016,Accompanying Item,11
793040112,101502,2016,Accompanying Item,11
793040113,101502,2016,Accompanying Item,11
793040114,101502,2016,Accompanying Item,11
793040115,101502,2016,Accompanying Item,11
793040116,101502,2016,Accompanying Item,11
793040117,101502,2016,Accompanying Item,11
793040118,101502,2016,Accompanying Item,11
793040119,101502,2016,Accompanying Item,11
79304012,101502,2016,Accompanying Item,11
793040120,101502,2016,Accompanying Item,11
79304013,101502,2016,Accompanying Item,11
79304014,101502,2016,Accompanying Item,11
79304015,101502,2016,Accompanying Item,11
79304016,101502,2016,Accompanying Item,11
79304017,101502,2016,Accompanying Item,11
79304018,101502,2016,Accompanying Item,11
79304019,101502,2016,Accompanying Item,11
7933991,101503,2016,Accompanying Item,11
7933992,101503,2016,Accompanying Item,11
2241221,10160,2016,Accompanying Item,9
2181021,10166,2016,Main Item,5
2131231,10167,2016,Main Item,5
2131232,10168,2016,Main Item,5
2131233,10169,2016,Main Item,5
2131234,10175,2016,Main Item,5
2131235,10187,2016,Main Item,5
2141011,10195,2016,Accompanying Item,5
2141011,10197,2016,Accompanying Item,5
2141011,10209,2016,Accompanying Item,5
2141051,10222,2016,Accompanying Item,6
2141052,10222,2016,Accompanying Item,6
2141053,10222,2016,Accompanying Item,6
2141054,10222,2016,Accompanying Item,6
2141055,10222,2016,Accompanying Item,6
2141056,10222,2016,Accompanying Item,6
2141057,10222,2016,Accompanying Item,6
2141058,10222,2016,Accompanying Item,6
2141131,10222,2016,Accompanying Item,6
2141132,10222,2016,Accompanying Item,6
2141133,10222,2016,Accompanying Item,6
2141134,10222,2016,Accompanying Item,6
2141135,10222,2016,Accompanying Item,6
2141136,10222,2016,Accompanying Item,6
2141137,10222,2016,Accompanying Item,6
2141138,10222,2016,Accompanying Item,6
271111,10222,2016,Accompanying Item,6
271121,10222,2016,Accompanying Item,6
271201,10222,2016,Accompanying Item,6
271211,10222,2016,Accompanying Item,6
2141011,10223,2016,Accompanying Item,0
2141051,10223,2016,Accompanying Item,0
2141052,10223,2016,Accompanying Item,0
2141053,10223,2016,Accompanying Item,0
2141054,10223,2016,Accompanying Item,0
2141055,10223,2016,Accompanying Item,0
2141056,10223,2016,Accompanying Item,0
2141057,10223,2016,Accompanying Item,0
2141058,10223,2016,Accompanying Item,0
2141131,10223,2016,Accompanying Item,0
2141132,10223,2016,Accompanying Item,0
2141133,10223,2016,Accompanying Item,0
2141134,10223,2016,Accompanying Item,0
2141135,10223,2016,Accompanying Item,0
2141136,10223,2016,Accompanying Item,0
2141137,10223,2016,Accompanying Item,0
2141138,10223,2016,Accompanying Item,0
815742244,102246,2016,Main Item,3
815742245,102247,2016,Main Item,3
8154151,102248,2016,Main Item,3
81194041,102263,2016,Accompanying Item,6
81194051,102263,2016,Accompanying Item,6
81194061,102263,2016,Accompanying Item,6
81194071,102263,2016,Accompanying Item,6
81194081,102263,2016,Accompanying Item,6
81194091,102263,2016,Accompanying Item,6
81194161,102263,2016,Accompanying Item,6
81194171,102263,2016,Accompanying Item,6
81194181,102263,2016,Accompanying Item,6
81194191,102263,2016,Accompanying Item,6
81194201,102263,2016,Accompanying Item,6
81194211,102263,2016,Accompanying Item,6
81574221,102263,2016,Accompanying Item,6
815742210,102263,2016,Accompanying Item,6
815742211,102263,2016,Accompanying Item,6
815742212,102263,2016,Accompanying Item,6
815742213,102263,2016,Accompanying Item,6
815742214,102263,2016,Accompanying Item,6
815742215,102263,2016,Accompanying Item,6
815742216,102263,2016,Accompanying Item,6
815742217,102263,2016,Accompanying Item,6
815742218,102263,2016,Accompanying Item,6
815742219,102263,2016,Accompanying Item,6
81574222,102263,2016,Accompanying Item,6
815742220,102263,2016,Accompanying Item,6
815742221,102263,2016,Accompanying Item,6
815742222,102263,2016,Accompanying Item,6
815742223,102263,2016,Accompanying Item,6
815742224,102263,2016,Accompanying Item,6
815742225,102263,2016,Accompanying Item,6
815742226,102263,2016,Accompanying Item,6
815742227,102263,2016,Accompanying Item,6
815742228,102263,2016,Accompanying Item,6
815742229,102263,2016,Accompanying Item,6
81574223,102263,2016,Accompanying Item,6
815742230,102263,2016,Accompanying Item,6
815742231,102263,2016,Accompanying Item,6
815742232,102263,2016,Accompanying Item,6
815742233,102263,2016,Accompanying Item,6
815742234,102263,2016,Accompanying Item,6
815742235,102263,2016,Accompanying Item,6
815742236,102263,2016,Accompanying Item,6
815742237,102263,2016,Accompanying Item,6
815742238,102263,2016,Accompanying Item,6
815742239,102263,2016,Accompanying Item,6
81574224,102263,2016,Accompanying Item,6
815742240,102263,2016,Accompanying Item,6
815742241,102263,2016,Accompanying Item,6
815742242,102263,2016,Accompanying Item,6
815742243,102263,2016,Accompanying Item,6
815742244,102263,2016,Accompanying Item,6
815742245,102263,2016,Accompanying Item,6
815742246,102263,2016,Accompanying Item,6
815742247,102263,2016,Accompanying Item,6
815742248,102263,2016,Accompanying Item,6
815742249,102263,2016,Accompanying Item,6
81574225,102263,2016,Accompanying Item,6
815742250,102263,2016,Accompanying Item,6
815742251,102263,2016,Accompanying Item,6
815742252,102263,2016,Accompanying Item,6
81574226,102263,2016,Accompanying Item,6
81574227,102263,2016,Accompanying Item,6
81574228,102263,2016,Accompanying Item,6
81574229,102263,2016,Accompanying Item,6
2201191,10228,2016,Accompanying Item,0
2221181,10228,2016,Accompanying Item,0
82114251,102284,2016,Accompanying Item,2
2131231,10231,2016,Accompanying Item,0
2131232,10231,2016,Accompanying Item,0
2131233,10231,2016,Accompanying Item,0
2131234,10231,2016,Accompanying Item,0
2131235,10231,2016,Accompanying Item,0
2131236,10231,2016,Accompanying Item,0
2131237,10231,2016,Accompanying Item,0
2131238,10231,2016,Accompanying Item,0
2131239,10231,2016,Accompanying Item,0
2181021,10231,2016,Accompanying Item,0
84244311,102318,2016,Accompanying Item,0
842443110,102318,2016,Accompanying Item,0
842443111,102318,2016,Accompanying Item,0
842443112,102318,2016,Accompanying Item,0
842443113,102318,2016,Accompanying Item,0
842443114,102318,2016,Accompanying Item,0
842443115,102318,2016,Accompanying Item,0
84244312,102318,2016,Accompanying Item,0
84244313,102318,2016,Accompanying Item,0
84244314,102318,2016,Accompanying Item,0
84244315,102318,2016,Accompanying Item,0
84244316,102318,2016,Accompanying Item,0
84244317,102318,2016,Accompanying Item,0
84244318,102318,2016,Accompanying Item,0
84244319,102318,2016,Accompanying Item,0
84214341,102325,2016,Accompanying Item,2
84214341,102326,2016,Accompanying Item,2
84244319,102343,2016,Main Item,5
842443110,102345,2016,Main Item,5
84214341,102351,2016,Main Item,5
84214341,102356,2016,Accompanying Item,8
8464281,102356,2016,Accompanying Item,8
8464282,102356,2016,Accompanying Item,8
8464283,102356,2016,Accompanying Item,8
8464284,102356,2016,Accompanying Item,8
84134372,102356,2016,Main Item,8
8464283,102359,2016,Main Item,9
2131231,10236,2016,Accompanying Item,0
2131232,10236,2016,Accompanying Item,0
2131233,10236,2016,Accompanying Item,0
2131234,10236,2016,Accompanying Item,0
2131235,10236,2016,Accompanying Item,0
2131236,10236,2016,Accompanying Item,0
2131237,10236,2016,Accompanying Item,0
2131238,10236,2016,Accompanying Item,0
2131239,10236,2016,Accompanying Item,0
2181021,10236,2016,Accompanying Item,0
8464284,102360,2016,Main Item,9
84244311,102367,2016,Accompanying Item,11
842443115,102367,2016,Accompanying Item,11
84244315,102367,2016,Accompanying Item,11
84244319,102367,2016,Accompanying Item,11
84244311,102368,2016,Accompanying Item,11
842443115,102368,2016,Accompanying Item,11
84244315,102368,2016,Accompanying Item,11
84244319,102368,2016,Accompanying Item,11
83234431,102370,2016,Accompanying Item,1
83184481,102376,2016,Accompanying Item,2
83194381,102376,2016,Accompanying Item,2
83194391,102376,2016,Accompanying Item,2
83194491,102376,2016,Accompanying Item,2
83194501,102376,2016,Accompanying Item,2
83194541,102376,2016,Accompanying Item,2
83204401,102376,2016,Accompanying Item,2
83204411,102376,2016,Accompanying Item,2
83214421,102376,2016,Accompanying Item,2
83214461,102376,2016,Accompanying Item,2
83214471,102376,2016,Accompanying Item,2
83214511,102376,2016,Accompanying Item,2
83214521,102376,2016,Accompanying Item,2
83214531,102376,2016,Accompanying Item,2
83224441,102376,2016,Accompanying Item,2
83224451,102376,2016,Accompanying Item,2
83234431,102376,2016,Accompanying Item,2
83244551,102376,2016,Accompanying Item,2
83184481,102380,2016,Accompanying Item,2
83194381,102380,2016,Accompanying Item,2
83194391,102380,2016,Accompanying Item,2
83194491,102380,2016,Accompanying Item,2
83194501,102380,2016,Accompanying Item,2
83194541,102380,2016,Accompanying Item,2
83204401,102380,2016,Accompanying Item,2
83204411,102380,2016,Accompanying Item,2
83214421,102380,2016,Accompanying Item,2
83214461,102380,2016,Accompanying Item,2
83214471,102380,2016,Accompanying Item,2
83214511,102380,2016,Accompanying Item,2
83214521,102380,2016,Accompanying Item,2
83214531,102380,2016,Accompanying Item,2
83224441,102380,2016,Accompanying Item,2
83224451,102380,2016,Accompanying Item,2
83234431,102380,2016,Accompanying Item,2
83244551,102380,2016,Accompanying Item,2
83184481,102384,2016,Accompanying Item,2
83194381,102384,2016,Accompanying Item,2
83194391,102384,2016,Accompanying Item,2
83194491,102384,2016,Accompanying Item,2
83194501,102384,2016,Accompanying Item,2
83194541,102384,2016,Accompanying Item,2
83204401,102384,2016,Accompanying Item,2
83204411,102384,2016,Accompanying Item,2
83214421,102384,2016,Accompanying Item,2
83214461,102384,2016,Accompanying Item,2
83214471,102384,2016,Accompanying Item,2
83214511,102384,2016,Accompanying Item,2
83214521,102384,2016,Accompanying Item,2
83214531,102384,2016,Accompanying Item,2
83224441,102384,2016,Accompanying Item,2
83224451,102384,2016,Accompanying Item,2
83234431,102384,2016,Accompanying Item,2
83244551,102384,2016,Accompanying Item,2
83184481,102392,2016,Accompanying Item,2
83194381,102392,2016,Accompanying Item,2
83194391,102392,2016,Accompanying Item,2
83194491,102392,2016,Accompanying Item,2
83194501,102392,2016,Accompanying Item,2
83194541,102392,2016,Accompanying Item,2
83204401,102392,2016,Accompanying Item,2
83204411,102392,2016,Accompanying Item,2
83214421,102392,2016,Accompanying Item,2
83214461,102392,2016,Accompanying Item,2
83214471,102392,2016,Accompanying Item,2
83214511,102392,2016,Accompanying Item,2
83214521,102392,2016,Accompanying Item,2
83214531,102392,2016,Accompanying Item,2
83224441,102392,2016,Accompanying Item,2
83224451,102392,2016,Accompanying Item,2
83234431,102392,2016,Accompanying Item,2
83244551,102392,2016,Accompanying Item,2
83184481,102396,2016,Accompanying Item,2
83194381,102396,2016,Accompanying Item,2
83194391,102396,2016,Accompanying Item,2
83194491,102396,2016,Accompanying Item,2
83194501,102396,2016,Accompanying Item,2
83194541,102396,2016,Accompanying Item,2
83204401,102396,2016,Accompanying Item,2
83204411,102396,2016,Accompanying Item,2
83214421,102396,2016,Accompanying Item,2
83214461,102396,2016,Accompanying Item,2
83214471,102396,2016,Accompanying Item,2
83214511,102396,2016,Accompanying Item,2
83214521,102396,2016,Accompanying Item,2
83214531,102396,2016,Accompanying Item,2
83224441,102396,2016,Accompanying Item,2
83224451,102396,2016,Accompanying Item,2
83234431,102396,2016,Accompanying Item,2
83244551,102396,2016,Accompanying Item,2
2141161,10240,2016,Accompanying Item,11
83244551,102403,2016,Accompanying Item,5
83234431,102417,2016,Accompanying Item,9
83214461,102418,2016,Accompanying Item,9
83234431,102422,2016,Accompanying Item,9
83224451,102425,2016,Accompanying Item,9
83224451,102428,2016,Accompanying Item,9
2141091,10243,2016,Accompanying Item,11
2141151,10243,2016,Accompanying Item,11
2241221,10243,2016,Accompanying Item,11
271041,10243,2016,Accompanying Item,11
271081,10243,2016,Accompanying Item,11
83214461,102430,2016,Accompanying Item,9
83214461,102431,2016,Accompanying Item,9
83224451,102435,2016,Accompanying Item,9
2131231,10246,2016,Accompanying Item,11
2131232,10246,2016,Accompanying Item,11
2131233,10246,2016,Accompanying Item,11
2131234,10246,2016,Accompanying Item,11
2131235,10246,2016,Accompanying Item,11
2131236,10246,2016,Accompanying Item,11
2131237,10246,2016,Accompanying Item,11
2131238,10246,2016,Accompanying Item,11
2131239,10246,2016,Accompanying Item,11
2131231,10247,2016,Accompanying Item,11
2131232,10247,2016,Accompanying Item,11
2131233,10247,2016,Accompanying Item,11
2131234,10247,2016,Accompanying Item,11
2131235,10247,2016,Accompanying Item,11
2131236,10247,2016,Accompanying Item,11
2131237,10247,2016,Accompanying Item,11
2131238,10247,2016,Accompanying Item,11
2131239,10247,2016,Accompanying Item,11
2131231,10248,2016,Accompanying Item,11
2131232,10248,2016,Accompanying Item,11
2131233,10248,2016,Accompanying Item,11
2131234,10248,2016,Accompanying Item,11
2131235,10248,2016,Accompanying Item,11
2131236,10248,2016,Accompanying Item,11
2131237,10248,2016,Accompanying Item,11
2131238,10248,2016,Accompanying Item,11
2131239,10248,2016,Accompanying Item,11
2141091,10252,2016,Accompanying Item,11
2141151,10252,2016,Accompanying Item,11
2141091,10253,2016,Accompanying Item,11
2141151,10253,2016,Accompanying Item,11
2141091,10254,2016,Accompanying Item,11
2141151,10254,2016,Accompanying Item,11
2201191,10289,2016,Accompanying Item,2
2221181,10289,2016,Accompanying Item,2
2201191,10290,2016,Accompanying Item,2
2221181,10290,2016,Accompanying Item,2
2201191,10292,2016,Accompanying Item,2
2221181,10292,2016,Accompanying Item,2
2201191,10293,2016,Accompanying Item,2
2221181,10293,2016,Accompanying Item,2
2201191,10294,2016,Accompanying Item,2
2221181,10294,2016,Accompanying Item,2
371321,10296,2016,Main Item,8
371322,10298,2016,Main Item,8
87214575,103357,2016,Main Item,1
87214576,103358,2016,Main Item,1
87214577,103359,2016,Main Item,1
87214578,103360,2016,Main Item,1
87214579,103361,2016,Main Item,1
361331,10357,2016,Main Item,5
361332,10358,2016,Main Item,5
361261,10363,2016,Main Item,6
8744562,103637,2016,Main Item,5
8744563,103638,2016,Main Item,5
361262,10364,2016,Main Item,6
361263,10365,2016,Main Item,6
87214571,103704,2016,Accompanying Item,11
87214572,103704,2016,Accompanying Item,11
87214573,103704,2016,Accompanying Item,11
87214574,103704,2016,Accompanying Item,11
87214575,103704,2016,Accompanying Item,11
87214576,103704,2016,Accompanying Item,11
87214577,103704,2016,Accompanying Item,11
87214578,103704,2016,Accompanying Item,11
87214579,103704,2016,Accompanying Item,11
87214571,103705,2016,Accompanying Item,11
87214572,103705,2016,Accompanying Item,11
87214573,103705,2016,Accompanying Item,11
87214574,103705,2016,Accompanying Item,11
87214575,103705,2016,Accompanying Item,11
87214576,103705,2016,Accompanying Item,11
87214577,103705,2016,Accompanying Item,11
87214578,103705,2016,Accompanying Item,11
87214579,103705,2016,Accompanying Item,11
87214571,103706,2016,Accompanying Item,11
87214572,103706,2016,Accompanying Item,11
87214573,103706,2016,Accompanying Item,11
87214574,103706,2016,Accompanying Item,11
87214575,103706,2016,Accompanying Item,11
87214576,103706,2016,Accompanying Item,11
87214577,103706,2016,Accompanying Item,11
87214578,103706,2016,Accompanying Item,11
87214579,103706,2016,Accompanying Item,11
87214571,103707,2016,Accompanying Item,11
87214572,103707,2016,Accompanying Item,11
87214573,103707,2016,Accompanying Item,11
87214574,103707,2016,Accompanying Item,11
87214575,103707,2016,Accompanying Item,11
87214576,103707,2016,Accompanying Item,11
87214577,103707,2016,Accompanying Item,11
87214578,103707,2016,Accompanying Item,11
87214579,103707,2016,Accompanying Item,11
87214571,103708,2016,Accompanying Item,11
87214572,103708,2016,Accompanying Item,11
87214573,103708,2016,Accompanying Item,11
87214574,103708,2016,Accompanying Item,11
87214575,103708,2016,Accompanying Item,11
87214576,103708,2016,Accompanying Item,11
87214577,103708,2016,Accompanying Item,11
87214578,103708,2016,Accompanying Item,11
87214579,103708,2016,Accompanying Item,11
87214571,103709,2016,Accompanying Item,11
87214572,103709,2016,Accompanying Item,11
87214573,103709,2016,Accompanying Item,11
87214574,103709,2016,Accompanying Item,11
87214575,103709,2016,Accompanying Item,11
87214576,103709,2016,Accompanying Item,11
87214577,103709,2016,Accompanying Item,11
87214578,103709,2016,Accompanying Item,11
87214579,103709,2016,Accompanying Item,11
87214571,103710,2016,Accompanying Item,11
87214572,103710,2016,Accompanying Item,11
87214573,103710,2016,Accompanying Item,11
87214574,103710,2016,Accompanying Item,11
87214575,103710,2016,Accompanying Item,11
87214576,103710,2016,Accompanying Item,11
87214577,103710,2016,Accompanying Item,11
87214578,103710,2016,Accompanying Item,11
87214579,103710,2016,Accompanying Item,11
87214571,103711,2016,Accompanying Item,11
87214572,103711,2016,Accompanying Item,11
87214573,103711,2016,Accompanying Item,11
87214574,103711,2016,Accompanying Item,11
