item_id,year,r_id,cat_id,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,potassium,carbs,protein,sugar,dietary_Fiber
10033,2012,1.0,8,740.0,44.0,14.0,1.0,,2090.0,,45.0,41.0,,5.0
10034,2012,1.0,8,790.0,36.0,13.0,1.0,,2500.0,,56.0,65.0,,8.0
10035,2012,1.0,8,580.0,30.0,12.0,5.0,,1780.0,,40.0,41.0,,5.0
10036,2012,1.0,8,740.0,61.0,11.0,5.0,,2100.0,,21.0,33.0,,7.0
10037,2012,1.0,8,500.0,42.0,8.0,0.0,,1200.0,,16.0,23.0,,5.0
10038,2012,1.0,8,380.0,24.0,45.0,0.0,,1160.0,,16.0,32.0,,5.0
10039,2012,1.0,8,330.0,23.0,45.0,0.0,,740.0,,14.0,22.0,,4.0
10040,2012,1.0,8,820.0,57.0,11.0,1.0,,1670.0,,25.0,53.0,,6.0
10041,2012,1.0,8,410.0,29.0,6.0,0.0,,840.0,,12.0,27.0,,3.0
10042,2012,1.0,8,370.0,10.0,4.0,0.0,,910.0,,21.0,52.0,,5.0
10043,2012,1.0,8,180.0,5.0,2.0,0.0,,450.0,,10.0,26.0,,3.0
10044,2012,1.0,8,910.0,68.0,16.0,15.0,,1840.0,,25.0,52.0,,6.0
10045,2012,1.0,8,460.0,34.0,8.0,5.0,,920.0,,13.0,26.0,,3.0
10046,2012,1.0,8,460.0,21.0,8.0,5.0,,1080.0,,21.0,50.0,,5.0
10047,2012,1.0,8,230.0,10.0,4.0,0.0,,540.0,,11.0,25.0,,3.0
10048,2012,1.0,8,1010.0,69.0,12.0,0.0,,2650.0,,63.0,50.0,,11.0
10049,2012,1.0,8,620.0,44.0,9.0,0.0,,1690.0,,33.0,32.0,,6.0
10050,2012,1.0,8,680.0,51.0,9.0,0.0,,1820.0,,20.0,48.0,,10.0
10051,2012,1.0,8,460.0,35.0,7.0,0.0,,1280.0,,12.0,31.0,,5.0
10052,2012,1.0,8,1380.0,99.0,15.0,15.0,,1430.0,,91.0,40.0,,11.0
10053,2012,1.0,8,690.0,49.0,7.0,1.0,,720.0,,45.0,20.0,,5.0
10054,2012,1.0,8,720.0,41.0,6.0,5.0,,1200.0,,57.0,39.0,,11.0
10055,2012,1.0,8,360.0,21.0,3.0,0.0,,600.0,,28.0,20.0,,5.0
10056,2012,1.0,8,1290.0,79.0,12.0,25.0,,2290.0,,92.0,54.0,,10.0
10057,2012,1.0,8,680.0,40.0,6.0,1.0,,1640.0,,55.0,28.0,,5.0
10058,2012,1.0,8,590.0,19.0,3.0,15.0,,2060.0,,58.0,53.0,,9.0
10059,2012,1.0,8,340.0,9.0,15.0,1.0,,1520.0,,38.0,27.0,,5.0
10060,2012,1.0,8,1030.0,67.0,16.0,1.0,,1700.0,,54.0,55.0,,5.0
10061,2012,1.0,8,630.0,43.0,12.0,5.0,,1160.0,,33.0,33.0,,4.0
10062,2012,1.0,8,470.0,22.0,9.0,0.0,,1280.0,,18.0,55.0,,5.0
10063,2012,1.0,8,350.0,20.0,9.0,0.0,,950.0,,15.0,33.0,,3.0
10064,2012,1.0,8,1290.0,92.0,24.0,15.0,,3500.0,,59.0,60.0,,11.0
10065,2012,1.0,8,990.0,72.0,21.0,1.0,,2520.0,,53.0,36.0,,9.0
10066,2012,1.0,8,920.0,55.0,18.0,1.0,,2200.0,,52.0,57.0,,10.0
10067,2012,1.0,8,810.0,54.0,18.0,1.0,,1870.0,,49.0,35.0,,9.0
10068,2012,1.0,8,1350.0,80.0,17.0,1.0,,2610.0,,114.0,46.0,,13.0
10069,2012,1.0,8,820.0,48.0,11.0,0.0,,1530.0,,72.0,27.0,,8.0
10070,2012,1.0,8,880.0,46.0,12.0,0.0,,2000.0,,76.0,46.0,,12.0
10071,2012,1.0,8,580.0,31.0,9.0,0.0,,1220.0,,53.0,27.0,,8.0
10072,2012,1.0,8,1120.0,78.0,22.0,15.0,,2510.0,,57.0,49.0,,7.0
10073,2012,1.0,8,600.0,42.0,12.0,5.0,,1290.0,,29.0,28.0,,4.0
10074,2012,1.0,8,680.0,41.0,16.0,5.0,,1470.0,,30.0,47.0,,6.0
10075,2012,1.0,8,380.0,23.0,9.0,0.0,,760.0,,16.0,27.0,,3.0
10076,2012,1.0,9,750.0,33.0,11.0,0.0,,1830.0,,50.0,62.0,,3.0
10077,2012,1.0,9,1000.0,42.0,17.0,0.0,,2640.0,,87.0,70.0,,4.0
10078,2012,1.0,9,860.0,58.0,10.0,1.0,,1210.0,,63.0,22.0,,4.0
10079,2012,1.0,9,1190.0,61.0,11.0,15.0,,3340.0,,126.0,34.0,,6.0
10080,2012,1.0,9,1150.0,73.0,21.0,1.0,,2760.0,,76.0,46.0,,6.0
10081,2012,1.0,9,970.0,55.0,18.0,0.0,,3300.0,,60.0,58.0,,3.0
10082,2012,1.0,9,1150.0,66.0,22.0,5.0,,3480.0,,78.0,58.0,,3.0
10083,2012,1.0,9,1010.0,50.0,10.0,5.0,,2000.0,,101.0,42.0,,8.0
10084,2012,1.0,9,1090.0,59.0,28.0,2.0,,3600.0,,90.0,52.0,,5.0
10085,2012,1.0,3,1030.0,48.0,15.0,5.0,,2040.0,,90.0,56.0,,3.0
10086,2012,1.0,3,840.0,49.0,17.0,15.0,,2440.0,,75.0,39.0,,2.0
10087,2012,1.0,9,670.0,38.0,15.0,1.0,,2320.0,,46.0,34.0,,4.0
10088,2012,1.0,3,590.0,36.0,12.0,1.0,,1630.0,,50.0,23.0,,1.0
10089,2012,1.0,9,630.0,47.0,15.0,15.0,,1810.0,,24.0,27.0,,3.0
1009,2012,84.0,9,390.0,13.0,5.0,0.0,240.0,1150.0,,46.0,24.0,7.0,5.0
10090,2012,1.0,3,430.0,30.0,9.0,1.0,,620.0,,24.0,17.0,,
10091,2012,1.0,3,740.0,46.0,16.0,2.0,,1130.0,,47.0,33.0,,1.0
10092,2012,1.0,3,390.0,27.0,7.0,1.0,,500.0,,23.0,15.0,,
10093,2012,1.0,3,660.0,40.0,12.0,15.0,,890.0,,46.0,29.0,,1.0
10094,2012,1.0,9,260.0,14.0,4.0,0.0,,440.0,,28.0,6.0,,
10095,2012,1.0,9,330.0,18.0,7.0,0.0,,750.0,,31.0,11.0,,
10096,2012,1.0,9,620.0,36.0,13.0,1.0,,1430.0,,53.0,22.0,,2.0
10097,2012,1.0,9,610.0,36.0,15.0,1.0,,1170.0,,52.0,19.0,,2.0
10098,2012,1.0,9,230.0,5.0,15.0,0.0,,560.0,,23.0,24.0,,
10099,2012,1.0,3,1270.0,82.0,25.0,3.0,,2310.0,,82.0,51.0,,4.0
10100,2012,1.0,3,1340.0,87.0,27.0,3.0,,2550.0,,82.0,56.0,,4.0
10101,2012,1.0,3,890.0,59.0,18.0,2.0,,1580.0,,54.0,34.0,,2.0
10102,2012,1.0,3,1130.0,67.0,26.0,3.0,,2610.0,,70.0,61.0,,5.0
10103,2012,1.0,3,1160.0,72.0,25.0,3.0,,2310.0,,73.0,55.0,,3.0
10104,2012,1.0,3,1180.0,70.0,25.0,25.0,,2720.0,,77.0,61.0,,5.0
10105,2012,1.0,3,1100.0,73.0,24.0,25.0,,1970.0,,53.0,57.0,,3.0
10106,2012,1.0,3,1390.0,101.0,41.0,35.0,,3610.0,,46.0,76.0,,6.0
10107,2012,1.0,3,1250.0,84.0,26.0,25.0,,2280.0,,68.0,55.0,,5.0
10108,2012,1.0,3,790.0,46.0,15.0,2.0,,1220.0,,50.0,46.0,,3.0
10109,2012,1.0,3,940.0,58.0,22.0,25.0,,1700.0,,51.0,54.0,,3.0
10110,2012,1.0,3,970.0,60.0,22.0,25.0,,1660.0,,51.0,57.0,,3.0
10111,2012,1.0,3,550.0,22.0,45.0,0.0,,1560.0,,60.0,29.0,,7.0
10112,2012,1.0,9,1140.0,81.0,28.0,25.0,,3500.0,,47.0,54.0,,6.0
10113,2012,1.0,9,1050.0,59.0,27.0,15.0,,3640.0,,65.0,63.0,,6.0
10114,2012,1.0,9,740.0,42.0,8.0,5.0,,1800.0,,54.0,37.0,,4.0
10115,2012,1.0,9,430.0,18.0,35.0,0.0,,1520.0,,43.0,25.0,,3.0
10116,2012,1.0,5,940.0,49.0,22.0,1.0,,1950.0,,77.0,50.0,,5.0
10117,2012,1.0,5,270.0,15.0,3.0,0.0,,770.0,,16.0,20.0,,1.0
10118,2012,1.0,5,300.0,9.0,25.0,0.0,,570.0,,45.0,11.0,,2.0
10119,2012,1.0,5,230.0,14.0,25.0,0.0,,540.0,,16.0,9.0,,
10120,2012,1.0,5,360.0,7.0,2.0,0.0,,1040.0,,60.0,14.0,,4.0
10121,2012,1.0,5,140.0,7.0,25.0,0.0,,410.0,,0.0,20.0,,0.0
10122,2012,1.0,5,1440.0,88.0,36.0,15.0,,4270.0,,91.0,70.0,,7.0
10123,2012,1.0,5,1280.0,85.0,35.0,15.0,,3150.0,,86.0,42.0,,6.0
10124,2012,1.0,9,820.0,41.0,12.0,0.0,,2230.0,,69.0,43.0,,4.0
10125,2012,1.0,9,590.0,24.0,45.0,0.0,,2150.0,,59.0,36.0,,4.0
10126,2012,1.0,0,930.0,48.0,21.0,1.0,,2640.0,,84.0,43.0,,2.0
10127,2012,1.0,0,,,,25.0,,,,,,,15.0
10128,2012,1.0,0,,,,15.0,,,,,,,18.0
10129,2012,1.0,0,1170.0,69.0,16.0,1.0,,3780.0,,66.0,70.0,,8.0
10130,2012,1.0,0,1170.0,70.0,16.0,1.0,,3900.0,,67.0,71.0,,8.0
10131,2012,1.0,0,1250.0,55.0,11.0,5.0,,3060.0,,116.0,71.0,,8.0
10132,2012,1.0,0,1110.0,55.0,11.0,5.0,,2780.0,,83.0,70.0,,8.0
10133,2012,1.0,0,1150.0,55.0,11.0,5.0,,3390.0,,90.0,71.0,,8.0
10134,2012,1.0,0,710.0,49.0,14.0,5.0,,2060.0,,8.0,61.0,,2.0
10135,2012,1.0,0,720.0,49.0,14.0,5.0,,2170.0,,9.0,61.0,,3.0
10136,2012,1.0,0,790.0,35.0,9.0,0.0,,1340.0,,59.0,61.0,,3.0
10137,2012,1.0,0,660.0,35.0,9.0,0.0,,1060.0,,25.0,61.0,,2.0
10138,2012,1.0,0,690.0,35.0,9.0,0.0,,1670.0,,32.0,62.0,,2.0
10139,2012,1.0,0,1680.0,107.0,40.0,25.0,,4270.0,,134.0,48.0,,17.0
10140,2012,1.0,0,1610.0,103.0,36.0,3.0,,3240.0,,125.0,48.0,,16.0
10141,2012,1.0,5,1190.0,72.0,32.0,2.0,,3800.0,,81.0,58.0,,5.0
10142,2012,1.0,0,1330.0,82.0,27.0,2.0,,2400.0,,114.0,34.0,,12.0
10143,2012,1.0,0,1440.0,89.0,30.0,25.0,,2680.0,,118.0,42.0,,14.0
10144,2012,1.0,0,960.0,53.0,10.0,5.0,,810.0,,106.0,14.0,,11.0
10145,2012,1.0,5,510.0,44.0,16.0,0.0,,1530.0,,31.0,20.0,,2.0
10146,2012,1.0,5,650.0,47.0,17.0,0.0,,2250.0,,44.0,35.0,,3.0
10147,2012,1.0,5,600.0,37.0,14.0,1.0,,1890.0,,38.0,28.0,,2.0
10148,2012,1.0,0,420.0,21.0,9.0,5.0,,1270.0,,39.0,19.0,,1.0
10149,2012,1.0,0,580.0,35.0,8.0,0.0,,1900.0,,33.0,35.0,,4.0
10150,2012,1.0,0,590.0,35.0,8.0,0.0,,1950.0,,34.0,35.0,,4.0
10151,2012,1.0,0,620.0,28.0,5.0,0.0,,1530.0,,58.0,35.0,,4.0
10152,2012,1.0,0,550.0,28.0,5.0,0.0,,1390.0,,42.0,35.0,,4.0
10153,2012,1.0,0,570.0,28.0,5.0,0.0,,1700.0,,45.0,36.0,,4.0
10154,2012,1.0,0,360.0,25.0,7.0,0.0,,1010.0,,5.0,30.0,,1.0
10155,2012,1.0,0,360.0,25.0,7.0,0.0,,1090.0,,4.0,30.0,,1.0
10156,2012,1.0,0,400.0,17.0,45.0,0.0,,670.0,,29.0,31.0,,1.0
10157,2012,1.0,0,330.0,17.0,45.0,0.0,,530.0,,13.0,30.0,,1.0
10158,2012,1.0,0,350.0,18.0,45.0,0.0,,830.0,,16.0,31.0,,1.0
10159,2012,1.0,0,580.0,41.0,10.0,0.0,,900.0,,43.0,15.0,,7.0
10160,2012,1.0,9,430.0,18.0,35.0,0.0,,1520.0,,43.0,25.0,,3.0
10161,2012,1.0,0,520.0,33.0,12.0,1.0,,1090.0,,40.0,16.0,,4.0
10162,2012,1.0,5,380.0,14.0,6.0,0.0,,1520.0,,25.0,44.0,,5.0
10163,2012,1.0,5,470.0,16.0,7.0,0.0,,1820.0,,30.0,55.0,,5.0
10164,2012,1.0,5,450.0,19.0,7.0,5.0,,1900.0,,33.0,42.0,,5.0
10165,2012,1.0,5,470.0,9.0,2.0,0.0,,3180.0,,84.0,28.0,,8.0
10166,2012,1.0,5,480.0,24.0,10.0,15.0,,1120.0,,,65.0,,0.0
10167,2012,1.0,5,670.0,47.0,21.0,5.0,,950.0,,3.0,57.0,,0.0
10168,2012,1.0,5,310.0,13.0,5.0,0.0,,970.0,,0.0,48.0,,0.0
10169,2012,1.0,5,250.0,12.0,5.0,5.0,,860.0,,0.0,35.0,,0.0
10170,2012,1.0,5,540.0,36.0,9.0,1.0,,1960.0,,2.0,51.0,,
10171,2012,1.0,5,650.0,34.0,9.0,1.0,,2220.0,,37.0,50.0,,2.0
10172,2012,1.0,5,600.0,15.0,6.0,5.0,,2160.0,,37.0,78.0,,
10173,2012,1.0,5,,,20.0,,,,,,,,
10175,2012,1.0,5,670.0,43.0,17.0,1.0,,2190.0,,5.0,66.0,,0.0
10176,2012,1.0,5,500.0,21.0,8.0,5.0,,2440.0,,31.0,51.0,,6.0
10177,2012,1.0,5,1260.0,61.0,15.0,1.0,,3840.0,,118.0,59.0,,10.0
10178,2012,1.0,5,,,29.0,5.0,,,,,,,
10179,2012,1.0,5,,55.0,19.0,0.0,,,,,,,
10180,2012,1.0,5,,,,5.0,,,,,,,7.0
10181,2012,1.0,5,,,14.0,0.0,,,,,,,7.0
10182,2012,1.0,5,470.0,10.0,3.0,0.0,,1970.0,,56.0,52.0,,8.0
10183,2012,1.0,5,810.0,41.0,13.0,1.0,,3640.0,,54.0,57.0,,7.0
10184,2012,1.0,5,750.0,45.0,10.0,5.0,,2560.0,,31.0,57.0,,4.0
10185,2012,1.0,5,1060.0,66.0,22.0,1.0,,3140.0,,49.0,68.0,,6.0
10186,2012,1.0,5,570.0,22.0,8.0,0.0,,2530.0,,40.0,54.0,,6.0
10187,2012,1.0,5,760.0,44.0,11.0,1.0,,2460.0,,35.0,55.0,,5.0
10188,2012,1.0,5,1410.0,55.0,25.0,1.0,,5630.0,,152.0,78.0,,11.0
10189,2012,1.0,5,1370.0,52.0,24.0,1.0,,4870.0,,149.0,78.0,,11.0
10190,2012,1.0,5,1390.0,65.0,26.0,1.0,,5260.0,,151.0,53.0,,11.0
10191,2012,1.0,5,,,,,,,,,,,11.0
10192,2012,1.0,5,850.0,43.0,14.0,5.0,,2760.0,,56.0,61.0,,9.0
10193,2012,1.0,5,1690.0,95.0,42.0,25.0,,3930.0,,130.0,82.0,,11.0
10194,2012,1.0,5,1510.0,54.0,10.0,5.0,,2500.0,,208.0,64.0,,11.0
10195,2012,1.0,5,1210.0,67.0,16.0,1.0,,3200.0,,94.0,59.0,,8.0
10196,2012,1.0,5,1390.0,79.0,14.0,1.0,,3240.0,,118.0,53.0,,10.0
10197,2012,1.0,5,1070.0,61.0,11.0,5.0,,2530.0,,93.0,38.0,,7.0
10198,2012,1.0,5,,102.0,27.0,1.0,,,,,,,
10199,2012,1.0,5,,,18.0,,,,,,60.0,,
102,2012,24.0,3,1000.0,74.0,26.0,2.0,170.0,1610.0,,40.0,46.0,9.0,2.0
10200,2012,1.0,5,490.0,12.0,2.0,0.0,,4990.0,,51.0,49.0,,7.0
10201,2012,1.0,5,1230.0,59.0,12.0,0.0,,3400.0,,112.0,61.0,,11.0
10202,2012,1.0,5,800.0,30.0,11.0,0.0,,2430.0,,67.0,60.0,,7.0
10203,2012,1.0,5,860.0,41.0,14.0,0.0,,2950.0,,61.0,63.0,,10.0
10204,2012,1.0,5,1440.0,82.0,35.0,2.0,,3260.0,,107.0,70.0,,10.0
10205,2012,1.0,5,1210.0,72.0,28.0,15.0,,3140.0,,95.0,43.0,,8.0
10206,2012,1.0,5,1300.0,82.0,40.0,25.0,,3520.0,,77.0,67.0,,7.0
10207,2012,1.0,5,1510.0,90.0,43.0,25.0,,3700.0,,116.0,61.0,,8.0
10208,2012,1.0,5,1350.0,72.0,36.0,2.0,,2410.0,,111.0,68.0,,9.0
10209,2012,1.0,5,1460.0,75.0,36.0,2.0,,2930.0,,127.0,71.0,,8.0
10210,2012,1.0,5,1420.0,81.0,40.0,2.0,,3260.0,,113.0,64.0,,9.0
10211,2012,1.0,5,350.0,5.0,15.0,0.0,,1640.0,,43.0,36.0,,7.0
10212,2012,1.0,5,1280.0,69.0,13.0,1.0,,3270.0,,133.0,33.0,,10.0
10213,2012,1.0,5,730.0,17.0,35.0,0.0,,1820.0,,98.0,46.0,,5.0
10214,2012,1.0,5,690.0,29.0,8.0,0.0,,1460.0,,61.0,46.0,,5.0
10215,2012,1.0,5,1570.0,106.0,18.0,15.0,,2000.0,,108.0,46.0,,10.0
10216,2012,1.0,5,1930.0,138.0,24.0,15.0,,3180.0,,121.0,51.0,,12.0
10217,2012,1.0,7,550.0,31.0,13.0,5.0,,1280.0,,44.0,21.0,,3.0
10218,2012,1.0,7,950.0,69.0,23.0,1.0,,2230.0,,51.0,32.0,,6.0
10219,2012,1.0,6,590.0,32.0,11.0,1.0,,1510.0,,60.0,17.0,,7.0
10220,2012,1.0,6,970.0,60.0,20.0,1.0,,3530.0,,82.0,26.0,,8.0
10221,2012,1.0,6,150.0,5.0,1.0,0.0,,680.0,,22.0,4.0,,3.0
10222,2012,1.0,6,390.0,18.0,35.0,0.0,,720.0,,53.0,5.0,,4.0
10223,2012,1.0,0,530.0,28.0,5.0,0.0,,1320.0,,63.0,7.0,,4.0
10224,2012,1.0,0,140.0,9.0,15.0,0.0,,190.0,,15.0,1.0,,2.0
10225,2012,1.0,0,,0.0,0.0,0.0,,,,,,,
10226,2012,1.0,0,220.0,22.0,35.0,0.0,,420.0,,5.0,2.0,,2.0
10227,2012,1.0,0,110.0,0.0,0.0,0.0,,0.0,,27.0,0.0,,1.0
10228,2012,1.0,0,25.0,0.0,0.0,0.0,,25.0,,4.0,3.0,,3.0
10229,2012,1.0,0,1290.0,56.0,10.0,5.0,,3620.0,,181.0,16.0,,9.0
10230,2012,1.0,6,1390.0,98.0,48.0,2.0,,2010.0,,69.0,61.0,,10.0
10231,2012,1.0,0,490.0,35.0,22.0,1.0,,380.0,,42.0,7.0,,3.0
10232,2012,1.0,0,350.0,20.0,10.0,5.0,,620.0,,28.0,15.0,,3.0
10233,2012,1.0,0,250.0,6.0,25.0,0.0,,750.0,,40.0,9.0,,4.0
10234,2012,1.0,0,570.0,42.0,24.0,1.0,,580.0,,42.0,12.0,,3.0
10235,2012,1.0,0,600.0,41.0,17.0,0.0,,1350.0,,42.0,18.0,,4.0
10236,2012,1.0,0,330.0,18.0,35.0,0.0,,900.0,,38.0,6.0,,4.0
10237,2012,1.0,0,90.0,0.0,0.0,0.0,,0.0,,24.0,,,3.0
10238,2012,1.0,11,160.0,17.0,35.0,0.0,,170.0,,,1.0,,0.0
10239,2012,1.0,11,150.0,12.0,2.0,0.0,,350.0,,9.0,,,0.0
10240,2012,1.0,11,90.0,9.0,15.0,0.0,,320.0,,2.0,,,0.0
10241,2012,1.0,11,130.0,14.0,25.0,0.0,,210.0,,,0.0,,0.0
10242,2012,1.0,11,200.0,21.0,35.0,0.0,,310.0,,1.0,,,0.0
10243,2012,1.0,11,240.0,26.0,5.0,0.0,,260.0,,,2.0,,0.0
10244,2012,1.0,11,200.0,21.0,35.0,0.0,,310.0,,1.0,,,0.0
10245,2012,1.0,11,240.0,26.0,5.0,0.0,,260.0,,,2.0,,0.0
10246,2012,1.0,11,130.0,12.0,4.0,0.0,,180.0,,4.0,2.0,,
10247,2012,1.0,11,45.0,25.0,5.0,0.0,,280.0,,5.0,,,
10248,2012,1.0,11,230.0,16.0,9.0,0.0,,1110.0,,4.0,18.0,,0.0
10249,2012,1.0,0,390.0,21.0,4.0,0.0,,1270.0,,35.0,14.0,,2.0
10250,2012,1.0,0,160.0,9.0,15.0,0.0,,920.0,,2.0,17.0,,0.0
10251,2012,1.0,11,240.0,26.0,5.0,0.0,,260.0,,,2.0,,0.0
10252,2012,1.0,11,220.0,18.0,3.0,0.0,,520.0,,13.0,,,
10253,2012,1.0,11,140.0,14.0,25.0,0.0,,490.0,,2.0,,,0.0
10254,2012,1.0,11,200.0,21.0,35.0,0.0,,310.0,,1.0,,,0.0
10255,2012,1.0,11,70.0,6.0,1.0,0.0,,150.0,,3.0,,,2.0
10256,2012,1.0,4,1540.0,74.0,46.0,15.0,,910.0,,210.0,18.0,,7.0
10257,2012,1.0,4,1000.0,54.0,29.0,5.0,,620.0,,117.0,13.0,,2.0
10258,2012,1.0,4,820.0,48.0,30.0,0.0,,430.0,,97.0,9.0,,4.0
10259,2012,1.0,4,460.0,32.0,18.0,1.0,,260.0,,42.0,3.0,,2.0
10260,2012,1.0,4,350.0,18.0,13.0,0.0,,125.0,,43.0,4.0,,
10261,2012,1.0,4,380.0,23.0,14.0,1.0,,240.0,,37.0,6.0,,2.0
10262,2012,1.0,4,1310.0,63.0,32.0,1.0,,740.0,,176.0,16.0,,6.0
10263,2012,1.0,4,930.0,35.0,17.0,0.0,,980.0,,149.0,9.0,,4.0
10264,2012,1.0,4,360.0,17.0,9.0,0.0,,200.0,,49.0,4.0,,2.0
10265,2012,1.0,4,360.0,19.0,12.0,5.0,,170.0,,43.0,4.0,,
10266,2012,1.0,4,230.0,14.0,9.0,0.0,,65.0,,24.0,3.0,,0.0
10267,2012,1.0,4,330.0,14.0,9.0,0.0,,90.0,,49.0,4.0,,0.0
10268,2012,1.0,4,260.0,14.0,9.0,0.0,,65.0,,31.0,3.0,,
10270,2012,1.0,2,780.0,41.0,26.0,1.0,,420.0,,97.0,12.0,,1.0
10271,2012,1.0,2,,0.0,0.0,0.0,,,,,0.0,,0.0
10272,2012,1.0,2,100.0,0.0,0.0,0.0,,25.0,,28.0,0.0,,0.0
10273,2012,1.0,2,0.0,0.0,0.0,0.0,,25.0,,0.0,0.0,,0.0
10274,2012,1.0,2,110.0,0.0,0.0,0.0,,35.0,,29.0,0.0,,0.0
10275,2012,1.0,2,100.0,0.0,0.0,0.0,,20.0,,27.0,0.0,,0.0
10276,2012,1.0,2,0.0,0.0,0.0,0.0,,30.0,,,0.0,,0.0
10277,2012,1.0,2,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0
10278,2012,1.0,2,100.0,0.0,0.0,0.0,,35.0,,27.0,0.0,,0.0
10279,2012,1.0,2,100.0,0.0,0.0,0.0,,105.0,,27.0,0.0,,0.0
10280,2012,1.0,2,100.0,0.0,0.0,0.0,,20.0,,28.0,0.0,,0.0
10281,2012,1.0,2,80.0,0.0,0.0,0.0,,25.0,,21.0,0.0,,0.0
10282,2012,1.0,2,0.0,0.0,0.0,0.0,,40.0,,0.0,0.0,,0.0
10283,2012,1.0,2,0.0,0.0,0.0,0.0,,25.0,,0.0,0.0,,0.0
10284,2012,1.0,2,100.0,0.0,0.0,0.0,,15.0,,26.0,0.0,,0.0
10285,2012,1.0,2,,0.0,0.0,0.0,,,,,0.0,,0.0
10286,2012,1.0,2,,,,0.0,,,,,,,
10287,2012,1.0,2,230.0,0.0,0.0,0.0,,15.0,,59.0,0.0,,0.0
10288,2012,1.0,2,,0.0,0.0,0.0,,,,,0.0,,
10289,2012,1.0,2,100.0,0.0,0.0,0.0,,10.0,,24.0,0.0,,0.0
10290,2012,1.0,2,100.0,0.0,0.0,0.0,,0.0,,24.0,0.0,,0.0
10291,2012,1.0,2,70.0,0.0,0.0,0.0,,15.0,,19.0,0.0,,0.0
10292,2012,1.0,2,110.0,0.0,0.0,0.0,,5.0,,25.0,0.0,,0.0
10293,2012,1.0,2,,,,0.0,,,,,,,0.0
10294,2012,1.0,2,,,,0.0,,,,,,,0.0
10295,2012,2.0,1,300.0,15.0,45.0,0.0,10.0,480.0,,36.0,5.0,11.0,2.0
10296,2012,2.0,8,430.0,24.0,8.0,0.0,65.0,1150.0,,30.0,27.0,5.0,4.0
