item_id,year,item_name,item_description
100,2012,"ButterBurger w/ Cheese, Kids","ButterBurger w/ Cheese, Kids"
10001,2012,Breadstick,"Breadstick, Pick 'n Pair & Lunch Combos"
10002,2012,Toasted Garlic Bread Basket,"Toasted Garlic Bread Basket, Extras, As Served"
10003,2012,"French Onion Soup, Pick 'n Pair & Lunch Combos","French Onion Soup, Pick 'n Pair & Lunch Combos"
10004,2012,"Tomato Basil Soup, Pick 'n Pair & Lunch Combos","Tomato Basil Soup, Pick 'n Pair & Lunch Combos"
10005,2012,"Chili, Pick 'n Pair & Lunch Combos","Chili, Pick 'n Pair & Lunch Combos"
10006,2012,"Baked Potato Soup, Pick 'n Pair & Lunch Combos","Baked Potato Soup, Pick 'n Pair & Lunch Combos"
10007,2012,"Black Bean Soup, Pick 'n Pair & Lunch Combos","Black Bean Soup, Pick 'n Pair & Lunch Combos"
10008,2012,"Chicken Noodle Soup, Pick 'n Pair & Lunch Combos","Chicken Noodle Soup, Pick 'n Pair & Lunch Combos"
10009,2012,"Chicken Tortilla Soup, Pick 'n Pair & Lunch Combos","Chicken Tortilla Soup, Pick 'n Pair & Lunch Combos"
10010,2012,"Broccoli Cheddar Soup, Pick 'n Pair & Lunch Combos","Broccoli Cheddar Soup, Pick 'n Pair & Lunch Combos"
10011,2012,"Clam Chowder, Pick 'n Pair & Lunch Combos","Clam Chowder, Pick 'n Pair & Lunch Combos"
10012,2012,"French Onion Soup, Bowl","French Onion Soup, Extras, As Served, Bowl"
10013,2012,"Tomato Basil Soup, Bowl","Tomato Basil Soup, Extras, As Served, Bowl"
10014,2012,"Chili, Bowl","Chili, Extras, As Served, Bowl"
10015,2012,"Broccoli Cheddar Soup, Bowl","Broccoli Cheddar Soup, Extras, As Served, Bowl"
10016,2012,"Clam Chowder, Bowl","Clam Chowder, Extras, As Served, Bowl"
10017,2012,"Baked Potato Soup, Bowl","Baked Potato Soup, Extras, As Served, Bowl"
10018,2012,"Chicken Tortilla Soup, Bowl","Chicken Tortilla Soup, Extras, As Served, Bowl"
10019,2012,"Chicken Noodle Soup, Bowl","Chicken Noodle Soup, Extras, As Served, Bowl"
10020,2012,Applebee's House Salad,"Applebee's House Salad w/out Dressing, Extras, As Served"
10021,2012,"Fried Chicken Salad, Pick 'n Pair & Lunch Combos","Fried Chicken Salad, Pick 'n Pair & Lunch Combos"
10022,2012,"Grilled Shrimp 'n Spinach Salad, Pick 'n Pair & Lunch Combos","Grilled Shrimp 'n Spinach Salad, Pick 'n Pair & Lunch Combos"
10023,2012,"Oriental Chicken Salad, Pick 'n Pair & Lunch Combos","Oriental Chicken Salad, Pick 'n Pair & Lunch Combos"
10024,2012,"Oriental Grilled Chicken Salad, Pick 'n Pair & Lunch Combos","Oriental Grilled Chicken Salad, Pick 'n Pair & Lunch Combos"
10025,2012,"Caesar Salad, Pick 'n Pair & Lunch Combos","Caesar Salad, Pick 'n Pair & Lunch Combos"
10026,2012,"Chicken Caesar Salad, Pick 'n Pair & Lunch Combos","Chicken Caesar Salad, Pick 'n Pair & Lunch Combos"
10027,2012,"Santa Fe Chicken Salad, Pick 'n Pair & Lunch Combos","Santa Fe Chicken Salad, Pick 'n Pair & Lunch Combos"
10028,2012,"Spinach Salad, Pick 'n Pair & Lunch Combos","Spinach Salad, Pick 'n Pair & Lunch Combos"
10029,2012,"House Salad, Pick 'n Pair & Lunch Combos","House Salad, Pick 'n Pair & Lunch Combos"
10030,2012,"Caesar Salad w/ Dressing, Small","Caesar Salad w/ Dressing, Extras, As Served, Small"
10031,2012,Weight Watchers Paradise Chicken Salad w/ Dressing,Weight Watchers Paradise Chicken Salad w/ Dressing
10032,2012,"Bruschetta Chicken Salad w/ Dressing, Regular","Bruschetta Chicken Salad w/ Dressing, Regular"
10033,2012,"Bruschetta Chicken Salad w/ Dressing, Half","Bruschetta Chicken Salad w/ Dressing, Half"
10034,2012,"Bruschetta Chicken Salad, Regular","Bruschetta Chicken Salad w/out Dressing, Regular"
10035,2012,"Bruschetta Chicken Salad, Half","Bruschetta Chicken Salad w/out Dressing, Half"
10036,2012,"California Shrimp Salad w/ Dressing, Regular","California Shrimp Salad w/ Dressing, Regular"
10037,2012,"California Shrimp Salad w/ Dressing, Half","California Shrimp Salad w/ Dressing, Half"
10038,2012,"California Shrimp Salad, Regular","California Shrimp Salad w/out Dressing, Regular"
10039,2012,"California Shrimp Salad, Half","California Shrimp Salad w/out Dressing, Half"
10040,2012,"Grilled Chicken Caesar w/ Dressing, Regular","Grilled Chicken Caesar w/ Dressing, Regular"
10041,2012,"Grilled Chicken Caesar w/ Dressing, Half","Grilled Chicken Caesar w/ Dressing, Half"
10042,2012,"Grilled Chicken Caesar, Regular","Grilled Chicken Caesar w/out Dressing, Regular"
10043,2012,"Grilled Chicken Caesar, Half","Grilled Chicken Caesar w/out Dressing, Half"
10044,2012,"Grilled Steak Caesar w/ Dressing, Regular","Grilled Steak Caesar w/ Dressing, Regular"
10045,2012,"Grilled Steak Caesar w/ Dressing, Half","Grilled Steak Caesar w/ Dressing, Half"
10046,2012,"Grilled Steak Caesar, Regular","Grilled Steak Caesar w/out Dressing, Regular"
10047,2012,"Grilled Steak Caesar, Half","Grilled Steak Caesar w/out Dressing, Half"
10048,2012,"Grilled Shrimp 'n Spinach Salad w/ Dressing, Regular","Grilled Shrimp 'n Spinach Salad w/ Dressing, Regular"
10049,2012,"Grilled Shrimp 'n Spinach Salad w/ Dressing, Half","Grilled Shrimp 'n Spinach Salad w/ Dressing, Half"
10050,2012,"Grilled Shrimp 'n Spinach Salad, Regular","Grilled Shrimp 'n Spinach Salad w/out Dressing, Regular"
10051,2012,"Grilled Shrimp 'n Spinach Salad, Half","Grilled Shrimp 'n Spinach Salad w/out Dressing, Half"
10052,2012,"Oriental Chicken Salad w/ Dressing, Regular","Oriental Chicken Salad w/ Dressing, Regular"
10053,2012,"Oriental Chicken Salad w/ Dressing, Half","Oriental Chicken Salad w/ Dressing, Half"
10054,2012,"Oriental Chicken Salad, Regular","Oriental Chicken Salad w/out Dressing, Regular"
10055,2012,"Oriental Chicken Salad, Half","Oriental Chicken Salad w/out Dressing, Half"
10056,2012,"Oriental Grilled Chicken Salad w/ Dressing, Regular","Oriental Grilled Chicken Salad w/ Dressing, Regular"
10057,2012,"Oriental Grilled Chicken Salad w/ Dressing, Half","Oriental Grilled Chicken Salad w/ Dressing, Half"
10058,2012,"Oriental Grilled Chicken Salad, Regular","Oriental Grilled Chicken Salad w/out Dressing, Regular"
10059,2012,"Oriental Grilled Chicken Salad, Half","Oriental Grilled Chicken Salad w/out Dressing, Half"
10060,2012,"Apple Walnut Chicken Salad w/ Dressing, Regular","Apple Walnut Chicken Salad w/ Dressing, Regular"
10061,2012,"Apple Walnut Chicken Salad w/ Dressing, Half","Apple Walnut Chicken Salad w/ Dressing, Half"
10062,2012,"Apple Walnut Chicken Salad, Regular","Apple Walnut Chicken Salad w/out Dressing, Regular"
10063,2012,"Apple Walnut Chicken Salad, Half","Apple Walnut Chicken Salad w/out Dressing, Half"
10064,2012,"Santa Fe Chicken Salad w/ Dressing, Regular","Santa Fe Chicken Salad w/ Dressing, Regular"
10065,2012,"Santa Fe Chicken Salad w/ Dressing, Half","Santa Fe Chicken Salad w/ Dressing, Half"
10066,2012,"Santa Fe Chicken Salad, Regular","Santa Fe Chicken Salad w/out Dressing, Regular"
10067,2012,"Santa Fe Chicken Salad, Half","Santa Fe Chicken Salad w/out Dressing, Half"
10068,2012,"Pecan-Crusted Chicken Salad w/ Dressing, Regular","Pecan-Crusted Chicken Salad w/ Dressing, Regular"
10069,2012,"Pecan-Crusted Chicken Salad w/ Dressing, Half","Pecan-Crusted Chicken Salad w/ Dressing, Half"
10070,2012,"Pecan-Crusted Chicken Salad, Regular","Pecan-Crusted Chicken Salad w/out Dressing, Regular"
10071,2012,"Pecan-Crusted Chicken Salad, Half","Pecan-Crusted Chicken Salad w/out Dressing, Half"
10072,2012,"Fried Chicken Salad w/ Dressing, Regular","Fried Chicken Salad w/ Dressing, Regular"
10073,2012,"Fried Chicken Salad w/ Dressing, Half","Fried Chicken Salad w/ Dressing, Half"
10074,2012,"Fried Chicken Salad, Regular","Fried Chicken Salad w/out Dressing, Regular"
10075,2012,"Fried Chicken Salad, Half","Fried Chicken Salad w/out Dressing, Half"
10076,2012,Bacon Cheese Chicken Grill,Bacon Cheese Chicken Grill w/out Sides
10077,2012,Honey BBQ Chicken Sandwich,Honey BBQ Chicken Sandwich w/out Sides
10078,2012,Hand-Battered Fish Sandwich,Hand-Battered Fish Sandwich w/out Sides
10079,2012,Oriental Chicken Rollup,Oriental Chicken Rollup w/out Sides
10080,2012,Zesty Ranch Chicken Sandwich,Zesty Ranch Chicken Sandwich w/out Sides
10081,2012,California Turkey Club,California Turkey Club w/out Sides
10082,2012,Classic Clubhouse Grille,Classic Clubhouse Grille w/out Sides
10083,2012,Slow Simmered Tender Beef Sandwich,Slow Simmered Tender Beef Sandwich w/out Sides
10084,2012,Stuffed Meatball Sandwich,Stuffed Meatball Sandwich w/out Sides
10085,2012,BBQ Pulled Pork Sliders,BBQ Pulled Pork Sliders w/out Sides
10086,2012,French Dip Sliders,French Dip Sliders w/out Sides
10087,2012,"Chicken Fajita Rollup, Pick 'n Pair & Lunch Combos","Chicken Fajita Rollup, Pick 'n Pair & Lunch Combos"
10088,2012,"French Dip Sliders, Pick 'n Pair & Lunch Combos","French Dip Sliders, Pick 'n Pair & Lunch Combos"
10089,2012,"Applebee's Reuben, Pick 'n Pair & Lunch Combos","Applebee's Reuben, Pick 'n Pair & Lunch Combos"
1009,2012,"Western Egg & Cheese Omelet Sandwich, 6""","Western Egg & Cheese Omelet Sandwich, Breakfast, 6"""
10090,2012,1 Mini Cheeseburger,"1 Mini Cheeseburger w/out Sides, Kids"
10091,2012,2 Mini Cheeseburgers,"2 Mini Cheeseburgers w/out Sides, Kids"
10092,2012,1 Mini Hamburger,"1 Mini Hamburger w/out Sides, Kids"
10093,2012,2 Mini Hamburgers,"2 Mini Hamburgers w/out Sides, Kids"
10094,2012,Corn Dog,"Corn Dog w/out Sides, Kids"
10095,2012,Hot Dog,"Hot Dog w/out Sides, Kids"
10096,2012,Grilled Cheese on Sourdough Bread,"Grilled Cheese on Sourdough Bread w/out Sides, Kids"
10097,2012,Grilled Cheese on Hawaiian Bread,"Grilled Cheese on Hawaiian Bread w/out Sides, Kids"
10098,2012,Grilled Chicken Sandwich,"Grilled Chicken Sandwich w/out Sides, Kids"
10099,2012,Cheeseburger Sliders,"Cheeseburger Sliders, Appetizers, As Served"
10100,2012,Cheeseburger Sliders w/ Applewood Smoked Bacon,"Cheeseburger Sliders w/ Applewood Smoked Bacon, Appetizers, As Served"
10101,2012,Trios Cheeseburger Sliders,"Trios Cheeseburger Sliders, Ultimate Trios"
10102,2012,Philly Burger,Philly Burger w/out Fries or Sides
10103,2012,Southwest Jalapeno Burger,Southwest Jalapeno Burger w/out Fries or Sides
10104,2012,Cowboy Burger,Cowboy Burger w/out Fries or Sides
10105,2012,Fire Pit Bacon Burger,Fire Pit Bacon Burger w/out Fries or Sides
10106,2012,Quesadilla Burger,Quesadilla Burger w/out Fries or Sides
10107,2012,Steakhouse Burger w/ A1 Steak Sauce,Steakhouse Burger w/ A1 Steak Sauce w/out Fries or Sides
10108,2012,Hamburger,Hamburger w/out Fries or Sides
10109,2012,Cheeseburger,Cheeseburger w/out Fries or Sides
10110,2012,Bacon Cheddar Cheeseburger,Bacon Cheddar Cheeseburger w/out Fries or Sides
10111,2012,Veggie Burger,Veggie Burger w/out Fries or Sides
10112,2012,Applebee's Reuben,Applebee's Reuben w/out Sides
10113,2012,Chicken Fajita Rollup,Chicken Fajita Rollup w/out Sides
10114,2012,Blackened Tilapia Sandwich,Blackened Tilapia Sandwich w/out Sides
10115,2012,"Grilled Chicken Wonton Tacos, Pick 'n Pair & Lunch Combos","Grilled Chicken Wonton Tacos, Pick 'n Pair & Lunch Combos"
10116,2012,"Three-Cheese Chicken Penne, Pick 'n Pair & Lunch Combos","Three-Cheese Chicken Penne, Pick 'n Pair & Lunch Combos"
10117,2012,Chicken Tenders,"Chicken Tenders w/out Sides, Kids"
10118,2012,Kraft Macaroni & Cheese,"Kraft Macaroni & Cheese w/out Sides, Kids"
10119,2012,Fried Shrimp,"Fried Shrimp w/out Sides, Kids"
10120,2012,Pasta w/ Marinara Sauce,"Pasta w/ Marinara Sauce w/out Sides, Kids"
10121,2012,Sirloin Steak,"Sirloin Steak w/out Sides, Kids, 4 oz"
10122,2012,Chicken Quesadilla Grande,"Chicken Quesadilla Grande, Appetizers, As Served"
10123,2012,Cheese Quesadilla Grande,"Cheese Quesadilla Grande, Appetizers, As Served"
10124,2012,Pulled Pork Wonton Tacos,"Pulled Pork Wonton Tacos, Appetizers, As Served"
10125,2012,Grilled Chicken Wonton Tacos,"Grilled Chicken Wonton Tacos, Appetizers, As Served"
10126,2012,Mozzarella Sticks,"Mozzarella Sticks, Appetizers, As Served"
10127,2012,Appetizer Sampler,"Appetizer Sampler, Appetizers, As Served"
10128,2012,Spinach & Artichoke Dip,"Spinach & Artichoke Dip, Appetizers, As Served"
10129,2012,"Boneless Wings, Classic Buffalo","Boneless Wings, Classic Buffalo, Appetizers, As Served; Choice of Adding Dipping Sauce: Ranch or Blue Cheese"
10130,2012,"Boneless Wings, Hot Buffalo","Boneless Wings, Hot Buffalo, Appetizers, As Served; Choice of Adding Dipping Sauce: Ranch or Blue Cheese"
10131,2012,"Boneless Wings, Honey BBQ","Boneless Wings, Honey BBQ, Appetizers, As Served; Choice of Adding Dipping Sauce: Ranch or Blue Cheese"
10132,2012,"Boneless Wings, Southern BBQ","Boneless Wings, Southern BBQ, Appetizers, As Served; Choice of Adding Dipping Sauce: Ranch or Blue Cheese"
10133,2012,"Boneless Wings, Sweet & Spicy Sauce","Boneless Wings, Sweet & Spicy Sauce, Appetizers, As Served; Choice of Adding Dipping Sauce: Ranch or Blue Cheese"
10134,2012,"Classic Wings, Classic Buffalo","Classic Wings, Classic Buffalo, Appetizers, As Served; Choice of Adding Dipping Sauce: Ranch or Blue Cheese"
10135,2012,"Classic Wings, Hot Buffalo","Classic Wings, Hot Buffalo, Appetizers, As Served; Choice of Adding Dipping Sauce: Ranch or Blue Cheese"
10136,2012,"Classic Wings, Honey BBQ","Classic Wings, Honey BBQ, Appetizers, As Served; Choice of Adding Dipping Sauce: Ranch or Blue Cheese"
10137,2012,"Classic Wings, Southern BBQ","Classic Wings, Southern BBQ, Appetizers, As Served; Choice of Adding Dipping Sauce: Ranch or Blue Cheese"
10138,2012,"Classic Wings, Sweet & Spicy Sauce","Classic Wings, Sweet & Spicy Sauce, w/out Dipping Sauce, Appetizers, As Served; Choice of Adding Dipping Sauce: Ranch or Blue Cheese"
10139,2012,Chili Cheese Nachos,"Chili Cheese Nachos, Appetizers, As Served"
10140,2012,Spicy Chili Cheese Nachos,"Spicy Chili Cheese Nachos, Appetizers, As Served"
10141,2012,Steak Quesadilla Towers,"Steak Quesadilla Towers, Appetizers, As Served"
10142,2012,Queso Blanco,"Queso Blanco, Appetizers, As Served"
10143,2012,Queso Blanco w/ Chili,"Queso Blanco w/ Chili, Appetizers, As Served"
10144,2012,Chips & Spicy Chipotle Lime Salsa,"Chips & Spicy Chipotle Lime Salsa, Appetizers, As Served"
10145,2012,Trios Cheese Quesadilla Grande,"Trios Cheese Quesadilla Grande, Ultimate Trios"
10146,2012,Trios Chicken Quesadilla Grande,"Trios Chicken Quesadilla Grande, Ultimate Trios"
10147,2012,Trios Steak Quesadilla Towers,"Trios Steak Quesadilla Towers, Ultimate Trios"
10148,2012,Trios Mozzarella Sticks,"Trios Mozzarella Sticks, Ultimate Trios"
10149,2012,"Trios Boneless Wings, Classic Buffalo","Trios Boneless Wings, Classic Buffalo, w/out Dipping Sauce, Ultimate Trios; Choice of Adding Trios Dipping Sauce: Ranch or Blue Cheese"
10150,2012,"Trios Boneless Wings, Hot Buffalo","Trios Boneless Wings, Hot Buffalo, w/out Dipping Sauce, Ultimate Trios; Choice of Adding Trios Dipping Sauce: Ranch or Blue Cheese"
10151,2012,"Trios Boneless Wings, Honey BBQ","Trios Boneless Wings, Honey BBQ, w/out Dipping Sauce, Ultimate Trios; Choice of Adding Trios Dipping Sauce: Ranch or Blue Cheese"
10152,2012,"Trios Boneless Wings, Southern BBQ","Trios Boneless Wings, Southern BBQ, w/out Dipping Sauce, Ultimate Trios; Choice of Adding Trios Dipping Sauce: Ranch or Blue Cheese"
10153,2012,"Trios Boneless Wings, Sweet & Spicy Sauce","Trios Boneless Wings, Sweet & Spicy Sauce, w/out Dipping Sauce, Ultimate Trios; Choice of Adding Trios Dipping Sauce: Ranch or Blue Cheese"
10154,2012,"Trios Classic Wings, Classic Buffalo","Trios Classic Wings, Classic Buffalo, w/out Dipping Sauce, Ultimate Trios; Choice of Adding Trios Dipping Sauce: Ranch or Blue Cheese"
10155,2012,"Trios Classic Wings, Hot Buffalo","Trios Classic Wings, Hot Buffalo, w/out Dipping Sauce, Ultimate Trios; Choice of Adding Trios Dipping Sauce: Ranch or Blue Cheese"
10156,2012,"Trios Classic Wings, Honey BBQ","Trios Classic Wings, Honey BBQ, w/out Dipping Sauce, Ultimate Trios; Choice of Adding Trios Dipping Sauce: Ranch or Blue Cheese"
10157,2012,"Trios Classic Wings, Southern BBQ","Trios Classic Wings, Southern BBQ, w/out Dipping Sauce, Ultimate Trios; Choice of Adding Trios Dipping Sauce: Ranch or Blue Cheese"
10158,2012,"Trios Classic Wings, Sweet & Spicy Sauce","Trios Classic Wings, Sweet & Spicy Sauce, w/out Dipping Sauce, Ultimate Trios; Choice of Adding Trios Dipping Sauce: Ranch or Blue Cheese"
10159,2012,Trios Spinach Artichoke Dip,"Trios Spinach Artichoke Dip, Ultimate Trios"
10160,2012,Trios Grilled Chicken Wonton Tacos,"Trios Grilled Chicken Wonton Tacos, Ultimate Trios"
10161,2012,Trios Spicy Queso Blanco,"Trios Spicy Queso Blanco, Ultimate Trios"
10162,2012,Asiago Peppercorn Steak w/ Sides,"Asiago Peppercorn Steak w/ Sides, Under 550 Calories"
10163,2012,Grilled Dijon Chicken & Portobellos w/ Sides,Grilled Dijon Chicken & Portobellos w/ Sides
10164,2012,Roasted Garlic Sirloin w/ Sides,"Roasted Garlic Sirloin w/ Sides, Under 550 Calories"
10165,2012,Sizzling Asian Shrimp & Broccoli w/ Sides,"Sizzling Asian Shrimp & Broccoli w/ Sides, Under 550 Calories"
10166,2012,12 oz New York Strip,12 oz New York Strip w/out Sides
10167,2012,12 oz Ribeye,12 oz Ribeye w/out Sides
10168,2012,9 oz House Sirloin,9 oz House Sirloin w/out Sides
10169,2012,7 oz House Sirloin,7 oz House Sirloin w/out Sides
10170,2012,Steak & Grilled Shrimp Combo,Steak & Grilled Shrimp Combo w/out Sides
10171,2012,Steak & Fried Shrimp Combo,Steak & Fried Shrimp Combo w/out Sides
10172,2012,Steak & Honey BBQ Chicken Combo,Steak & Honey BBQ Chicken Combo w/out Sides
10173,2012,Steak & Riblets Combo,Steak & Riblets Combo w/out Sides
10175,2012,Shrimp 'n Parmesan Sirloin,Shrimp 'n Parmesan Sirloin w/out Sides
10176,2012,Signature Sirloin w/ Garlic Herb Shrimp & Sides,"Signature Sirloin w/ Garlic Herb Shrimp & Sides, Under 550 Calories"
10177,2012,"Chicken Fried Steak w/ Mashed Potatoes, Gravy & Vegetables","Chicken Fried Steak w/ Mashed Potatoes, Gravy & Vegetables"
10178,2012,Applebee's Riblets Platter w/ Sides,Applebee's Riblets Platter w/ Sides
10179,2012,Applebee's Riblets Basket w/ Sides,Applebee's Riblets Basket w/ Sides
10180,2012,Double-Glazed Baby Back Ribs w/ Sides,Double-Glazed Baby Back Ribs w/ Sides
10181,2012,"Double-Glazed Baby Back Ribs w/ Sides, Half Rack","Double-Glazed Baby Back Ribs w/ Sides, Half Rack"
10182,2012,Sizzling Chili Lime Chicken w/ Sides,"Sizzling Chili Lime Chicken w/ Sides, Under 550 Calories"
10183,2012,Sizzling Cajun Steak & Shrimp w/ Sides,Sizzling Cajun Steak & Shrimp w/ Sides
10184,2012,Bourbon Street Chicken & Shrimp w/ Sides,Bourbon Street Chicken & Shrimp w/ Sides
10185,2012,Sizzling Steak & Cheese w/ Sides,Sizzling Steak & Cheese w/ Sides
10186,2012,Sizzling Chicken w/ Spicy Queso Blanco w/ Sides,Sizzling Chicken w/ Spicy Queso Blanco & Sides
10187,2012,Bourbon Street Steak w/ Sides,Bourbon Street Steak w/ Sides
10188,2012,"Sizzling Skillet Fajitas, Steak, w/ Sides","Sizzling Skillet Fajitas, Steak, w/ Sides"
10189,2012,"Sizzling Skillet Fajitas, Chicken, w/ Sides","Sizzling Skillet Fajitas, Chicken, w/ Sides"
10190,2012,"Sizzling Skillet Fajitas, Shrimp, w/ Sides","Sizzling Skillet Fajitas, Shrimp, w/ Sides"
10191,2012,"Sizzling Skillet Fajitas, Combo, w/ Sides","Sizzling Skillet Fajitas, Combo, w/ Sides"
10192,2012,Bruschetta Chicken w/ Sides,Bruschetta Chicken w/ Sides
10193,2012,Chicken Parmesan Stack w/ Sides,Chicken Parmesan Stack w/ Sides
10194,2012,Crispy Orange Chicken w/ Sides,Crispy Orange Chicken w/ Sides
10195,2012,Fiesta Lime Chicken w/ Sides,Fiesta Lime Chicken w/ Sides
10196,2012,Chicken Tenders Platter w/ Sides,Chicken Tenders Platter w/ Sides
10197,2012,Chicken Tenders Basket w/ Sides,Chicken Tenders Basket w/ Sides
10198,2012,Riblet & Chicken Tenders Platter w/ Sides,Riblet & Chicken Tenders Platter w/ Sides
10199,2012,Riblet & Chicken Tenders Basket w/ Sides,Riblet & Chicken Tenders Basket w/ Sides
102,2012,1/2 lb Flame Thrower Grillburger,1/2 lb Flame Thrower Grillburger
10200,2012,Weight Watchers Chipotle Lime Chicken w/ Sides,Weight Watchers Chipotle Lime Chicken w/ Sides
10201,2012,Chicken Fried Chicken w/ Sides,Chicken Fried Chicken w/ Sides
10202,2012,Margarita Chicken w/ Sides,Margherita Chicken w/ Sides
10203,2012,Smothered Grilled Chicken w/ Sides,Smothered Grilled Chicken w/ Sides
10204,2012,Chicken Fettuccine Carbonara,"Chicken Fettuccine Carbonara, Pasta, As Served"
10205,2012,Cajun Shrimp Pasta,"Cajun Shrimp Pasta, Pasta, As Served"
10206,2012,Florentine Ravioli w/ Chicken,"Florentine Ravioli w/ Chicken, Pasta, As Served"
10207,2012,Provolone-Stuffed Meatballs w/ Fettuccine,"Provolone-Stuffed Meatballs w/ Fettuccine, Pasta, As Served"
10208,2012,Chicken Broccoli Pasta Alfredo,"Chicken Broccoli Pasta Alfredo, Pasta, As Served"
10209,2012,Three-Cheese Chicken Penne,"Three-Cheese Chicken Penne, Pasta, As Served"
10210,2012,Shrimp Fettuccine Alfredo,"Shrimp Fettuccine Alfredo, Pasta, As Served"
10211,2012,Weight Watchers Cajun Lime Tilapia,"Weight Watchers Cajun Lime Tilapia, Seafood, As Served"
10212,2012,Double Crunch Shrimp,"Double Crunch Shrimp, Seafood, As Served"
10213,2012,Orange Glazed Salmon,"Orange Glazed Salmon, Seafood, As Served"
10214,2012,Garlic Herb Salmon,"Garlic Herb Salmon, Seafood, As Served"
10215,2012,Hand-Battered Fish & Chips,"Hand-Battered Fish & Chips, Seafood, As Served"
10216,2012,New England Fish & Chips,"New England Fish & Chips, Seafood, As Served"
10217,2012,Cheese Pizza,"Cheese Pizza w/out Sides, Kids"
10218,2012,Veggies Patch Pizza,"Veggie Patch Pizza, Appetizers, As Served"
10219,2012,Chili Cheese Fries,"Chili Cheese Fries, Sandwich Side"
10220,2012,Potato Twisters,"Potato Twisters, Appetizers, As Served"
10221,2012,Fried Red Potatoes,"Fried Red Potatoes, Steaks & Toppers"
10222,2012,Fries,"Fries, Sandwich Side, Kids & Adults Menu"
10223,2012,"Crunchy Onion Rings, Side","Crunchy Onion Rings, Sandwich Side"
10224,2012,Cole Slaw,"Cole Slaw, Sandwich Side"
10225,2012,Seasonal Vegetables,"Seasonal Vegetables, Extras, As Served"
10226,2012,"Celery w/ Dressing, Kids","Celery w/ Dressing, Side, Kids"
10227,2012,"Applesauce, Kids","Applesauce, Side, Kids"
10228,2012,"Steamed Broccoli, Kids","Steamed Broccoli, Side, Kids"
10229,2012,"Crunchy Onion Rings, Appetizers","Crunchy Onion Rings, Appetizers, As Served"
10230,2012,Potato Skins,"Potato Skins, Appetizers, As Served"
10231,2012,Baked Potato,"Baked Potato, Steaks & Toppers"
10232,2012,Cheesy Corn,"Cheesy Corn, Extras, As Served"
10233,2012,Red Beans & Rice,"Red Beans & Rice, Extras, As Served"
10234,2012,Loaded Baked Potato,"Loaded Baked Potato, Extras, As Served"
10235,2012,Loaded Mashed Potatoes,"Loaded Mashed Potatoes, Extras, As Served"
10236,2012,Garlic Mashed Potatoes,"Garlic Mashed Potatoes, Extras, As Served"
10237,2012,Fresh Fruit,"Fresh Fruit, Sandwich Side"
10238,2012,"Dressing, Bleu Cheese, for Pick 'n Pair & Lunch Combos","Dressing, Bleu Cheese, for Pick 'n Pair & Lunch Combos Salad"
10239,2012,"Dressing, Dijon Honey Mustard, for Pick 'n Pair & Lunch Combos Salad","Dressing, Dijon Honey Mustard, for Pick 'n Pair & Lunch Combos Salad"
10240,2012,"Dressing, Mexi-Ranch, for Pick 'n Pair & Lunch Combos Salad","Dressing, Mexi-Ranch, for Pick 'n Pair & Lunch Combos Salad"
10241,2012,"Dressing, Buttermilk Ranch, for Pick 'n Pair & Lunch Combos Salad","Dressing, Buttermilk Ranch, for Pick 'n Pair & Lunch Combos Salad"
10242,2012,Wings Ranch Dipping Sauce,"Wings Ranch Dipping Sauce, for Wings Appetizers"
10243,2012,Wings Bleu Cheese Dipping Sauce,"Wings Bleu Cheese Dipping Sauce, for Wings Appetizers"
10244,2012,Trios Wings Ranch Dipping Sauce,"Trios Wings Ranch Dipping Sauce, for Trios Wings, Ultimate Trios"
10245,2012,Trios Wings Bleu Cheese Dipping Sauce,"Trios Wings Bleu Cheese Dipping Sauce, for Trios Wings, Ultimate Trios"
10246,2012,"Sauteed Garlic Mushrooms, for Steak Topper","Sauteed Garlic Mushrooms, for Steak Topper"
10247,2012,"Grilled Onions, for Steak Topper","Grilled Onions, for Steak Topper"
10248,2012,"Shrimp 'n Parmesan, for Steak Topper","Shrimp 'n Parmesan, for Steak Topper"
10249,2012,Fried Shrimp Addition,"Fried Shrimp Addition, Extras, As Served"
10250,2012,Grilled Shrimp Addition,"Grilled Shrimp Addition, Extras, As Served"
10251,2012,"Dressing, Bleu Cheese","Dressing, Bleu Cheese, Extras, As Served"
10252,2012,"Dressing, Dijon Honey Mustard, Extras, As Served","Dressing, Dijon Honey Mustard, Extras, As Served"
10253,2012,"Dressing, Mexi-Ranch","Dressing, Mexi-Ranch, Extras, As Served"
10254,2012,"Dressing, Buttermilk Ranch","Dressing, Buttermilk Ranch, Extras, As Served"
10255,2012,Guacamole,"Guacamole, for Sizzling Skillet Fajita"
10256,2012,Chocolate Chip Cookie Sundae,Chocolate Chip Cookie Sundae
10257,2012,Maple Butter Blondie,Maple Butter Blondie
10258,2012,Triple Chocolate Meltdown,Triple Chocolate Meltdown
10259,2012,Chocolate Mousse Shooter,Chocolate Mousse Shooter
10260,2012,"Hot Fudge Sundae, Shooter","Hot Fudge Sundae, Shooter, Kids & Adults Menu"
10261,2012,Strawberry Cheesecake Shooter,Strawberry Cheesecake Shooter
10262,2012,Blue Ribbon Brownie,Blue Ribbon Brownie
10263,2012,Sizzling Apple Pie,Sizzling Apple Pie
10264,2012,Brownie Bite,Brownie Bite
