item_id,year,r_id,cat_id,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,potassium,carbs,protein,sugar,dietary_Fiber
100187,2015,74,5,760.0,53.0,13.0,1.0,,1460.0,,23.0,50.0,,
100188,2015,74,5,330.0,11.0,2.5,0.0,,1230.0,,10.0,49.0,,
100189,2015,74,5,390.0,23.0,5.0,0.0,,380.0,,3.0,43.0,,
100190,2015,74,5,150.0,2.0,0.0,0.0,,370.0,,1.0,32.0,,
100191,2015,74,5,200.0,5.0,0.0,0.0,,280.0,,0.0,35.0,,
100192,2015,74,5,140.0,1.5,0.0,0.0,,300.0,,0.0,33.0,,
100193,2015,74,5,190.0,1.5,0.0,0.0,,320.0,,0.0,44.0,,
100194,2015,74,5,210.0,3.5,1.0,0.0,,440.0,,1.0,43.0,,
100195,2015,74,5,160.0,2.0,0.0,0.0,,570.0,,1.0,35.0,,
100196,2015,74,5,180.0,1.5,0.0,0.0,,530.0,,2.0,39.0,,
100197,2015,74,5,250.0,9.0,2.0,0.0,,300.0,,0.0,41.0,,
100198,2015,74,5,310.0,12.0,3.5,0.0,,230.0,,0.0,51.0,,
100199,2015,74,5,220.0,2.0,0.5,0.0,,210.0,,0.0,50.0,,
10020,2015,1,8,230.0,15.0,7.0,0.0,40.0,400.0,,12.0,13.0,4.0,3.0
100200,2015,74,5,160.0,2.5,0.5,0.0,,300.0,,2.0,32.0,,
100201,2015,74,5,130.0,1.0,0.0,0.0,,220.0,,0.0,30.0,,
100202,2015,74,5,490.0,23.0,4.5,0.0,,340.0,,,67.0,,
100203,2015,74,5,250.0,11.0,2.5,0.0,,170.0,,0.0,34.0,,
100204,2015,74,5,200.0,3.0,1.0,0.0,,400.0,,1.0,41.0,,
100205,2015,74,5,630.0,39.0,8.0,0.0,,350.0,,,64.0,,
100206,2015,74,5,320.0,20.0,4.0,0.0,,180.0,,0.0,32.0,,
100207,2015,74,5,440.0,12.0,3.0,0.0,,360.0,,,82.0,,
100208,2015,74,5,250.0,3.5,0.5,0.0,,210.0,,0.0,52.0,,
100209,2015,74,5,,,,,,,,,,,
100210,2015,74,5,,,,,,,,,,,
100211,2015,74,5,,,,,,,,,,,
100212,2015,74,5,,,,,,,,,,,
100213,2015,74,5,,,,,,,,,,,
100214,2015,74,9,,,,,,,,,,,
100215,2015,74,9,660.0,28.0,7.0,0.0,,2130.0,,78.0,25.0,,
100216,2015,74,9,1080.0,59.0,13.0,1.0,,1340.0,,88.0,48.0,,
100217,2015,74,10,510.0,34.0,18.0,0.0,,1610.0,,33.0,19.0,,
100218,2015,74,10,230.0,4.5,1.0,0.0,,1430.0,,29.0,18.0,,
100219,2015,74,11,140.0,,0.0,0.0,,700.0,,28.0,5.0,,
10022,2015,1,8,260.0,15.0,2.5,0.0,70.0,1170.0,,22.0,12.0,18.0,3.0
100220,2015,74,11,480.0,19.0,8.0,0.0,,1090.0,,65.0,13.0,,
100221,2015,75,0,770.0,44.0,,,,1377.0,,63.0,17.0,8.0,14.0
100222,2015,75,0,736.0,43.0,,,,1110.0,,67.0,17.0,12.0,14.0
100223,2015,75,0,586.0,29.0,,,,2048.0,,43.0,16.0,2.0,7.0
100224,2015,75,0,1071.0,51.0,,,,3859.0,,79.0,27.0,2.0,15.0
100225,2015,75,0,608.0,20.0,,,,2183.0,,71.0,16.0,26.0,7.0
100226,2015,75,0,1129.0,35.0,,,,4238.0,,132.0,29.0,48.0,14.0
100227,2015,75,0,696.0,30.0,,,,1840.0,,67.0,17.0,12.0,9.0
100228,2015,75,0,1171.0,45.0,,,,3461.0,,114.0,29.0,22.0,17.0
100229,2015,75,0,,,,,,,,,,,
10023,2015,1,8,440.0,29.0,4.5,0.0,30.0,660.0,,28.0,16.0,11.0,3.0
100230,2015,75,0,1604.0,101.0,,,,3598.0,,88.0,85.0,30.0,6.0
100231,2015,75,0,43.0,0.0,,,,6.0,,11.0,1.0,9.0,1.0
100232,2015,75,0,855.0,46.0,,,,1761.0,,101.0,10.0,10.0,5.0
100233,2015,75,2,156.0,0.0,,,,14.0,,42.0,0.0,42.0,0.0
100234,2015,75,2,1.0,0.0,,,,3.0,,0.0,0.0,0.0,0.0
100235,2015,75,2,0.0,0.0,,,0.0,31.0,,0.0,0.0,0.0,0.0
100236,2015,75,2,2.0,0.0,,,,5.0,,0.0,0.0,0.0,0.0
100237,2015,75,2,716.0,30.0,,,,253.0,,102.0,14.0,90.0,0.0
100238,2015,75,2,716.0,30.0,,,,255.0,,101.0,14.0,91.0,0.0
100239,2015,75,2,745.0,34.0,,,,335.0,,97.0,15.0,83.0,1.0
100240,2015,75,2,723.0,30.0,,,,276.0,,101.0,15.0,87.0,0.0
100241,2015,75,2,715.0,30.0,,,,253.0,,101.0,14.0,90.0,0.0
100242,2015,75,2,753.0,30.0,,,,274.0,,109.0,15.0,95.0,0.0
100243,2015,75,2,771.0,31.0,,,,299.0,,111.0,16.0,97.0,0.0
100244,2015,75,2,879.0,31.0,,,,347.0,,135.0,18.0,114.0,0.0
100245,2015,75,2,772.0,31.0,,,,301.0,,111.0,16.0,98.0,0.0
100246,2015,75,2,772.0,31.0,,,,299.0,,112.0,16.0,97.0,0.0
100247,2015,75,2,756.0,31.0,,,,297.0,,106.0,17.0,93.0,1.0
100248,2015,75,2,742.0,31.0,,,,297.0,,103.0,16.0,90.0,0.0
100249,2015,75,2,142.0,0.0,,,,0.0,,38.0,0.0,38.0,0.0
100250,2015,75,2,1.0,0.0,,,,5.0,,0.0,0.0,0.0,0.0
100251,2015,75,2,138.0,0.0,,,,48.0,,37.0,0.0,37.0,0.0
100252,2015,75,2,143.0,0.0,,,,12.0,,39.0,0.0,39.0,0.0
100253,2015,75,2,,,,,,,,,,,
100254,2015,75,2,,,,,,,,,,,
100255,2015,75,2,,,,,,,,,,,
100256,2015,75,2,310.0,0.0,,,,8.0,,79.0,1.0,61.0,0.0
100257,2015,75,2,1423.0,57.0,,,,533.0,,210.0,29.0,181.0,0.0
100258,2015,75,2,1047.0,44.0,,,,433.0,,135.0,23.0,111.0,0.0
100259,2015,75,2,875.0,36.0,,,,417.0,,114.0,18.0,95.0,0.0
10026,2015,1,8,310.0,20.0,4.5,0.0,75.0,670.0,,8.0,25.0,2.0,2.0
100260,2015,75,2,303.0,3.0,,,,37.0,,57.0,0.0,52.0,1.0
100261,2015,75,2,221.0,0.0,,,,3.0,,29.0,0.0,23.0,0.0
100262,2015,75,2,244.0,0.0,,,,3.0,,35.0,0.0,28.0,0.0
100263,2015,75,2,218.0,0.0,,,,3.0,,33.0,1.0,19.0,0.0
100264,2015,75,2,146.0,0.0,,,,20.0,,24.0,0.0,16.0,0.0
100265,2015,75,2,322.0,0.0,,,,17.0,,40.0,1.0,29.0,1.0
100266,2015,75,2,128.0,0.0,,,,1.0,,15.0,0.0,7.0,0.0
100267,2015,75,2,256.0,0.0,,,,5.0,,35.0,0.0,30.0,0.0
100268,2015,75,2,252.0,0.0,,,,7.0,,41.0,1.0,35.0,0.0
100269,2015,75,2,248.0,0.0,,,,9.0,,30.0,0.0,27.0,0.0
100270,2015,75,2,,,,,,,,,,,
100271,2015,75,2,,,,,,,,,,,
100272,2015,75,2,,,,,,,,,,,
100273,2015,75,2,,,,,,,,,,,
100274,2015,75,2,,,,,,,,,,,
100275,2015,75,2,,,,,,,,,,,
100276,2015,75,2,,,,,,,,,,,
100277,2015,75,2,,,,,,,,,,,
100278,2015,75,2,,,,,,,,,,,
100279,2015,75,2,,,,,,,,,,,
10028,2015,1,8,240.0,14.0,2.5,0.0,5.0,730.0,,23.0,6.0,18.0,3.0
100280,2015,75,2,,,,,,,,,,,
100281,2015,75,2,,,,,,,,,,,
100282,2015,75,2,,,,,,,,,,,
100283,2015,75,3,867.0,51.0,,,,1358.0,,56.0,43.0,17.0,0.0
100284,2015,75,3,470.0,17.0,,,,1586.0,,67.0,15.0,9.0,3.0
100285,2015,75,3,572.0,35.0,,,,898.0,,29.0,34.0,3.0,0.0
100286,2015,75,3,1013.0,58.0,,,,4472.0,,61.0,57.0,13.0,7.0
100287,2015,75,3,1092.0,72.0,,,146.0,3705.0,,51.0,48.0,7.0,4.0
100288,2015,75,3,1029.0,51.0,,,,3738.0,,74.0,61.0,30.0,3.0
100289,2015,75,5,864.0,60.0,,,,2712.0,,64.0,18.0,6.0,4.0
10029,2015,1,8,120.0,7.0,2.5,0.0,15.0,200.0,,9.0,6.0,3.0,2.0
100290,2015,75,5,466.0,24.0,,,,624.0,,52.0,10.0,1.0,3.0
100291,2015,75,5,534.0,25.0,,,,526.0,,53.0,23.0,3.0,2.0
100292,2015,75,5,,,,,,,,,,,
100293,2015,75,6,1174.0,76.0,,,,2687.0,,58.0,49.0,4.0,18.0
100294,2015,75,6,,,,,,,,,,,
100295,2015,75,6,834.0,55.0,,,,1539.0,,59.0,25.0,3.0,15.0
100296,2015,75,6,443.0,23.0,,,,326.0,,51.0,7.0,1.0,13.0
100297,2015,75,8,173.0,7.0,,,,269.0,,21.0,8.0,4.0,2.0
100298,2015,75,8,,,,,,,,,,,
100299,2015,75,3,1027.0,63.0,,,,2119.0,,72.0,38.0,8.0,2.0
100300,2015,75,9,,,,,,,,,,,
100301,2015,75,11,,,,,,,,,,,
100302,2015,75,11,,,,,,,,,,,
100303,2015,75,11,,,,,,,,,,,
100304,2015,75,11,,,,,,,,,,,
100305,2015,75,11,,,,,,,,,,,
100306,2015,75,11,,,,,,,,,,,
100307,2015,75,11,,,,,,,,,,,
100308,2015,75,11,,,,,,,,,,,
100309,2015,75,11,,,,,,,,,,,
100310,2015,75,11,,,,,,,,,,,
100311,2015,75,11,,,,,,,,,,,
100312,2015,76,0,110.0,,,,,,,,,,
100313,2015,76,0,,,,,,,,,,,
100314,2015,76,2,,,,,,,,,,,
100315,2015,76,2,,,,,,,,,,,
100316,2015,76,2,,,,,,,,,,,
100317,2015,76,2,,,,,,,,,,,
100318,2015,76,4,310.0,,10.0,,,105.0,,42.0,,,
100319,2015,76,4,,,,,,,,,,,
100320,2015,76,4,300.0,,7.0,,,350.0,,45.0,,,
100321,2015,76,4,300.0,,12.0,,,35.0,,27.0,,,
100322,2015,76,5,920.0,,25.0,,,1190.0,,44.0,,,
100323,2015,76,5,1030.0,,25.0,,,1090.0,,82.0,,,
100324,2015,76,5,560.0,,,,,,,,,,
100325,2015,76,5,1570.0,,,,,,,,,,
100326,2015,76,5,960.0,,9.0,,,2610.0,,38.0,,,
100327,2015,76,5,900.0,,17.0,,,940.0,,58.0,,,
100328,2015,76,5,930.0,,38.0,,,1960.0,,39.0,,,
100329,2015,76,5,320.0,,17.0,,,720.0,,6.0,,,
100330,2015,76,5,,,,,,,,,,,
100331,2015,76,5,360.0,,1.0,,,300.0,,47.0,,,
100332,2015,76,5,600.0,,4.0,,,1660.0,,88.0,,,
100333,2015,76,5,370.0,,0.0,,,370.0,,45.0,,,
100334,2015,76,5,1070.0,,36.0,,,2380.0,,87.0,,,
100335,2015,76,5,690.0,,18.0,,,1190.0,,60.0,,,
100336,2015,76,5,430.0,,34.0,,,570.0,,4.0,,,
100337,2015,76,5,830.0,,18.0,,,2150.0,,23.0,,,
100338,2015,76,5,720.0,,10.0,,,630.0,,63.0,,,
100339,2015,76,5,1130.0,,34.0,,,1380.0,,68.0,,,
100340,2015,76,5,640.0,,14.0,,,1330.0,,59.0,,,
100341,2015,76,5,1380.0,,26.0,,,1670.0,,142.0,,,
100342,2015,76,5,1360.0,,17.0,,,3150.0,,150.0,,,
100343,2015,76,5,1090.0,,12.0,,,2240.0,,147.0,,,
100344,2015,76,5,1110.0,,14.0,,,1870.0,,145.0,,,
100345,2015,76,5,320.0,,2.0,,,660.0,,45.0,,,
100346,2015,76,5,380.0,,4.0,,,920.0,,46.0,,,
100347,2015,76,5,230.0,,6.0,,,740.0,,6.0,,,
100348,2015,76,5,1110.0,,27.0,,,1620.0,,63.0,,,
100349,2015,76,5,1010.0,,27.0,,,1580.0,,56.0,,,
100350,2015,76,5,480.0,,8.0,,,900.0,,54.0,,,
100351,2015,76,5,530.0,,10.0,,,1360.0,,46.0,,,
100352,2015,76,8,250.0,,6.0,,,560.0,,9.0,,,
100353,2015,76,8,880.0,,9.0,,,2010.0,,55.0,,,
100354,2015,76,8,300.0,,3.0,,,780.0,,22.0,,,
100355,2015,76,8,130.0,,2.0,,,230.0,,7.0,,,
100356,2015,76,8,50.0,,1.0,,,95.0,,4.0,,,
100357,2015,76,8,760.0,,5.0,,,1330.0,,75.0,,,
100358,2015,76,8,510.0,,11.0,,,980.0,,19.0,,,
100359,2015,76,8,610.0,,7.0,,,660.0,,42.0,,,
100360,2015,76,8,250.0,,6.0,,,470.0,,6.0,,,
100361,2015,76,8,,,,,,,,,,,
100362,2015,76,9,1370.0,,25.0,,,2550.0,,147.0,,,
100363,2015,76,9,1280.0,,23.0,,,2490.0,,148.0,,,
100364,2015,76,9,1210.0,,17.0,,,2030.0,,149.0,,,
100365,2015,76,9,1420.0,,28.0,,,2970.0,,149.0,,,
100366,2015,76,9,770.0,,11.0,,,1500.0,,90.0,,,
100367,2015,76,9,630.0,,10.0,,,1260.0,,54.0,,,
100368,2015,76,9,720.0,,14.0,,,810.0,,62.0,,,
100369,2015,76,9,650.0,,17.0,,,1610.0,,50.0,,,
100370,2015,76,10,,,,,,,,,,,
100371,2015,76,11,240.0,,2.0,,,640.0,,3.0,,,
100372,2015,76,11,150.0,,1.0,,,460.0,,0.0,,,
100373,2015,76,11,120.0,,1.0,,,0.0,,0.0,,,
100374,2015,76,11,450.0,,5.0,,,380.0,,32.0,,,
10040,2015,1,8,800.0,56.0,11.0,1.0,160.0,1620.0,,24.0,53.0,6.0,6.0
10041,2015,1,8,400.0,28.0,6.0,0.0,80.0,810.0,,12.0,26.0,3.0,3.0
10042,2015,1,8,370.0,10.0,4.0,0.0,125.0,900.0,,21.0,51.0,5.0,5.0
10043,2015,1,8,180.0,5.0,2.0,0.0,65.0,450.0,,10.0,26.0,2.0,3.0
10048,2015,1,8,990.0,66.0,10.0,0.0,180.0,2910.0,,67.0,43.0,51.0,12.0
10050,2015,1,8,630.0,46.0,7.0,0.0,205.0,2070.0,,21.0,44.0,6.0,11.0
100513,2015,78,5,269.0,21.0,,,,650.0,,15.0,4.0,,1.0
100514,2015,78,0,286.0,15.0,,,,696.0,,20.0,13.0,,2.0
