item_id,year,item_name,item_description
100063,2015,Bowl,"Bowl w/out Tortilla, for Burritos, Breakfast Burritos, Smothered Burritos & Mango Salads"
100064,2015,"Queso Diable, for Chips & Dip","Queso Diable, for Chips & Dip, 3-Cheese Nachos"
100065,2015,"Lettuce, for Smothered Burritos","Lettuce, for Smothered Burritos"
100066,2015,"Shredded Cheese, for Smothered Burritos","Shredded Cheese, for Smothered Burritos"
100067,2015,"Sour Cream, for Smothered Burritos","Sour Cream, for Smothered Burritos"
100068,2015,"Guacamole, for Smothered Burritos","Guacamole, for Smothered Burritos"
100069,2015,Smoky Chipotle Cream Smother,"Smoky Chipotle Cream Smother, for Smothered Burritos"
100070,2015,Bold Red Chile Smother,"Bold Red Chile Smother, for Smothered Burritos"
100071,2015,Tangy Verde Smother,"Tangy Verde Smother, for Smothered Burritos"
100072,2015,"Grilled Steak, for Kids Taco Meal","Grilled Steak, for Kids Taco Meal, Kids Meal, Kids, Kids & Adults Menu"
100073,2015,"Flour Tortilla, for Burritos","Flour Tortilla, for Burritos & Breakfast Burrito, Breakfast"
100074,2015,"Whole Wheat Flour Tortilla, for Breakfast Burritos","Whole Wheat Flour Tortilla, for Grilled Quesadilla, Breakfast Burrito & Burritos, Tortilla, Breakfast"
100075,2015,"Mango Salsa, for Breakfast Burritos","Mango Salsa, for Breakfast Burritos, Love, Breakfast"
100076,2015,"Shredded Cheese, for Grilled Quesadilla","Shredded Cheese, for Grilled Quesadilla, Grilled Quesadillas"
100077,2015,Cilantro Jalapeno Slaw,"Cilantro Jalapeno Slaw, Sides"
100078,2015,Kids Meal,"Kids Meal w/ Small Fountain Drink & Activity, Kids; Choice of: Pasta, Sub or Flatbread & Chips or Cookie"
100079,2015,Mac & Cheese,"Mac & Cheese w/ Romano, Parmesan, Provolone, Fontina & Breadcrumbs, Toasty Pastas; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100080,2015,Mac & Cheese w/ Bacon,"Mac & Cheese w/ Bacon, Toasty Pastas; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100081,2015,Meatball Marinara,"Meatball Marinara, Toasty Pastas; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100082,2015,Chicken Pesto,"Chicken Pesto, Toasty Pasta; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100083,2015,Mac & Cheese w/ Lobster & Seafood,"Mac & Cheese w/ Lobster & Seafood, Available At Select Locations; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100084,2015,Pasta Salad,"Pasta Salad, Sides"
100085,2015,"Mac & Cheese, Kids","Mac & Cheese w/ Romano, Parmesan, Provolone & Fontina Cheeses, Kids Pastas, Kids"
100086,2015,"Meatball Marinara, Kids","Meatball Marinara w/ Italian Meatball, Mozzarella, Italian 3 Cheese Blend & Marinara, Kids Pastas, Kids"
100087,2015,Choose 2,"Choose 2; Choice of: Small Salad, Grilled Flatbread or Regular Soup"
100088,2015,Make it a Meal,Make it a Meal w/ Chips or Smal Soup & Regular Fountain Drink
100089,2015,"Lobster & Seafood Salad w/ Buttermilk Ranch Dressing, Small","Lobster & Seafood Salad w/ Buttermilk Ranch Dressing, Signature Lobster & Seafood Salad, Diced Tomatoes & Seasonal Lettuce Blend, Available At Select Locations, Choose 2, Small; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100090,2015,"Lobster & Seafood Salad, Small","Lobster & Seafood Salad w/ Signature Lobster & Seafood Salad, Diced Tomatoes & Seasonal Lettuce Blend w/out 2 oz Buttermilk Ranch Dressing, Available At Select Locations, Choose 2, Small; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100091,2015,"Lobster & Seafood Salad w/ Buttermilk Ranch Dressing, Large","Lobster & Seafood Salad w/ Buttermilk Ranch Dressing, Signature Lobster & Seafood Salad, Diced Tomatoes & Seasonal Lettuce Blend, Available At Select Locations, Large; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100092,2015,"Lobster & Seafood Salad, Large","Lobster & Seafood Salad w/ Signature Lobster & Seafood Salad, Diced Tomatoes & Seasonal Lettuce Blend w/out 4 oz Buttermilk Ranch Dressing, Available At Select Locations, Large; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100093,2015,"BBQ Ranch Chicken Salad, Small","BBQ Ranch Chicken Salad w/ Chicken, Cheddar Cheese, Tomatoes, Onions & Seasonal Lettuce Blend w/out 2 oz BBQ Ranch Dressing, Salads & Wraps, 400 Cal or Less Menu, Choose 2, Small; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100094,2015,"BBQ Ranch Chicken Salad, Large","BBQ Ranch Chicken Salad w/ Chicken, Cheddar Cheese, Tomatoes, Onions & Seasonal Lettuce Blend w/out 4 oz BBQ Ranch Dressing, Salads & Wraps, Large; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100095,2015,"Italian Salad, Small","Italian Salad on a Seasonal Lettuce Blend w/ Italian Meats, Mozzarella, 3 Cheese Blend, Cucumbers, Olives, Tomatoes, Onions & Croutons w/out 2 oz Red Wine Vinaigrette, Salads & Wraps, 400 Cal or Less Menu, Choose 2, Small; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100096,2015,"Italian Salad, Large","Italian Salad on a Seasonal Lettuce Blend w/ Italian Meats, Mozzarella, 3 Cheese Blend, Cucumbers, Olives, Tomatoes, Onions & Croutons w/out 4 oz Red Wine Vinaigrette, Salads & Wraps, Large; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100097,2015,"Flatbread, Kids","Flatbread, Kids Meal, Kids"
100098,2015,Honey Dijon Ham Ciabatta Toasty,"Honey Dijon Ham Ciabatta Toasty w/ Ham, Swiss Cheese, Tomatoes, Onions, Lettuce & Honey Mustard Dressing, Ciabatta Toasties; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100099,2015,Honey Dijon Ham Ciabatta Toasty Base,"Honey Dijon Ham Ciabatta Toasty Base w/ Ham, Tomatoes Onions & Lettuce w/out Swiss Cheese & Honey Mustard, Ciabatta Toasties"
100100,2015,Pesto Turkey Toasty,"Pesto Turkey Toasty w/ Turkey, Mozzarella, Tomatoes, Onions, Lettuce, Basil Pesto & Red Wine Vinaigrette, Ciabatta Toasties; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100101,2015,Pesto Turkey Toasty Base,"Pesto Turkey Toasty Base w/ Turkey, Tomatoes, Onions & Lettuce w/out Basil Pesto & Red Wine Vinaigrette, Ciabatta Toasties"
100102,2015,Veggie Caprese Toasty,"Veggie Caprese Toasty w/ Double Mozzarella, Tomatoes, Onions, Lettuce, Olives, Cucumbers & Fat Free Balsamic Vinaigrette, Ciabatta Toasties; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100103,2015,Veggie Caprese Toasty Base,"Veggie Caprese Toasty Base w/ Tomatoes, Onions, Lettuce, Olives & Cucumbers w/out Double Mozzarella & Fat Free Balsamic Vinaigrette, Ciabatta Toasties"
100104,2015,"Turkey, Ranch & Swiss Sub Base, Regular","Turkey, Ranch & Swiss Sub Base on Jalapeno Cheddar Bread w/ Turkey, Lettuce, Tomatoes & Onions w/out Ranch Dressing & Swiss Cheese, Turkey Subs, Regular"
100105,2015,"Turkey, Ranch & Swiss Sub Base, Large","Turkey, Ranch & Swiss Sub Base on Jalapeno Cheddar Bread w/ Turkey, Lettuce, Tomatoes & Onions w/out Ranch Dressing & Swiss Cheese, Turkey Subs, Large"
100106,2015,"Italian Meatball Sub, Small","Italian Meatball Sub on Jalapeno Cheddar Bread w/ Meatballs, Double Mozzarella & Marinara, Deli Classics, Small; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100107,2015,"Italian Meatball Sub Base, Small","Italian Meatball Sub Base on Jalapeno Cheddar Bread w/ Meatballs w/out Double Mozzarella & Marinara, Deli Classics, Small"
100108,2015,"Italian Meatball Sub, Regular","Italian Meatball Sub on Jalapeno Cheddar Bread w/ Meatballs, Double Mozzarella & Marinara, Deli Classics, Regular; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100109,2015,"Italian Meatball Sub Base, Regular","Italian Meatball Sub Base on Jalapeno Cheddar Bread w/ Meatballs w/out Double Mozzarella & Marinara, Deli Classics, Regular"
100110,2015,"Italian Meatball Sub, Large","Italian Meatball Sub on Jalapeno Cheddar Bread w/ Meatballs, Double Mozzarella & Marinara, Deli Classics, Large; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100111,2015,"Italian Meatball Sub Base, Large","Italian Meatball Sub Base on Jalapeno Cheddar Bread w/ Meatballs w/out Double Mozzarella & Marinara, Deli Classics, Large"
100112,2015,"Southern BBQ Pulled Pork Sub, Small","Southern BBQ Pulled Pork Sub on Jalapeno Cheddar Bread w/ Pulled Pork, Mozzarella Cheese, Cheddar Cheese, Pickles, Yellow Mustard & BBQ Sauce, Available At Select Locations, Small; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100113,2015,"Southern BBQ Pulled Pork Sub Base, Small","Southern BBQ Pulled Pork Sub Base on Jalapeno Cheddar Bread w/ Pulled Pork & Pickles w/out Mozzarella Cheese, Cheddar Cheese Yellow Mustard & BBQ Sauce, Available At Select Locations, Small"
100114,2015,"Southern BBQ Pulled Pork Sub, Regular","Southern BBQ Pulled Pork Sub on Jalapeno Cheddar Bread w/ Pulled Pork, Mozzarella Cheese, Cheddar Cheese, Pickles, Yellow Mustard & BBQ Sauce, Available At Select Locations, Regular; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100115,2015,"Southern BBQ Pulled Pork Sub Base, Regular","Southern BBQ Pulled Pork Sub Base on Jalapeno Cheddar Bread w/ Pulled Pork & Pickles w/out Mozzarella Cheese, Cheddar Cheese, Yellow Mustard & BBQ Sauce, Available At Select Locations, Regular"
100116,2015,"Southern BBQ Pulled Pork Sub, Large","Southern BBQ Pulled Pork Sub on Jalapeno Cheddar Bread w/ Pulled Pork, Mozzarella Cheese, Cheddar Cheese, Pickles, Yellow Mustard & BBQ Sauce, Available At Select Locations, Large; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100117,2015,"Southern BBQ Pulled Pork Sub Base, Large","Southern BBQ Pulled Pork Sub Base on Jalapeno Cheddar Bread w/ Pulled Pork & Pickles w/out Mozzarella Cheese, Cheddar Cheese, Yellow Mustard & BBQ Sauce, Available At Select Locations, Large"
100118,2015,"Spicy BBQ Pulled Pork Sub, Small","Spicy BBQ Pulled Pork Sub on Jalapeno Cheddar Bread w/ Pulled Pork, Bacon, Cheddar Cheese, Cilantro-Jalapeno Slaw & BBQ Sauce, Available At Select Locations, Small; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100119,2015,"Spicy BBQ Pulled Pork Sub Base, Small","Spicy BBQ Pulled Pork Sub Base on Jalapeno Cheddar Bread w/ Pulled Pork, Bacon & Cilantro-Jalapeno Slaw w/out Cheddar Cheese & BBQ Sauce, Available At Select Locations, Small"
10012,2015,French Onion Soup,"French Onion Soup, Soup, Salads & Sides, Lunch Combos, Sides"
100120,2015,"Spicy BBQ Pulled Pork Sub, Regular","Spicy BBQ Pulled Pork Sub on Jalapeno Cheddar Bread w/ Pulled Pork, Bacon, Cheddar Cheese, Cilantro-Jalapeno Slaw & BBQ Sauce, Available At Select Locations, Regular; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100121,2015,"Spicy BBQ Pulled Pork Sub Base, Regular","Spicy BBQ Pulled Pork Sub Base on Jalapeno Cheddar Bread w/ Pulled Pork, Bacon & Cilantro-Jalapeno Slaw w/out Cheddar Cheese & BBQ Sauce, Available At Select Locations, Regular"
100122,2015,"Spicy BBQ Pulled Pork Sub, Large","Spicy BBQ Pulled Pork Sub on Jalapeno Cheddar Bread w/ Pulled Pork, Bacon, Cheddar Cheese, Cilantro-Jalapeno Slaw & BBQ Sauce, Available At Select Locations, Large; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100123,2015,"Spicy BBQ Pulled Pork Sub Base, Large","Spicy BBQ Pulled Pork Sub Base on Jalapeno Cheddar Bread w/ Pulled Pork, Bacon & Cilantro-Jalapeno Slaw w/out Cheddar Cheese & BBQ Sauce, Available At Select Locations, Large"
100124,2015,Lobster & Seafood Salad Wrap w/ Buttermilk Ranch Dressing,"Lobster & Seafood Salad Wrap w/ Buttermilk Ranch Dressing, Signature Lobster & Seafood Salad, Diced Tomatoes & Seasonal Lettuce Blend, Available At Select Locations; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100125,2015,Lobster & Seafood Salad Wrap,"Lobster & Seafood Salad Wrap w/ Signature Lobster & Seafood Salad, Diced Tomatoes & Seasonal Lettuce Blend w/out Buttermilk Ranch Dressing, Available At Select Locations; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100126,2015,"Pastrami on Pretzel Bread, Small","Pastrami on Pretzel Bread w/ Pastrami, Onions, Swiss Cheese, Brown Mustard & Mayonnaise, Available At Select Locations, Small; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100127,2015,"Pastrami on Pretzel Bread Base, Small","Pastrami on Pretzel Bread Base w/ Pastrami & Onions w/out Swiss Cheese, Brown Mustard & Mayonnaise, Available At Select Locations, Small"
100128,2015,"Pastrami on Pretzel Bread, Regular","Pastrami on Pretzel Bread w/ Pastrami, Onions, Swiss Cheese, Brown Mustard & Mayonnaise, Available At Select Locations, Regular; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100129,2015,"Pastrami on Pretzel Bread Base, Regular","Pastrami on Pretzel Bread Base w/ Pastrami & Onions w/out Swiss Cheese, Brown Mustard & Mayonnaise, Available At Select Locations, Regular"
10013,2015,Tomato Basil Soup,"Tomato Basil Soup, Soups, Salads & Sides, Sides"
100130,2015,"Pastrami on Pretzel Bread, Large","Pastrami on Pretzel Bread w/ Pastrami, Onions, Swiss Cheese, Brown Mustard & Mayonnaise, Available At Select Locations, Large; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100131,2015,"Pastrami on Pretzel Bread Base, Large","Pastrami on Pretzel Bread Base w/ Pastrami & Onions w/out Swiss Cheese, Brown Mustard & Mayonnaise, Available At Select Locations, Large"
100132,2015,BBQ Ranch Chicken Wrap,"BBQ Ranch Chicken Wrap w/ Chicken, Cheddar Cheese, Tomatoes, Onions & Seasonal Lettuce Blend w/out BBQ Ranch Dressing, Salads & Wraps; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100133,2015,Italian Wrap,"Italian Wrap in a Herb Tortilla w/ Italian Meats, Mozzarella, 3 Cheese Blend, Cucumbers, Olives, Tomatoes, Onions & Croutons w/out Red Wine Vinaigrette, Salads & Wraps; Choice of Adding: Chips or Small Soup & Regular Fountain Drink"
100134,2015,"Swiss Cheese, for Honey Dijon Ham Toasty","Swiss Cheese, Ciabatta Toasties, for Honey Dijon Ham Toasty"
100135,2015,"Dressing, for Pesto Turkey Toasty","Dressing w/ Basil Pesto & Red Wine Vinaigrette, Ciabatta Toasties, for Pesto Turkey Toasty,"
100136,2015,"Marinara Sauce, Small","Marinara Sauce, Deli Classics, Small, for Italian Meatball Sub, Small"
100137,2015,"Double Mozzarella Cheese, Regular","Double Mozzarella Cheese, Deli Classics, Regular, for Italian Meatball Sub, Regular"
100138,2015,"Marinara Sauce, Regular","Marinara Sauce, Deli Classics, Regular, for Italian Meatball Sub, Regular"
100139,2015,"Double Mozzarella Cheese, Large","Double Mozzarella Cheese, Deli Classics, Large, for Italian Meatball Sub, Large"
10014,2015,Chili,"Chili, Soups, Salads & Sides"
100140,2015,"Marinara Sauce, Large","Marinara Sauce, Deli Classics, Large, for Italian Meatball Sub, Large"
100141,2015,"Yellow Mustard & BBQ Sauce, Small","Yellow Mustard & BBQ Sauce, Available At Select Locations, Small, for Southern BBQ Pulled Pork Sub"
100142,2015,"Yellow Mustard & BBQ Sauce, Regular","Yellow Mustard & BBQ Sauce, for Southern BBQ Pulled Pork Sub, Available At Select Locations, Regular"
100143,2015,"Yellow Mustard & BBQ Sauce, Large","Yellow Mustard & BBQ Sauce, Available At Select Locations, Large, for Southern BBQ Pulled Pork Sub"
100144,2015,"Swiss Cheese, for Pastrami on Pretzel Bread, Small","Swiss Cheese, Available At Select Locations, Small, for Pastrami on Pretzel Bread"
100145,2015,"Brown Mustard & Mayonnaise, Small","Brown Mustard & Mayonnaise, Available At Select Locations, Small, for Pastrami on Pretzel Bread"
100146,2015,"Swiss Cheese, for Pastrami on Pretzel Bread, Regular","Swiss Cheese, Available At Select Locations, Regular, for Pastrami on Pretzel Bread"
100147,2015,"Brown Mustard & Mayonnaise, Regular","Brown Mustard & Mayonnaise, Available At Select Locations, Regular, for Pastrami on Pretzel Bread"
100148,2015,"Brown Mustard & Mayonnaise, Large","Brown Mustard & Mayonnaise, Available At Select Locations, Large, for Pastrami on Pretzel Bread"
100149,2015,"Yellow Onions, Small","Yellow Onions, Pick Your Veggies, Create Your Own Subs, Small, Veggies, Create Your Own Flatbread, Kids Meal, Kids, Kids & Adults Menu"
100150,2015,"Fat-Free Balsamic, Regular","Fat-Free Balsamic, Pick Your Dressing, Create Your Own Subs, Regular"
100151,2015,"Yellow Onions, Regular","Yellow Onions, Pick Your Veggies, Create Your Own Subs, Regular"
100152,2015,"Yellow Onions, Large","Yellow Onions, Pick Your Veggies, Create Your Own Subs, Large"
100153,2015,Basil Pesto Vinaigrette,"Basil Pesto Vinaigrette, Salad Dressings, Salads & Wraps"
100154,2015,BBQ Ranch,"BBQ Ranch, Salad Dressings, Salads & Wraps"
100155,2015,Red Wine Vinaigrette,"Red Wine Vinaigrette, Salad Dressings, Salads & Wraps"
100156,2015,"Yellow Onions, Kids","Yellow Onions, Pick Your Veggies, Kids Turkey or Ham & Cheddar Sub, Kids Meal, Kids"
100157,2015,"Turkey Breast, for Flatbreads, Kids","Turkey Breast, Meat, Create Your Own Flatbread, Kids Meals, Kids"
100158,2015,Jumbo Lump Crab Cakes,"Jumbo Lump Crab Cakes, Signature Shellfish, Tabletop Book Menu, Fresh Fish Menu"
100159,2015,Calamari,"Calamari, Seaside Starters, Appetizers, Dinner; Choice in: Create Your Own Appetizer Combination"
100160,2015,Buffalo Chicken Wings,"Buffalo Chicken Wings, Seaside Starters, Appetizers, Dinner"
100161,2015,Stuffed Mushrooms,"Stuffed Mushrooms, Appetizers; Choice in: Create Your Own Appetizer Combinations"
100162,2015,Create Your Own Appetizer Combination,Create Your Own Appetizer Combination
100163,2015,Barqs Root Beer,"Barqs Root Beer, Non Alcoholic Drinks"
100164,2015,Wood Grilled Peppercorn Sirloin,"Wood Grilled Peppercorn Sirloin w/ Mashed Potatoes, Land & Sea, Tabletop Book Menu, Lunch & Dinner; Choice of Adding: Sides; Choice In: Dinner for 2"
100165,2015,Crispy Shrimp Lettuce Wraps,"Crispy Shrimp Lettuce Wraps w/ Crispy Shrimp, Soy Ginger Sauce, Jalapenos & Lettuce Cups, Seaside Starters, Appetizers, Dinner; Choice in: Create Your Own Appetizer Combination"
100166,2015,Roasted Maine Lobster Bake,"Roasted Maine Lobster Bake w/ Maine Lobster Tails, Sweet Corn, Cob, Potatoes & Garlic Butter Sauce, Seafood Bakes, Lunch & Dinner"
100167,2015,Live Maine Lobster,"Live Maine Lobster w/ Corn & Potatoes, Lobster & Signature Combinations, Lunch & Dinner"
100168,2015,"Wood Grilled Lobster, Shrimp & Salmon","Wood Grilled Lobster, Shrimp & Salmon w/ Lobster Tail, Jumbo Shrimp Skewer, Atlantic Salmon, Brown Butter, Green Beans & Potatoes, Lobster & Signature Combinations, Lunch"
100169,2015,Lobster Scampi Linguini,"Lobster Scampi Linguini w/ Lobster Meat & Garlic Scampi Sauce, Lobster & Signature Combinations, Lunch"
100170,2015,"Wild Caught Flounder, Golden Fried","Wild Caught Flounder, Golden Fried, Fish, Lunch Classics & Dinner"
100171,2015,"Wild Caught Flounder, Oven Broiled","Wild Caught Flounder, Oven Broiled, Fish, Lunch & Dinner"
100172,2015,"Wild Caught Flounder, Baked w/ Crab & Seafood Stuffing","Wild Caught Flounder, Baked w/ Crab & Seafood Stuffing, Fish, Lunch"
100173,2015,Jumbo Coconut & Spicy Pineapple Grilled Shrimp,"Jumbo Coconut & Spicy Pineapple Grilled Shrimp, 4 Course Feast, Lunch & Dinner; Choice of Adding: Soups, Salads & Desserts"
100174,2015,Shrimp & Scallops Alfredo w/ Fresh Tomatoes,"Shrimp & Scallops Alfredo w/ Fresh Tomatoes, 4 Course Feast, Lunch & Dinner; Choice of Adding: Soups, Salads & Desserts"
100175,2015,"Garlic Grilled Shrimp, 4 Course Feast","Garlic Grilled Shrimp, 4 Course Feast, Lunch & Dinner; Choice of Adding: Soups, Salads & Desserts"
100176,2015,"Flounder or Sole, Golden Fried, Lunch Classics","Flounder or Sole, Golden Fried, Lunch Classics"
100177,2015,"Flounder or Sole, Oven Broiled, Lunch Classics","Flounder or Sole, Oven Broiled, Lunch Classics"
100178,2015,Fresh Flounder,"Fresh Flounder, Fresh Fish Menu; Choice of: Grilled, Broiled, Blackened"
100179,2015,Dueling Crab Dinner,"Dueling Crab Dinner, Entrees, Menu Specials"
10018,2015,Chicken Tortilla Soup,"Chicken Tortilla Soup, Soups, Salads & Sides, Lunch Combos"
100180,2015,Split King Crab Legs,"Split King Crab Legs, Entrees, Menu Specials"
100181,2015,Extra Jumbo Spicy Sriracha Grilled Shrimp,"Extra Jumbo Spicy Sriracha Grilled Shrimp, Entrees, Menu Specials"
100182,2015,Extra Jumbo Garlic Grilled Shrimp,"Extra Jumbo Garlic Grilled Shrimp, Entrees, Menu Specials"
100183,2015,Brown Butter Shrimp Scampi,"Brown Butter Shrimp Scampi, Entrees, Menu Specials"
100184,2015,Ultimate Shrimp Scampi Pasta,"Ultimate Shrimp Scampi Pasta, Entrees, Menu Specials"
100185,2015,Crispy Tempura Shrimp,"Crispy Tempura Shrimp, Entrees, Menu Specials"
100186,2015,Crab & Roasted Garlic Seafood Bake,"Crab & Roasted Garlic Seafood Bake, Seafood Bake; Choice of: Sides"
100187,2015,"Salmon New Orleans w/ Fresh Broccoli, Dinner","Salmon New Orleans w/ Fresh Broccoli, Dinner, Fish"
100188,2015,"Seafood Stuffed Flounder, Dinner","Seafood Stuffed Flounder, Dinner, Fish; Choice of Adding: Sides"
100189,2015,"Arctic Char, Dinner","Arctic Char, Dinner, Todays Fresh Fish Menu; Choice of Adding: Sides"
100190,2015,"Cod, Dinner","Cod, Dinner, Todays Fresh Fish Menu; Choice of Adding: Sides"
100191,2015,"Flounder, Dinner","Flounder, Dinner, Todays Fresh Fish Menu; Choice of Adding: Sides"
100192,2015,"Fresh Sole, Dinner","Fresh Sole, Dinner, Todays Fresh Fish Menu; Choice of Adding: Sides"
100193,2015,"Grouper, Dinner","Grouper, Dinner, Todays Fresh Fish Menu; Choice of Adding: Sides"
100194,2015,"Gulf Snapper, Dinner","Gulf Snapper, Dinner, Todays Fresh Fish Menu; Choice of Adding: Sides"
100195,2015,"Haddock, Dinner","Haddock, Dinner, Todays Fresh Fish Menu; Choice of Adding: Sides"
100196,2015,"Halibut, Dinner","Halibut, Dinner, Todays Fresh Fish Menu; Choice of Adding: Sides"
100197,2015,"Lake Whitefish, Dinner","Lake Whitefish, Dinner, Todays Fresh Fish Menu; Choice of Adding: Sides"
100198,2015,"Ono/ Wahoo, Dinner","Ono/ Wahoo, Dinner, Todays Fresh Fish Menu; Choice of Adding: Sides"
100199,2015,"Opah, Dinner","Opah, Dinner, Todays Fresh Fish Menu; Choice of Adding: Sides"
10020,2015,House Salad,"House Salad w/out Dressing, Soups, Salads & Sides; Choice of: Dressing"
100200,2015,"Pacific Snapper, Dinner","Pacific Snapper, Dinner, Todays Fresh Fish Menu; Choice of Adding: Sides"
100201,2015,"Perch, Dinner","Perch, Dinner, Todays Fresh Fish Menu; Choice of Adding: Sides"
100202,2015,"Rainbow Trout, Dinner","Rainbow Trout, Dinner, Todays Fresh Fish Menu; Choice of Adding: Sides"
100203,2015,"Rainbow Trout, Dinner, 1/2 Portion","Rainbow Trout, Dinner, Todays Fresh Fish Menu, 1/2 Portion; Choice of Adding: Sides"
100204,2015,"Red Rockfish, Dinner","Red Rockfish, Dinner, Todays Fresh Fish Menu; Choice of Adding: Sides"
100205,2015,"Salmon, Dinner","Salmon, Dinner, Todays Fresh Fish Menu; Choice of Adding: Sides"
100206,2015,"Salmon, Dinner, 1/2 Portion","Salmon, Dinner, Todays Fresh Fish Menu, 1/2 Portion; Choice of Adding: Sides"
100207,2015,"Tilapia, Dinner","Tilapia, Dinner, Todays Fresh Fish Menu; Choice of Adding: Sides"
100208,2015,"Tuna, Dinner","Tuna, Dinner, Todays Fresh Fish Menu; Choice of Adding: Sides"
100209,2015,Create Your Own Combination,Create Your Own Combination
100210,2015,4 Course Feast,4 Course Feast
100211,2015,Create Your Own Lunch,Create Your Own Lunch
100212,2015,Shrimp Your Way,Shrimp Your Way
100213,2015,Kids Meal,"Kids Meal; Choice of: Entree, Drink, Orange Wedges, Broccoli, Caesar Salad or Side"
100214,2015,Wood Grilled Tacos,"Wood Grilled Tacos, Cilantro Slaw, Pico De Gallo, Jalapeno Ranch, Wild Rice Pilaf on 3 Flour Tortillas, Signature Salad, Lunch & Dinner; Choice of Adding: Shrimp, Fresh Tilapia or Lobster Meat"
100215,2015,Wood Grilled Tacos w/ Lobster Meat,"Wood Grilled Tacos w/ Lobster Meat, Cilantro Slaw, Pico De Gallo, Jalapeno Ranch, Wild Rice Pilaf on 3 Flour Tortillas, Quick Catches, Lunch Specials, Lunch"
100216,2015,Bacon Cheddar Chicken Club Sandwich,"Bacon Cheddar Chicken Club Sandwich w/ Smoked Bacon, Cheddar Cheese, Tomatoes, Lettuce & Mayo, Lunch Specials; Choice of Adding: French Fries"
