combo_id,item_id,year,builds,cat_id
103211011,10020,2014,Main Item,8
103211012,10042,2014,Main Item,8
103211013,10043,2014,Main Item,8
103211014,10050,2014,Main Item,8
103211015,10051,2014,Main Item,8
103211016,10054,2014,Main Item,8
103211017,10055,2014,Main Item,8
103211018,10058,2014,Main Item,8
103211019,10059,2014,Main Item,8
1032110110,10071,2014,Main Item,8
1032110111,10074,2014,Main Item,8
1032110112,10075,2014,Main Item,8
103251031,10082,2014,Main Item,9
103251032,10112,2014,Main Item,9
103251033,10113,2014,Main Item,9
1031710615,10129,2014,Main Item,0
1031710616,10130,2014,Main Item,0
103171061,10131,2014,Main Item,0
103171062,10133,2014,Main Item,0
103171063,10134,2014,Main Item,0
103171064,10135,2014,Main Item,0
103171065,10136,2014,Main Item,0
103171066,10138,2014,Main Item,0
103171067,10149,2014,Main Item,0
103171068,10150,2014,Main Item,0
103171069,10151,2014,Main Item,0
1031710610,10153,2014,Main Item,0
1031710611,10154,2014,Main Item,0
1031710612,10155,2014,Main Item,0
1031710613,10156,2014,Main Item,0
1031710614,10158,2014,Main Item,0
103251034,10166,2014,Main Item,5
103251035,10167,2014,Main Item,5
103251036,10168,2014,Main Item,5
103251037,10169,2014,Main Item,5
103251038,10171,2014,Main Item,5
103251039,10172,2014,Main Item,5
1032510310,10173,2014,Main Item,5
1032510311,10175,2014,Main Item,5
10351051,10188,2014,Main Item,5
10351052,10189,2014,Main Item,5
10351053,10190,2014,Main Item,5
10351054,10191,2014,Main Item,5
103251031,10219,2014,Accompanying Item,6
1032510310,10219,2014,Accompanying Item,6
1032510311,10219,2014,Accompanying Item,6
1032510312,10219,2014,Accompanying Item,6
1032510313,10219,2014,Accompanying Item,6
103251032,10219,2014,Accompanying Item,6
103251033,10219,2014,Accompanying Item,6
103251034,10219,2014,Accompanying Item,6
103251035,10219,2014,Accompanying Item,6
103251036,10219,2014,Accompanying Item,6
103251037,10219,2014,Accompanying Item,6
103251038,10219,2014,Accompanying Item,6
103251039,10219,2014,Accompanying Item,6
103251031,10222,2014,Accompanying Item,6
1032510310,10222,2014,Accompanying Item,6
1032510311,10222,2014,Accompanying Item,6
1032510312,10222,2014,Accompanying Item,6
1032510313,10222,2014,Accompanying Item,6
103251032,10222,2014,Accompanying Item,6
103251033,10222,2014,Accompanying Item,6
103251034,10222,2014,Accompanying Item,6
103251035,10222,2014,Accompanying Item,6
103251036,10222,2014,Accompanying Item,6
103251037,10222,2014,Accompanying Item,6
103251038,10222,2014,Accompanying Item,6
103251039,10222,2014,Accompanying Item,6
103251031,10223,2014,Accompanying Item,0
1032510310,10223,2014,Accompanying Item,0
1032510311,10223,2014,Accompanying Item,0
1032510312,10223,2014,Accompanying Item,0
1032510313,10223,2014,Accompanying Item,0
103251032,10223,2014,Accompanying Item,0
103251033,10223,2014,Accompanying Item,0
103251034,10223,2014,Accompanying Item,0
103251035,10223,2014,Accompanying Item,0
103251036,10223,2014,Accompanying Item,0
103251037,10223,2014,Accompanying Item,0
103251038,10223,2014,Accompanying Item,0
103251039,10223,2014,Accompanying Item,0
103251031,10224,2014,Accompanying Item,0
1032510310,10224,2014,Accompanying Item,0
1032510311,10224,2014,Accompanying Item,0
1032510312,10224,2014,Accompanying Item,0
1032510313,10224,2014,Accompanying Item,0
103251032,10224,2014,Accompanying Item,0
103251033,10224,2014,Accompanying Item,0
103251034,10224,2014,Accompanying Item,0
103251035,10224,2014,Accompanying Item,0
103251036,10224,2014,Accompanying Item,0
103251037,10224,2014,Accompanying Item,0
103251038,10224,2014,Accompanying Item,0
103251039,10224,2014,Accompanying Item,0
103251031,10225,2014,Accompanying Item,0
1032510310,10225,2014,Accompanying Item,0
1032510311,10225,2014,Accompanying Item,0
1032510312,10225,2014,Accompanying Item,0
1032510313,10225,2014,Accompanying Item,0
103251032,10225,2014,Accompanying Item,0
103251033,10225,2014,Accompanying Item,0
103251034,10225,2014,Accompanying Item,0
103251035,10225,2014,Accompanying Item,0
103251036,10225,2014,Accompanying Item,0
103251037,10225,2014,Accompanying Item,0
103251038,10225,2014,Accompanying Item,0
103251039,10225,2014,Accompanying Item,0
103251031,10231,2014,Accompanying Item,0
1032510310,10231,2014,Accompanying Item,0
1032510311,10231,2014,Accompanying Item,0
1032510312,10231,2014,Accompanying Item,0
1032510313,10231,2014,Accompanying Item,0
103251032,10231,2014,Accompanying Item,0
103251033,10231,2014,Accompanying Item,0
103251034,10231,2014,Accompanying Item,0
103251035,10231,2014,Accompanying Item,0
103251036,10231,2014,Accompanying Item,0
103251037,10231,2014,Accompanying Item,0
103251038,10231,2014,Accompanying Item,0
103251039,10231,2014,Accompanying Item,0
103251031,10234,2014,Accompanying Item,0
1032510310,10234,2014,Accompanying Item,0
1032510311,10234,2014,Accompanying Item,0
1032510312,10234,2014,Accompanying Item,0
1032510313,10234,2014,Accompanying Item,0
103251032,10234,2014,Accompanying Item,0
103251033,10234,2014,Accompanying Item,0
103251034,10234,2014,Accompanying Item,0
103251035,10234,2014,Accompanying Item,0
103251036,10234,2014,Accompanying Item,0
103251037,10234,2014,Accompanying Item,0
103251038,10234,2014,Accompanying Item,0
103251039,10234,2014,Accompanying Item,0
103251031,10235,2014,Accompanying Item,0
1032510310,10235,2014,Accompanying Item,0
1032510311,10235,2014,Accompanying Item,0
1032510312,10235,2014,Accompanying Item,0
1032510313,10235,2014,Accompanying Item,0
103251032,10235,2014,Accompanying Item,0
103251033,10235,2014,Accompanying Item,0
103251034,10235,2014,Accompanying Item,0
103251035,10235,2014,Accompanying Item,0
103251036,10235,2014,Accompanying Item,0
103251037,10235,2014,Accompanying Item,0
103251038,10235,2014,Accompanying Item,0
103251039,10235,2014,Accompanying Item,0
103251031,10236,2014,Accompanying Item,0
1032510310,10236,2014,Accompanying Item,0
1032510311,10236,2014,Accompanying Item,0
1032510312,10236,2014,Accompanying Item,0
1032510313,10236,2014,Accompanying Item,0
103251032,10236,2014,Accompanying Item,0
103251033,10236,2014,Accompanying Item,0
103251034,10236,2014,Accompanying Item,0
103251035,10236,2014,Accompanying Item,0
103251036,10236,2014,Accompanying Item,0
103251037,10236,2014,Accompanying Item,0
103251038,10236,2014,Accompanying Item,0
103251039,10236,2014,Accompanying Item,0
103251031,10237,2014,Accompanying Item,0
1032510310,10237,2014,Accompanying Item,0
1032510311,10237,2014,Accompanying Item,0
1032510312,10237,2014,Accompanying Item,0
1032510313,10237,2014,Accompanying Item,0
103251032,10237,2014,Accompanying Item,0
103251033,10237,2014,Accompanying Item,0
103251034,10237,2014,Accompanying Item,0
103251035,10237,2014,Accompanying Item,0
103251036,10237,2014,Accompanying Item,0
103251037,10237,2014,Accompanying Item,0
103251038,10237,2014,Accompanying Item,0
103251039,10237,2014,Accompanying Item,0
103211011,10240,2014,Accompanying Item,11
1032110110,10240,2014,Accompanying Item,11
1032110111,10240,2014,Accompanying Item,11
1032110112,10240,2014,Accompanying Item,11
1032110113,10240,2014,Accompanying Item,11
103211012,10240,2014,Accompanying Item,11
103211013,10240,2014,Accompanying Item,11
103211014,10240,2014,Accompanying Item,11
103211015,10240,2014,Accompanying Item,11
103211016,10240,2014,Accompanying Item,11
103211017,10240,2014,Accompanying Item,11
103211018,10240,2014,Accompanying Item,11
103211019,10240,2014,Accompanying Item,11
103171061,10242,2014,Accompanying Item,11
1031710610,10242,2014,Accompanying Item,11
1031710611,10242,2014,Accompanying Item,11
1031710612,10242,2014,Accompanying Item,11
1031710613,10242,2014,Accompanying Item,11
1031710614,10242,2014,Accompanying Item,11
1031710615,10242,2014,Accompanying Item,11
1031710616,10242,2014,Accompanying Item,11
103171062,10242,2014,Accompanying Item,11
103171063,10242,2014,Accompanying Item,11
103171064,10242,2014,Accompanying Item,11
103171065,10242,2014,Accompanying Item,11
103171066,10242,2014,Accompanying Item,11
103171067,10242,2014,Accompanying Item,11
103171068,10242,2014,Accompanying Item,11
103171069,10242,2014,Accompanying Item,11
103171061,10243,2014,Accompanying Item,11
1031710610,10243,2014,Accompanying Item,11
1031710611,10243,2014,Accompanying Item,11
1031710612,10243,2014,Accompanying Item,11
1031710613,10243,2014,Accompanying Item,11
1031710614,10243,2014,Accompanying Item,11
1031710615,10243,2014,Accompanying Item,11
1031710616,10243,2014,Accompanying Item,11
103171062,10243,2014,Accompanying Item,11
103171063,10243,2014,Accompanying Item,11
103171064,10243,2014,Accompanying Item,11
103171065,10243,2014,Accompanying Item,11
103171066,10243,2014,Accompanying Item,11
103171067,10243,2014,Accompanying Item,11
103171068,10243,2014,Accompanying Item,11
103171069,10243,2014,Accompanying Item,11
103251031,10249,2014,Accompanying Item,0
1032510310,10249,2014,Accompanying Item,0
1032510311,10249,2014,Accompanying Item,0
1032510312,10249,2014,Accompanying Item,0
1032510313,10249,2014,Accompanying Item,0
103251032,10249,2014,Accompanying Item,0
103251033,10249,2014,Accompanying Item,0
103251034,10249,2014,Accompanying Item,0
103251035,10249,2014,Accompanying Item,0
103251036,10249,2014,Accompanying Item,0
103251037,10249,2014,Accompanying Item,0
103251038,10249,2014,Accompanying Item,0
103251039,10249,2014,Accompanying Item,0
103251031,10250,2014,Accompanying Item,0
1032510310,10250,2014,Accompanying Item,0
1032510311,10250,2014,Accompanying Item,0
1032510312,10250,2014,Accompanying Item,0
1032510313,10250,2014,Accompanying Item,0
103251032,10250,2014,Accompanying Item,0
103251033,10250,2014,Accompanying Item,0
103251034,10250,2014,Accompanying Item,0
103251035,10250,2014,Accompanying Item,0
103251036,10250,2014,Accompanying Item,0
103251037,10250,2014,Accompanying Item,0
103251038,10250,2014,Accompanying Item,0
103251039,10250,2014,Accompanying Item,0
103211011,10251,2014,Accompanying Item,11
1032110110,10251,2014,Accompanying Item,11
1032110111,10251,2014,Accompanying Item,11
1032110112,10251,2014,Accompanying Item,11
1032110113,10251,2014,Accompanying Item,11
103211012,10251,2014,Accompanying Item,11
103211013,10251,2014,Accompanying Item,11
103211014,10251,2014,Accompanying Item,11
103211015,10251,2014,Accompanying Item,11
103211016,10251,2014,Accompanying Item,11
103211017,10251,2014,Accompanying Item,11
103211018,10251,2014,Accompanying Item,11
103211019,10251,2014,Accompanying Item,11
103211011,10252,2014,Accompanying Item,11
1032110110,10252,2014,Accompanying Item,11
1032110111,10252,2014,Accompanying Item,11
1032110112,10252,2014,Accompanying Item,11
1032110113,10252,2014,Accompanying Item,11
103211012,10252,2014,Accompanying Item,11
103211013,10252,2014,Accompanying Item,11
103211014,10252,2014,Accompanying Item,11
103211015,10252,2014,Accompanying Item,11
103211016,10252,2014,Accompanying Item,11
103211017,10252,2014,Accompanying Item,11
103211018,10252,2014,Accompanying Item,11
103211019,10252,2014,Accompanying Item,11
103211011,10253,2014,Accompanying Item,11
1032110110,10253,2014,Accompanying Item,11
1032110111,10253,2014,Accompanying Item,11
1032110112,10253,2014,Accompanying Item,11
1032110113,10253,2014,Accompanying Item,11
103211012,10253,2014,Accompanying Item,11
103211013,10253,2014,Accompanying Item,11
103211014,10253,2014,Accompanying Item,11
103211015,10253,2014,Accompanying Item,11
103211016,10253,2014,Accompanying Item,11
103211017,10253,2014,Accompanying Item,11
103211018,10253,2014,Accompanying Item,11
103211019,10253,2014,Accompanying Item,11
103211011,10254,2014,Accompanying Item,11
1032110110,10254,2014,Accompanying Item,11
1032110111,10254,2014,Accompanying Item,11
1032110112,10254,2014,Accompanying Item,11
1032110113,10254,2014,Accompanying Item,11
103211012,10254,2014,Accompanying Item,11
103211013,10254,2014,Accompanying Item,11
103211014,10254,2014,Accompanying Item,11
103211015,10254,2014,Accompanying Item,11
103211016,10254,2014,Accompanying Item,11
103211017,10254,2014,Accompanying Item,11
103211018,10254,2014,Accompanying Item,11
103211019,10254,2014,Accompanying Item,11
10351051,10255,2014,Accompanying Item,11
10351052,10255,2014,Accompanying Item,11
10351053,10255,2014,Accompanying Item,11
10351054,10255,2014,Accompanying Item,11
10461161,10296,2014,Main Item,8
10471255,10299,2014,Main Item,9
