item_id,year,item_name,item_description
14362,2010,"Vanilla Cone, Kidsí","Vanilla Cone, Kidsí, DQ Cones"
14363,2010,"Vanilla Cone, Large","Vanilla Cone, Large, DQ Cones"
14364,2010,"Vanilla Cone, Medium","Vanilla Cone, Medium, DQ Cones"
14365,2010,"Vanilla Cone, Small","Vanilla Cone, Small, DQ Cones"
14366,2010,"DQ Vanilla Orange Bar, No Sugar Added","DQ Vanilla Orange Bar, No Sugar Added, Novelties"
1437,2010,"Creamy†Irish†Potato, Bowl","Creamy†Irish†Potato, Bowl, Soups"
1438,2010,"Creamy Irish†Potato, Cup","Creamy Irish†Potato, Cup, Soups"
1439,2010,"Tomato†Basil†Soup, Bowl","Tomato†Basil†Soup, Bowl, Soups"
144,2010,"Hamburger w/ Onion, Protein Style","Hamburger w/ Onion, Protein Style, Bun replaced w/ Lettuce"
1440,2010,"Tomato†Basil†Soup, Cup","Tomato†Basil†Soup, Cup, Soups"
14422,2010,"Malt, Banana, Large","Malt, Banana, Large, Shakes & Malts"
14423,2010,"Malt, Banana, Medium","Malt, Banana, Medium, Shakes & Malts"
14424,2010,"Malt, Banana, Small","Malt, Banana, Small, Shakes & Malts"
14425,2010,"Malt, Caramel, Large","Malt, Caramel, Large, Shakes & Malts"
14426,2010,"Malt, Caramel, Medium","Malt, Caramel, Medium, Shakes & Malts"
14427,2010,"Malt, Caramel, Small","Malt, Caramel, Small, Shakes & Malts"
14428,2010,"Malt, Cherry, Large","Malt, Cherry, Large, Shakes & Malts"
14429,2010,"Malt, Cherry, Medium","Malt, Cherry, Medium, Shakes & Malts"
14430,2010,"Malt, Cherry, Small","Malt, Cherry, Small, Shakes & Malts"
14431,2010,"Malt, Chocolate, Large","Malt, Chocolate, Large, Shakes & Malts"
14432,2010,"Malt, Chocolate, Medium","Malt, Chocolate, Medium, Shakes & Malts"
14433,2010,"Malt, Chocolate, Small","Malt, Chocolate, Small, Shakes & Malts"
14434,2010,"Malt, Hot Fudge, Large","Malt, Hot Fudge, Large, Shakes & Malts"
14435,2010,"Malt, Hot Fudge, Medium","Malt, Hot Fudge, Medium, Shakes & Malts"
14436,2010,"Malt, Hot Fudge, Small","Malt, Hot Fudge, Small, Shakes & Malts"
14440,2010,"Malt, Strawberry, Large","Malt, Strawberry, Large, Shakes & Malts"
14441,2010,"Malt, Strawberry, Medium","Malt, Strawberry, Medium, Shakes & Malts"
14442,2010,"Malt, Strawberry, Small","Malt, Strawberry, Small, Shakes & Malts"
14446,2010,"Shake, Banana, Large","Shake, Banana, Large, Shakes & Malts"
14447,2010,"Shake, Banana, Medium","Shake, Banana, Medium, Shakes & Malts"
14448,2010,"Shake, Banana, Small","Shake, Banana, Small, Shakes & Malts"
14449,2010,"Shake, Caramel, Large","Shake, Caramel, Large, Shakes & Malts"
14450,2010,"Shake, Caramel, Medium","Shake, Caramel, Medium, Shakes & Malts"
14451,2010,"Shake, Caramel, Small","Shake, Caramel, Small, Shakes & Malts"
14452,2010,"Shake, Cherry, Large","Shake, Cherry, Large, Shakes & Malts"
14453,2010,"Shake, Cherry, Medium","Shake, Cherry, Medium, Shakes & Malts"
14454,2010,"Shake, Cherry, Small","Shake, Cherry, Small, Shakes & Malts"
14455,2010,"Shake, Chocolate, Large","Shake, Chocolate, Large, Shakes & Malts"
14456,2010,"Shake, Chocolate, Medium","Shake, Chocolate, Medium, Shakes & Malts"
14457,2010,"Shake, Chocolate, Small","Shake, Chocolate, Small, Shakes & Malts"
14458,2010,"Shake, Hot Fudge, Large","Shake, Hot Fudge, Large, Shakes & Malts"
14459,2010,"Shake, Hot Fudge, Medium","Shake, Hot Fudge, Medium, Shakes & Malts"
14460,2010,"Shake, Hot Fudge, Small","Shake, Hot Fudge, Small, Shakes & Malts"
14463,2010,"Shake, Strawberry, Large","Shake, Strawberry, Large, Shakes & Malts"
14464,2010,"Shake, Strawberry, Medium","Shake, Strawberry, Medium, Shakes & Malts"
14466,2010,"Shake, Strawberry, Small","Shake, Strawberry, Small, Shakes & Malts"
1447,2010,"Seafood†Gumbo, Bowl","Seafood†Gumbo, Bowl, Soups"
14470,2010,"Barq's, Large","Barq's, Large, Drinks"
14471,2010,"Barq's, Medium","Barq's, Medium, Drinks"
14472,2010,"Barq's, Small","Barq's, Small, Drinks"
14473,2010,Bottled Water,"Bottled Water, Drinks"
14477,2010,"Coca-Cola, Large","Coca-Cola, Large, Drinks"
14478,2010,"Coca-Cola, Medium","Coca-Cola, Medium, Drinks"
14479,2010,"Coca-Cola, Small","Coca-Cola, Small, Drinks"
1448,2010,"Seafood Gumbo, Cup","Seafood Gumbo, Cup, Soups"
14481,2010,"Diet Coca-Cola, Large","Diet Coca-Cola, Large, Drinks"
14482,2010,"Diet Coca-Cola, Medium","Diet Coca-Cola, Medium, Drinks"
14483,2010,"Diet Coca-Cola, Small","Diet Coca-Cola, Small, Drinks"
14484,2010,"Diet Pepsi, Large","Diet Pepsi, Large, Drinks"
14485,2010,"Diet Pepsi, Medium","Diet Pepsi, Medium, Drinks"
14486,2010,"Diet Pepsi, Small","Diet Pepsi, Small, Drinks"
14487,2010,"Dr Pepper, Large","Dr Pepper, Large, Drinks"
14488,2010,"Dr Pepper, Medium","Dr Pepper, Medium, Drinks"
14489,2010,"Dr Pepper, Small","Dr Pepper, Small, Drinks"
1449,2010,"Fire Roasted†Tortilla, Bowl","Fire Roasted†Tortilla, Bowl, Soups"
14490,2010,"Milk, Whole","Milk, Whole, 8 oz, Drinks"
14494,2010,"Mountain Dew, Large","Mountain Dew, Large, Drinks"
14495,2010,"Mountain Dew, Medium","Mountain Dew, Medium, Drinks"
14496,2010,"Mountain Dew, Small","Mountain Dew, Small, Drinks"
14497,2010,"Mug, Large","Mug, Large, Drinks"
14498,2010,"Mug, Medium","Mug, Medium, Drinks"
14499,2010,"Mug, Small","Mug, Small, Drinks"
145,2010,Cheeseburger w/ Onion,Cheeseburger w/ Onion
1450,2010,"Fire†Roasted†Tortilla, Cup","Fire†Roasted†Tortilla, Cup, Soups"
14500,2010,"Pepsi, Large","Pepsi, Large, Drinks"
14501,2010,"Pepsi, Medium","Pepsi, Medium, Drinks"
14502,2010,"Pepsi, Small","Pepsi, Small, Drinks"
14503,2010,"Sierra Mist, Large","Sierra Mist, Large, Drinks"
14504,2010,"Sierra Mist, Medium","Sierra Mist, Medium, Drinks"
14505,2010,"Sierra Mist, Small","Sierra Mist, Small, Drinks"
14506,2010,"Sprite, Large","Sprite, Large, Drinks"
14507,2010,"Sprite, Medium","Sprite, Medium, Drinks"
14508,2010,"Sprite, Small","Sprite, Small, Drinks"
1451,2010,Broccoli Cheese Soup,"Broccoli Cheese Soup, Sides"
1452,2010,"Baked Potato, 12 oz","Baked Potato, 12 oz, Soups & More, From Our Cafe, You Pick Two Menu"
1453,2010,"Baked Potato, 8 oz","Baked Potato, 8 oz, Soups & More, From Our Cafe, You Pick Two Menu"
1454,2010,"Broccoli Cheddar, 8 oz","Broccoli Cheddar Soup, 8 oz, You Pick Two Menu, Soups & More, From Our Cafe"
1455,2010,"Broccoli Cheddar, 12 oz","Broccoli Cheddar Soup, 12 oz, You Pick Two Menu, Soups & More, From Our Cafe"
1456,2010,"Cream of Chicken & Wild Rice, 8 oz","Cream of Chicken & Wild Rice Soup, 8 oz, You Pick Two Menu, Soups & More, From Our Cafe"
1457,2010,"Cream of Chicken & Wild Rice, 12 oz","Cream of Chicken & Wild Rice Soup, 12 oz, You Pick Two Menu, Soups & More, From Our Cafe"
14572,2010,Churro w/ Cinnamon & Sugar,"Churro w/ Cinnamon & Sugar, Desserts"
1458,2010,"Vegetarian Creamy Tomato w/ Croutons, 875 oz","Vegetarian Creamy Tomato Soup w/ Croutons, 875 oz, You Pick Two Menu, Soups & More, From Our Cafe"
1459,2010,"Vegetarian Creamy Tomato w/ Croutons, 1275 oz","Vegetarian Creamy Tomato Soup w/ Croutons, 1275 oz, You Pick Two Menu, Soups & More, From Our Cafe"
14603,2010,Breakfast Del Carbon Taco,"Breakfast Del Carbon Taco, Breakfast"
14610,2010,Chips & Salsa,"Chips & Salsa, Fries & Sides"
1463,2010,"French Onion w/ Cheese & Croutons, 1375 oz","French Onion Soup w/ Cheese & Croutons, 1375 oz, You Pick Two Menu, Soups & More, From Our Cafe"
14636,2010,Del Nachos,"Del Nachos, Nachos & Salads"
14639,2010,Jalapeno Rings,"Jalapeno Rings, Fries & Sides"
14642,2010,2 Kid's Quesadillas,"2 Kid's Quesadillas, Quesadillas"
1466,2010,"Low-Fat Chicken Noodle, 8 oz","Low-Fat Chicken Noodle Soup, 8 oz, You Pick Two Menu, Soups & More, From Our Cafe"
1467,2010,"Low-Fat Chicken Noodle, 12 oz","Low-Fat Chicken Noodle Soup, 12 oz, You Pick Two Menu, Soups & More, From Our Cafe"
14671,2010,"Cheddar Cheese, Side","Cheddar Cheese, Side, Fries & Sides"
14672,2010,"Guacamole, Side","Guacamole, Side, Fries & Sides"
14673,2010,"Salsa, Side","Salsa, Side, Fries & Sides"
14674,2010,"Sour Cream, Side","Sour Cream, Side, Fries & Sides"
14675,2010,2 Caramel Cheesecake Bites,"2 Caramel Cheesecake Bites, Desserts"
14678,2010,"Sprite, Kids","Sprite, Kids, Drinks & Shakes"
14679,2010,"Mr Pibb Xtra, Kids","Mr Pibb Xtra, Kids, Drinks & Shakes"
14680,2010,"Barq's Root Beer, Kids","Barq's Root Beer, Kids, Drinks & Shakes"
14681,2010,"Minute Maid Light Lemonade, Kids","Minute Maid Light Lemonade, Kids, Drinks & Shakes"
14682,2010,"Iced Tea, Kids","Iced Tea, Kids, Drinks & Shakes"
14683,2010,"Classic Coke, Small","Classic Coke, Small, Drinks & Shakes"
14684,2010,"Diet Coke, Small","Diet Coke, Small, Drinks & Shakes"
14685,2010,"Sprite, Small","Sprite, Small, Drinks & Shakes"
14686,2010,"Mr Pibb Xtra, Small","Mr Pibb Xtra, Small, Drinks & Shakes"
14687,2010,"Barq's Root Beer, Small","Barq's Root Beer, Small, Drinks & Shakes"
14688,2010,"Minute Maid Light Lemonade, Small","Minute Maid Light Lemonade, Small, Drinks & Shakes"
14690,2010,"Classic Coke, Medium","Classic Coke, Medium, Drinks & Shakes"
14691,2010,"Diet Coke, Medium","Diet Coke, Medium, Drinks & Shakes"
14692,2010,"Sprite, Medium","Sprite, Medium, Drinks & Shakes"
14693,2010,"Mr Pibb Xtra, Medium","Mr Pibb Xtra, Medium, Drinks & Shakes"
14694,2010,"Barq's Root Beer, Medium","Barq's Root Beer, Medium, Drinks & Shakes"
14695,2010,"Minute Maid Light Lemonade, Medium","Minute Maid Light Lemonade, Medium, Drinks & Shakes"
14696,2010,"Iced Tea, Medium","Iced Tea, Medium, Drinks & Shakes"
14697,2010,Macho Classic Coke,"Macho Classic Coke, Drinks & Shakes"
14698,2010,Macho Diet Coke,"Macho Diet Coke, Drinks & Shakes"
14699,2010,Macho Sprite,"Macho Sprite, Drinks & Shakes"
147,2010,"Cheeseburger w/ Onion, Protein Style","Cheeseburger w/ Onion, Protein Style, Bun replaced w/ Lettuce"
14700,2010,Macho Mr Pibb Xtra,"Macho Mr Pibb Xtra, Drinks & Shakes"
14701,2010,Macho Barq's Root Beer,"Macho Barq's Root Beer, Drinks & Shakes"
14702,2010,"Classic Coke, Kids","Classic Coke, Kids, Drinks & Shakes"
14703,2010,"Diet Coke, Kids","Diet Coke, Kids, Drinks & Shakes"
14704,2010,Macho Minute Maid Light Lemonade,"Macho Minute Maid Light Lemonade, Drinks & Shakes"
14705,2010,Macho Iced Tea,"Macho Iced Tea, Drinks & Shakes"
14707,2010,"Milk, 2% Low Fat","Milk, 2% Low Fat, Drinks & Shakes"
14708,2010,Orange Juice,"Orange Juice, Drinks & Shakes"
14709,2010,Strawberry Lemonade,"Strawberry Lemonade, Drinks & Shakes"
14710,2010,Premium Vanilla Shake,"Premium Vanilla Shake, Drinks & Shakes"
14714,2010,Biscuit,"Biscuit, Breakfast Sides"
14716,2010,2 Toast Slices,"2 Toast Slices, for Build Your Own Slam, Slams"
14717,2010,Bagel & Cream Cheese,"Bagel & Cream Cheese, Breakfast Sides"
14719,2010,"Garlic Dinner Bread, 2 Pieces","Garlic Dinner Bread, Sides & Condiments, 2 Pieces"
1472,2010,"Low-Fat Vegetarian Black Bean, 8 oz","Low-Fat Vegetarian Black Bean Soup, 8 oz, You Pick Two Menu, Soups & More, From Our Cafe"
14720,2010,Broccoli & Cheddar Soup,"Broccoli & Cheddar Soup, Soups"
14721,2010,Chicken Noodle Soup,"Chicken Noodle Soup, Soups"
14722,2010,Clam Chowder,"Clam Chowder, Soups"
14725,2010,Chicken Dix Salad w/ Grilled Chicken,"Chicken Dix Salad w/ Grilled Chicken, Salads"
14726,2010,Chicken Dix Salad w/ Chicken Strips,"Chicken Dix Salad w/ Chicken Strips, Salads"
14729,2010,Garden Salad,"Garden Salad w/out Dressing, Salads"
1473,2010,"Low-Fat Vegetarian Black Bean, 12 oz","Low-Fat Vegetarian Black Bean Soup, 12 oz, You Pick Two Menu, Soups & More, From Our Cafe"
14730,2010,Bacon Avocado Burrito,"Bacon Avocado Burrito, Favorites & Breakfast"
14731,2010,Bacon Cheddar Burger,"Bacon Cheddar Burger, Better Burgers"
14733,2010,Classic Cheeseburger,"Classic Cheeseburger, Better Burgers"
14734,2010,Double Cheeseburger,"Double Cheeseburger, Better Burgers"
14735,2010,Mushroom Swiss Burger,"Mushroom Swiss Burger, Better Burgers"
14738,2010,Western Burgers,"Western Burgers, Better Burgers"
14741,2010,Club Sandwich,"Club Sandwich, Sandwiches"
14742,2010,Grilled Chicken Sandwich w/ Dressing,"Grilled Chicken Sandwich w/ Dressing, Sandwiches"
14743,2010,Prime Rib Philly Melt,"Prime Rib Philly Melt, Sandwiches"
14744,2010,Spicy Buffalo Chicken Melt,"Spicy Buffalo Chicken Melt, Sandwiches"
14745,2010,The Super Bird,"The Super Bird, Sandwiches"
14746,2010,Senior Club Sandwich,"Senior Club Sandwich, Seniors, For Our Guests 55 & Older"
14747,2010,Senior Grilled Cheese Deluxe Sandwich,"Senior Grilled Cheese Deluxe Sandwich, Seniors, For Our Guests 55 & Older"
14748,2010,Country Fried Steak & Eggs,"Country Fried Steak & Eggs, Favorites, Breakfast & American Dinner Favorites"
14749,2010,Moons Over My Hammy,"Moons Over My Hammy, Favorites & Breakfast"
14751,2010,T Bone Steak & Eggs,"T Bone Steak & Eggs, Favorites, Breakfast, Steak & Seafood"
14758,2010,Grits,"Grits, for Build Your Own Slam, Slams & Breakfast Sides"
14759,2010,Oatmeal w/ 8 oz Milk,"Oatmeal w/ 8 oz Milk, for Build Your Own Slam, Slams & Breakfast Sides"
1476,2010,"New England Clam Chowder, 8 oz","New England Clam Chowder, 8 oz, You Pick Two Menu, Soups & More, From Our Cafe"
14760,2010,2 Buttermilk Pancakes,"2 Buttermilk Pancakes, for Build Your Own Slam, Slams & Breakfast Sides"
14761,2010,2 Hearty Wheat Pancakes,"2 Hearty Wheat Pancakes, for Build Your Own Slam, Slams & Breakfast Sides"
14762,2010,All American Slam,"All American Slam, Slams & Breakfast"
14763,2010,Belgian Waffle Slam,"Belgian Waffle Slam, Slams & Beverages"
14765,2010,French Toast Slam,"French Toast Slam, Slams & Breakfast"
14766,2010,Lumberjack Slam,"Lumberjack Slam, Slams & Beverages"
1477,2010,"New England Clam Chowder, 12 oz","New England Clam Chowder, 12 oz, You Pick Two Menu, Soups & More, From Our Cafe"
14774,2010,Ultimate Omelette,"Ultimate Omelette, Omelettes & Breakfast"
14775,2010,Veggie Cheese Omelette,"Veggie Cheese Omelette, Omelettes & Breakfast"
1478,2010,Chicken†Sausage†Jambalaya,"Chicken†Sausage†Jambalaya, Louisiana Legends"
14782,2010,Basket of Puppies,"Basket of Puppies, Rock Star Menu, 10 Pieces"
14783,2010,Chicken Strips w/ Buffalo Sauce,"Chicken Strips w/ Buffalo Sauce, Appetizers"
14784,2010,Sweet & Tangy BBQ Chicken Strips,"Sweet & Tangy BBQ Chicken Strips, Appetizers"
14785,2010,Chicken Wings w/ Buffalo Sauce,"Chicken Wings w/ Buffalo Sauce, Appetizers"
14786,2010,Sweet & Tangy Chicken Wings w/ BBQ Sauce,"Sweet & Tangy Chicken Wings w/ BBQ Sauce, Appetizers"
14787,2010,Mozzarella Cheese Sticks,"Mozzarella Cheese Sticks, Appetizers"
14788,2010,Sampler,"Sampler, Appetizers"
14789,2010,"Sampler, Half","Sampler, Half, Appetizers"
14791,2010,Zesty Nachos,"Zesty Nachos, Appetizers"
14792,2010,"Zesty Nachos, Half","Zesty Nachos, Half, Appetizers"
14793,2010,Chicken Strips,"Chicken Strips, American Dinner Classics"
14797,2010,Tilapia Ranchero,"Tilapia Ranchero, Steak & Seafood"
148,2010,Double-Double w/ Onion,Double-Double w/ Onion
14803,2010,T Bone Steak & Breaded Shrimp,"T Bone Steak & Breaded Shrimp, Steak & Seafood"
14804,2010,T Bone Steak & Shrimp Skewer,"T Bone Steak & Shrimp Skewer, Steak & Seafood"
14805,2010,T Bone Steak,"T Bone Steak, Steak & Seafood"
14807,2010,6 Breaded Shrimp,"6 Breaded Shrimp, Dinner Sides"
14808,2010,1 Grilled Shrimp Skewer,"1 Grilled Shrimp Skewer, Dinner Sides"
14809,2010,Senior Belgian Waffle Slam w/ Egg,"Senior Belgian Waffle Slam w/ Egg, Seniors, For Our Guests 55 & Older"
14810,2010,Senior Country Fried Steak,"Senior Country Fried Steak, Seniors, For Our Guests 55 & Older"
14813,2010,Senior French Toast Slam w/ Egg,"Senior French Toast Slam w/ Egg, Seniors, For Our Guests 55 & Older"
14814,2010,Senior Grilled Chicken,"Senior Grilled Chicken, Seniors, For Our Guests 55 & Older"
14815,2010,Senior Grilled Shrimp Skewer,"Senior Grilled Shrimp Skewer, Seniors, For Our Guests 55 & Older"
14816,2010,Senior Lemon Pepper Grilled Tilapia,"Senior Lemon Pepper Grilled Tilapia, Seniors, For Our Guests 55 & Older"
14817,2010,Senior Omelette,"Senior Omelette, Seniors, For Our Guests 55 & Older"
14818,2010,Senior Scrambled Eggs & Cheddar,"Senior Scrambled Eggs & Cheddar, Seniors, For Our Guests 55 & Older"
14820,2010,Senior Starter,"Senior Starter, Seniors, For Our Guests 55 & Older"
14822,2010,Hash Browns,"Hash Browns, for Build Your Own Slam, Slams & Sides"
14823,2010,Cheddar Cheese Hash Browns,"Cheddar Cheese Hash Browns, Breakfast Sides"
14824,2010,Everything Hash Browns,"Everything Hashbrowns w/ Onions, Cheese & Gravy, Breakfast Sides"
14825,2010,"Finish Line Fries, Kids","Finish Line Fries, Kids, Kids Sides"
14826,2010,Seasoned Fries,"Seasoned Fries, Sides"
14827,2010,Smothered Cheese Fries,"Smothered Cheese Fries, Appetizers"
14828,2010,2 Bacon Strips,"2 Bacon Strips, for Build Your Own Grand Slam, Slams"
14830,2010,2 Egg Breakfast,"2 Egg Breakfast, Favorites & Breakfast"
14831,2010,Egg Whites,"Egg Whites, for Build Your Own Slam, Slams & Breakfast Sides, 2"
14832,2010,Grilled Honey Ham Slice,"Grilled Honey Ham Slice, Breakfast Sides"
14834,2010,Seasonal Fruit,"Seasonal Fruit, for Build Your Own Slam, Slams & Breakfast Sides"
14836,2010,Lowfat Yogurt,"Lowfat Yogurt, for Build Your Own Slam, Slams & Breakfast Sides"
14837,2010,4 Bacon Strips,"4 Bacon Strips, Breakfast Sides"
14838,2010,Chicken Sausage Patty,"Chicken Sausage Patty, for Build Your Own Slam, Slams & Breakfast Sides"
14839,2010,1 Egg,"1 Egg, Breakfast Sides"
14841,2010,"Banana, Fruit","Banana, Fruit, Breakfast Sides"
14843,2010,6 Pancake Puppies,"6 Pancake Puppies, Breakfast Sides"
14845,2010,4 Sausage Links,"4 Sausage Links, Breakfast Sides"
14846,2010,Turkey Bacon Strips,"Turkey Bacon Strips, for Build Your Own Slam, Slams & Breakfast Sides"
14847,2010,Onion Rings,"Onion Rings, Sides"
14851,2010,Coleslaw,"Coleslaw, Dinner Sides"
14852,2010,Corn,"Corn, Dinner Sides"
14853,2010,Dippable Veggies,"Dippable Veggies w/out Dressing, Dinner Sides"
14854,2010,Fiesta Corn,"Fiesta Corn, Dinner Sides"
14856,2010,"Mashed Potatoes, Plain","Mashed Potatoes, Plain, Dinner Sides"
14859,2010,Smoked Cheddar Mashed Potatoes,"Smoked Cheddar Mashed Potatoes, Dinner Sides"
14860,2010,Vegetable Rice Pilaf,"Vegetable Rice Pilaf, Dinner Sides"
14862,2010,BBQ Sweet & Spicy,"BBQ Sweet & Spicy, Condiments"
14863,2010,Bleu Cheese Dressing,"Bleu Cheese Dressing, Condiments"
14864,2010,Pico de Gallo,"Pico de Gallo, Condiments"
14866,2010,Sour Cream,"Sour Cream, Condiments"
14867,2010,Sugar Free Maple-Flavored Syrup,"Sugar Free Maple-Flavored Syrup, Condiments"
14868,2010,Thousand Island Dressing,"Thousand Island Dressing, Condiments"
14869,2010,Honey Mustard Dressing,"Honey Mustard Dressing, Condiments"
14870,2010,Maple Flavored Syrup,"Maple Flavored Syrup, Condiments"
14871,2010,Whipped Margarine,"Whipped Margarine, Condiments"
14872,2010,Caesar Dressing,"Caesar Dressing, Condiments"
14873,2010,"Croutons, for Salads","Croutons, for Salads, Condiments"
14874,2010,Fat Free Ranch Dressing,"Fat Free Ranch Dressing, Condiments"
14875,2010,French Dressing,"French Dressing, Condiments"
14878,2010,"Cherry Topping, Desserts","Cherry Toppings, Desserts"
14879,2010,Chocolate Topping,"Chocolate Toppings, Desserts"
14881,2010,Fudge Topping,"Fudge Toppings, Desserts"
14884,2010,Strawberry Topping,"Strawberry Toppings, Desserts"
14885,2010,3 Tomato Slices,"3 Tomato Slices, Dinner Sides"
14886,2010,Apple Pie,"Apple Pie, Desserts"
14888,2010,Apple Crisp A La Mode,"Apple Crisp A La Mode, Desserts"
14889,2010,French Silk Pie,"French Silk Pie, Desserts"
14891,2010,Coconut Cream Pie,"Coconut Cream Pie, Desserts"
14893,2010,Hershey's Chocolate Cake,"Hershey's Chocolate Cake, Desserts"
14894,2010,Hot Fudge Brownie A La Mode,"Hot Fudge Brownie A La Mode, Desserts"
1490,2010,Chipotle Chicken Corn Chowder,"Chipotle Chicken Corn Chowder, Soup"
14900,2010,Cheesecake,"Cheesecake, Desserts"
14901,2010,Oreo Blender Blaster,"Oreo Blender Blaster, Desserts"
14906,2010,Floats,"Floats, Desserts; Choice of: Root Beer or Cola"
1491,2010,Chicken & Dumpling,"Chicken & Dumpling, Soup"
14912,2010,Coffee,"Coffee, Beverages"
14914,2010,Flavored Cappuccino,"Flavored Cappuccino, Beverages"
14916,2010,Hot Tea,"Hot Tea, Beverages, Choice of: Herbal Tea"
14917,2010,Iced Tea,"Iced Tea, Beverages"
1492,2010,Cream of Potato w/ Bacon,"Cream of Potato w/ Bacon, Soup"
14921,2010,Lemonade,"Lemonade, Beverages"
14927,2010,Raspberry Nestea,"Raspberry Nestea, Beverages"
14928,2010,Soft Drinks,"Soft Drinks, Beverages"
14930,2010,Strawberry Mango Pucker,"Strawberry Mango Pucker, Beverages"
1496,2010,New England Style Clam Chowder,"New England Style Clam Chowder, Soup"
1499,2010,Spanish Style Chicken & Rice w/ Pork,"Spanish Style Chicken & Rice w/ Pork, Soup"
15,2010,BK Double Stacker,"BK Double Stacker, Flame Broiled Burgers"
150,2010,"Double-Double w/ Onion, Protein Style","Double-Double w/ Onion, Protein Style, Bun Replaced w/ Lettuce"
1500,2010,Tomato Garden Vegetable w/ Rotini,"Tomato Garden Vegetable w/ Rotini, Soup"
1502,2010,Wild Rice w/ Chicken,"Wild Rice w/ Chicken, Soup"
152,2010,Hamburger Deluxe,"Hamburger Deluxe, Healthy Dining"
15218,2010,"Veggies, for Oven Baked Sandwiches","Veggies, for Oven Baked Sandwiches, Extras, Amount for Entire Order"
1523,2010,Georgeís Chili Supreme,"Georgeís Chili Supreme, Soups"
1524,2010,"Turkey Chili, Cup","Turkey Chili, Cup, Soups"
1525,2010,"SW†Chicken†Chili, Plain, Bowl","SW†Chicken†Chili, Plain, Bowl, Soups"
1526,2010,"SW Chicken Chili,†Plain, Cup","SW Chicken Chili,†Plain, Cup, Soups"
15342,2010,Chocolate Lava Crunch,"Chocolate Lava Crunch, Sides"
15353,2010,Apple†Cheese†Danish,"Apple†Cheese†Danish, Danishes, Bakery"
1538,2010,Small Chili,"Small Chili, Side Selectionss; Choice of Adding: Hot Chili Seasoning Packet, Saltine Crackers, Cheddar Cheese"
1539,2010,Large Chili,"Large Chili, Side Selections; Choice of Adding: Hot Chili Seasoning Packet, Saltine Crackers, Cheddar Cheese"
154,2010,Cheeseburger,"Cheeseburger, Kid's Meals, Kids & Adults Menu"
15445,2010,Sugar†Raised Munchkin,"Sugar†Raised Munchkin, Munchkins, Donuts"
15469,2010,Chicken†Biscuit,"Chicken†Biscuit, Oven Toasted Breakfast Sandwiches, Oven Toasted Items"
1547,2010,"Salted French Fries, Value","Salted French Fries, Value, Side Orders"
1549,2010,"Salted French Fries, Small","Salted French Fries, Small, Side Orders"
15496,2010,"Sausage,†Egg†& Cheese†on†English Muffin","Sausage,†Egg†& Cheese†on†English Muffin, Oven Toasted Breakfast Sandwiches, Oven Toasted Items"
15507,2010,Tuna†Melt†Sandwich,"Tuna†Melt†Sandwich, Favorites Sandwiches, Dunkin Deli"
15509,2010,Tuna†Salad†Sandwich on†a†Plain†Bagel,"Tuna†Salad†Sandwich on†a†Plain†Bagel, Oven Toasted Flats, Sandwiches & Wraps, Oven Toasted Items"
1551,2010,"Salted French Fries, Medium","Salted French Fries, Medium, Side Orders"
1553,2010,"Salted French Fries, Large","Salted French Fries, Large, Side Orders"
1554,2010,Fries,"Fries, Side Choices"
15546,2010,Braided Challah Roll,"Braided Challah Roll, Bread Specialty"
1555,2010,"Natural Cut Fries, Kids","Natural Cut Fries, Kids, Sides"
15557,2010,Garlic Dip'd Bagel,"Garlic Dip'd Bagel, Bagels"
1556,2010,"Natural Cut Fries, Small","Natural Cut Fries, Small, Sides"
1557,2010,"Natural Cut Fries, Medium","Natural Cut Fries, Medium, Sides"
1558,2010,"Natural Cut Fries, Large","Natural Cut Fries, Large, Sides"
1559,2010,CrissCut Fries,"CrissCut Fries, Sides"
1560,2010,Chili Cheese Fries,"Chili Cheese Fries, Sides"
15610,2010,Ham Deli Melt,"Ham Deli Melt, Deli Melts"
15629,2010,Fruit & Yogurt Parfait,"Fruit & Yogurt Parfait, Sides"
1563,2010,Chili Cheddar Fries,"Chili Cheddar Fries, Sides"
15636,2010,Raspberry Vinaigrette Dressing,"Raspberry Vinaigrette Dressing, Salad Dressings"
1564,2010,"Crinkle Cut Fries, Small","Crinkle Cut Fries, Small, Sides"
15645,2010,Whipped Plain Reduced Fat Cream Cheese,"Whipped Plain Reduced Fat Cream Cheese, Cream Cheese"
15647,2010,Whipped Onion & Chive Cream Cheese,"Whipped Onion & Chive Cream Cheese, Cream Cheese"
1565,2010,"Crinkle Cut Fries, Large","Crinkle Cut Fries, Large, Sides"
15651,2010,Heavenly Chocolate Chunk Cookie,"Heavenly Chocolate Chunk Cookie, Sweets"
15654,2010,Marshmallow Crispy Treat,"Marshmallow Crispy Treat, Sweets"
15656,2010,Coffee,"Coffee, S, M, L, Coffee"
15658,2010,"Espresso, Regular","Espresso, Regular, Coffee, Specialty"
1566,2010,"Crinkle Cut Fries, Regular","Crinkle Cut Fries, Regular, Sides"
15660,2010,"Americano, Regular","Americano, Regular, Coffee, Specialty"
15662,2010,"Americano, Large","Americano, Large, Coffee, Specialty"
15663,2010,"Cafe Latte, Regular","Cafe Latte, Regular, Coffee, Specialty"
15664,2010,"Cafe Latte, Medium","Cafe Latte, Medium, Coffee, Specialty"
