item_id,year,r_id,cat_id,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,potassium,carbs,protein,sugar,dietary_Fiber
104,2010,24.0,3,870.0,51.0,23.0,15.0,140.0,1440.0,,42.0,51.0,12.0,2.0
1040,2010,92.0,3,234.0,17.0,7.0,0.0,32.0,587.0,,12.0,8.0,1.0,1.0
10404,2010,2.0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1041,2010,92.0,3,281.0,20.0,7.0,0.0,238.0,552.0,,12.0,13.0,2.0,1.0
10412,2010,2.0,2,160.0,25.0,15.0,0.0,10.0,210.0,,27.0,8.0,25.0,1.0
10417,2010,2.0,2,130.0,5.0,3.0,0.0,20.0,125.0,,13.0,8.0,12.0,0.0
10420,2010,2.0,2,80.0,0.0,0.0,0.0,0.0,25.0,,21.0,0.0,20.0,2.0
1043,2010,92.0,3,115.0,5.0,3.0,0.0,10.0,367.0,,12.0,5.0,1.0,1.0
1044,2010,92.0,3,162.0,8.0,3.0,0.0,215.0,332.0,,12.0,10.0,2.0,1.0
105,2010,24.0,3,560.0,28.0,12.0,5.0,70.0,1090.0,,42.0,30.0,11.0,2.0
10508,2010,5.0,11,25.0,0.0,0.0,0.0,0.0,15.0,,5.0,0.0,0.0,0.0
10509,2010,5.0,11,45.0,5.0,0.0,0.0,0.0,35.0,,9.0,1.0,3.0,0.0
10511,2010,5.0,11,160.0,4.0,1.0,0.0,10.0,5.0,,28.0,2.0,13.0,0.0
10518,2010,5.0,4,620.0,28.0,19.0,1.0,85.0,200.0,,87.0,9.0,73.0,5.0
10528,2010,5.0,4,920.0,47.0,22.0,1.0,150.0,460.0,,119.0,12.0,97.0,2.0
10529,2010,5.0,4,150.0,8.0,45.0,0.0,30.0,50.0,,19.0,3.0,16.0,1.0
10530,2010,5.0,4,240.0,12.0,7.0,0.0,45.0,80.0,,30.0,4.0,26.0,1.0
10533,2010,5.0,4,190.0,9.0,6.0,0.0,30.0,85.0,,23.0,3.0,19.0,0.0
10534,2010,5.0,4,310.0,15.0,10.0,0.0,50.0,135.0,,36.0,5.0,30.0,0.0
10536,2010,5.0,4,990.0,43.0,28.0,1.0,105.0,540.0,,138.0,13.0,107.0,2.0
10537,2010,5.0,4,170.0,10.0,6.0,0.0,35.0,60.0,,17.0,3.0,16.0,0.0
10538,2010,5.0,4,270.0,16.0,10.0,0.0,55.0,95.0,,28.0,5.0,26.0,1.0
1054,2010,10.0,9,380.0,24.0,7.0,5.0,185.0,1020.0,,28.0,13.0,2.0,2.0
10547,2010,5.0,4,160.0,9.0,6.0,0.0,30.0,80.0,,21.0,3.0,20.0,0.0
10548,2010,5.0,4,260.0,14.0,9.0,0.0,50.0,130.0,,33.0,5.0,31.0,0.0
1055,2010,17.0,9,420.0,17.0,7.0,0.0,240.0,940.0,,42.0,22.0,3.0,2.0
10554,2010,5.0,4,1010.0,34.0,20.0,1.0,115.0,240.0,,173.0,12.0,125.0,8.0
1056,2010,17.0,9,480.0,27.0,11.0,0.0,250.0,920.0,,39.0,21.0,3.0,2.0
10566,2010,5.0,4,90.0,0.0,0.0,0.0,0.0,65.0,,20.0,4.0,19.0,0.0
10567,2010,5.0,4,150.0,0.0,0.0,0.0,0.0,105.0,,32.0,6.0,32.0,31.0
10572,2010,5.0,4,160.0,8.0,5.0,0.0,30.0,95.0,,21.0,3.0,20.0,0.0
10573,2010,5.0,4,260.0,13.0,8.0,0.0,45.0,150.0,,34.0,5.0,33.0,0.0
10576,2010,5.0,4,310.0,14.0,7.0,0.0,20.0,290.0,,43.0,5.0,33.0,1.0
10580,2010,5.0,4,170.0,9.0,45.0,0.0,25.0,50.0,,19.0,3.0,18.0,1.0
10581,2010,5.0,4,270.0,15.0,7.0,0.0,40.0,80.0,,31.0,6.0,28.0,1.0
10582,2010,5.0,4,150.0,8.0,5.0,0.0,35.0,55.0,,16.0,3.0,15.0,0.0
10583,2010,5.0,4,240.0,13.0,9.0,0.0,55.0,90.0,,26.0,5.0,24.0,0.0
10584,2010,5.0,4,140.0,6.0,35.0,0.0,20.0,100.0,,19.0,4.0,18.0,0.0
10585,2010,5.0,4,1250.0,44.0,27.0,1.0,120.0,770.0,,195.0,28.0,167.0,2.0
10586,2010,5.0,4,1350.0,47.0,28.0,15.0,140.0,970.0,,206.0,29.0,166.0,1.0
10587,2010,5.0,4,1670.0,77.0,44.0,15.0,165.0,1250.0,,222.0,29.0,207.0,2.0
10588,2010,5.0,4,1420.0,60.0,38.0,1.0,140.0,660.0,,198.0,28.0,183.0,4.0
10589,2010,5.0,4,1370.0,56.0,29.0,15.0,120.0,1250.0,,195.0,30.0,151.0,4.0
10590,2010,5.0,4,1780.0,101.0,40.0,1.0,130.0,1270.0,,188.0,48.0,167.0,8.0
10591,2010,5.0,4,1340.0,56.0,31.0,1.0,130.0,1050.0,,186.0,33.0,167.0,4.0
10592,2010,5.0,4,430.0,17.0,11.0,5.0,65.0,320.0,,58.0,13.0,55.0,0.0
10595,2010,5.0,4,80.0,0.0,0.0,0.0,0.0,10.0,,21.0,0.0,20.0,0.0
10596,2010,5.0,4,130.0,0.0,0.0,0.0,0.0,15.0,,33.0,0.0,33.0,0.0
106,2010,24.0,3,780.0,52.0,16.0,1.0,105.0,1450.0,,41.0,34.0,9.0,2.0
1060,2010,,9,650.0,36.0,14.0,0.0,535.0,1750.0,,43.0,41.0,4.0,1.0
10600,2010,5.0,4,180.0,10.0,5.0,0.0,30.0,110.0,,22.0,3.0,19.0,0.0
10601,2010,5.0,4,290.0,15.0,8.0,0.0,45.0,170.0,,36.0,6.0,31.0,1.0
10602,2010,5.0,4,1000.0,46.0,25.0,1.0,100.0,710.0,,138.0,16.0,113.0,3.0
10603,2010,5.0,4,860.0,31.0,19.0,1.0,65.0,550.0,,132.0,20.0,112.0,1.0
10604,2010,5.0,4,940.0,34.0,20.0,1.0,100.0,660.0,,143.0,20.0,114.0,1.0
10605,2010,5.0,4,1160.0,54.0,31.0,1.0,115.0,860.0,,151.0,21.0,142.0,1.0
10606,2010,5.0,4,1030.0,43.0,28.0,5.0,100.0,470.0,,144.0,20.0,133.0,3.0
10607,2010,5.0,4,1000.0,41.0,21.0,1.0,85.0,920.0,,143.0,21.0,110.0,3.0
10608,2010,5.0,4,1220.0,67.0,28.0,1.0,90.0,870.0,,134.0,33.0,121.0,5.0
10609,2010,5.0,4,930.0,40.0,22.0,1.0,90.0,710.0,,126.0,24.0,114.0,3.0
1061,2010,,9,780.0,49.0,16.0,0.0,510.0,1480.0,,51.0,36.0,3.0,3.0
1062,2010,,9,550.0,32.0,10.0,0.0,500.0,990.0,,37.0,29.0,2.0,1.0
10622,2010,5.0,4,170.0,10.0,6.0,0.0,35.0,60.0,,17.0,3.0,16.0,0.0
10623,2010,5.0,4,270.0,16.0,10.0,0.0,55.0,95.0,,28.0,5.0,26.0,1.0
10629,2010,5.0,4,190.0,12.0,6.0,0.0,30.0,55.0,,17.0,4.0,17.0,1.0
1063,2010,25.0,9,280.0,13.0,6.0,,150.0,600.0,,26.0,12.0,1.0,3.0
10630,2010,5.0,4,300.0,20.0,9.0,0.0,45.0,90.0,,28.0,6.0,27.0,1.0
10632,2010,5.0,4,170.0,11.0,6.0,0.0,35.0,60.0,,15.0,3.0,15.0,1.0
10633,2010,5.0,4,280.0,18.0,9.0,0.0,50.0,95.0,,24.0,5.0,24.0,1.0
10638,2010,5.0,4,290.0,13.0,6.0,0.0,20.0,290.0,,40.0,5.0,29.0,1.0
1064,2010,25.0,9,400.0,18.0,7.0,,330.0,890.0,,35.0,19.0,2.0,1.0
10640,2010,5.0,4,280.0,15.0,9.0,0.0,50.0,150.0,,32.0,5.0,27.0,1.0
10643,2010,5.0,4,170.0,9.0,5.0,0.0,30.0,95.0,,20.0,3.0,17.0,0.0
10644,2010,5.0,4,200.0,13.0,6.0,0.0,25.0,115.0,,19.0,4.0,18.0,1.0
10645,2010,5.0,4,320.0,20.0,9.0,0.0,45.0,180.0,,31.0,7.0,28.0,1.0
10649,2010,5.0,4,180.0,12.0,5.0,0.0,30.0,55.0,,15.0,4.0,14.0,1.0
1065,2010,25.0,5,430.0,20.0,10.0,,180.0,850.0,,37.0,20.0,1.0,2.0
10650,2010,5.0,4,290.0,19.0,9.0,0.0,50.0,85.0,,25.0,7.0,23.0,1.0
10652,2010,5.0,4,180.0,9.0,5.0,0.0,30.0,105.0,,22.0,3.0,10.0,0.0
10653,2010,5.0,4,280.0,14.0,8.0,0.0,45.0,170.0,,35.0,5.0,31.0,1.0
1066,2010,25.0,9,400.0,19.0,7.0,,165.0,950.0,,34.0,18.0,2.0,1.0
10661,2010,5.0,4,100.0,4.0,25.0,0.0,15.0,50.0,,18.0,2.0,5.0,0.0
10662,2010,5.0,4,160.0,6.0,4.0,0.0,25.0,75.0,,29.0,5.0,8.0,3.0
10665,2010,5.0,4,200.0,8.0,5.0,0.0,25.0,115.0,,38.0,5.0,7.0,3.0
10666,2010,5.0,4,120.0,5.0,35.0,0.0,15.0,75.0,,24.0,3.0,4.0,2.0
1067,2010,25.0,9,520.0,25.0,10.0,,355.0,1220.0,,35.0,27.0,2.0,2.0
10671,2010,5.0,4,100.0,2.0,1.0,0.0,5.0,25.0,,21.0,1.0,21.0,0.0
10672,2010,5.0,4,160.0,2.0,15.0,0.0,10.0,40.0,,34.0,1.0,34.0,0.0
10675,2010,5.0,4,340.0,18.0,8.0,0.0,20.0,160.0,,38.0,7.0,28.0,1.0
10676,2010,5.0,4,190.0,11.0,6.0,0.0,30.0,80.0,,19.0,4.0,18.0,0.0
10677,2010,5.0,4,300.0,18.0,10.0,0.0,50.0,130.0,,31.0,6.0,29.0,0.0
10678,2010,5.0,4,1220.0,80.0,32.0,1.0,100.0,700.0,,109.0,27.0,92.0,6.0
10684,2010,5.0,4,280.0,11.0,7.0,0.0,40.0,200.0,,37.0,8.0,36.0,0.0
10687,2010,5.0,4,180.0,10.0,5.0,0.0,30.0,75.0,,22.0,3.0,20.0,0.0
10688,2010,5.0,4,290.0,15.0,8.0,0.0,45.0,120.0,,36.0,5.0,32.0,1.0
1069,2010,30.0,9,720.0,41.0,17.0,0.0,435.0,1050.0,,56.0,34.0,6.0,6.0
10692,2010,5.0,4,650.0,23.0,14.0,5.0,65.0,410.0,,102.0,15.0,87.0,1.0
10693,2010,5.0,4,720.0,25.0,15.0,5.0,75.0,510.0,,109.0,15.0,88.0,1.0
10694,2010,5.0,4,860.0,39.0,23.0,1.0,65.0,640.0,,114.0,15.0,106.0,1.0
10695,2010,5.0,4,740.0,31.0,20.0,5.0,75.0,350.0,,103.0,15.0,95.0,2.0
10696,2010,5.0,4,720.0,29.0,15.0,5.0,65.0,660.0,,103.0,16.0,80.0,2.0
10698,2010,5.0,4,700.0,29.0,16.0,5.0,70.0,550.0,,97.0,17.0,87.0,2.0
1070,2010,30.0,9,720.0,37.0,14.0,0.0,540.0,1290.0,,60.0,37.0,8.0,7.0
1071,2010,38.0,9,760.0,49.0,21.0,,445.0,1700.0,,39.0,39.0,2.0,1.0
10718,2010,5.0,4,170.0,10.0,6.0,0.0,40.0,45.0,,17.0,3.0,16.0,0.0
10719,2010,5.0,4,260.0,16.0,10.0,5.0,65.0,70.0,,26.0,4.0,26.0,0.0
10721,2010,5.0,4,140.0,7.0,4.0,0.0,25.0,45.0,,18.0,2.0,17.0,0.0
10722,2010,5.0,4,220.0,11.0,7.0,0.0,40.0,70.0,,28.0,4.0,27.0,0.0
10731,2010,5.0,4,180.0,10.0,7.0,0.0,30.0,60.0,,19.0,3.0,17.0,0.0
10732,2010,5.0,4,280.0,16.0,11.0,0.0,45.0,95.0,,31.0,5.0,28.0,0.0
10733,2010,5.0,2,660.0,32.0,20.0,1.0,115.0,230.0,,78.0,14.0,74.0,1.0
10734,2010,5.0,2,1290.0,58.0,36.0,0.0,200.0,630.0,,176.0,28.0,168.0,1.0
10735,2010,5.0,2,990.0,40.0,25.0,1.0,135.0,440.0,,149.0,20.0,142.0,1.0
10736,2010,5.0,2,620.0,30.0,18.0,1.0,105.0,300.0,,81.0,15.0,77.0,1.0
10737,2010,5.0,2,1390.0,37.0,21.0,1.0,120.0,790.0,,243.0,32.0,215.0,4.0
10738,2010,5.0,2,1300.0,66.0,42.0,0.0,260.0,420.0,,152.0,27.0,130.0,0.0
10739,2010,5.0,2,990.0,44.0,28.0,15.0,175.0,270.0,,131.0,19.0,102.0,0.0
10740,2010,5.0,2,680.0,33.0,21.0,1.0,130.0,190.0,,84.0,13.0,69.0,0.0
10741,2010,5.0,2,930.0,44.0,28.0,1.0,150.0,330.0,,116.0,20.0,111.0,2.0
10742,2010,5.0,2,620.0,16.0,9.0,0.0,55.0,350.0,,109.0,14.0,96.0,2.0
10746,2010,5.0,2,1250.0,52.0,33.0,2.0,210.0,460.0,,170.0,27.0,162.0,2.0
10747,2010,5.0,2,770.0,31.0,20.0,1.0,125.0,290.0,,105.0,17.0,100.0,1.0
10748,2010,5.0,2,560.0,23.0,15.0,1.0,90.0,210.0,,76.0,12.0,73.0,1.0
10751,2010,5.0,2,1690.0,72.0,46.0,2.0,240.0,710.0,,220.0,30.0,195.0,1.0
10752,2010,5.0,2,1030.0,42.0,27.0,1.0,140.0,430.0,,137.0,19.0,122.0,1.0
10753,2010,5.0,2,750.0,31.0,20.0,1.0,105.0,310.0,,99.0,14.0,88.0,1.0
10754,2010,5.0,2,1480.0,75.0,47.0,25.0,260.0,520.0,,173.0,32.0,165.0,3.0
10755,2010,5.0,2,900.0,44.0,28.0,15.0,115.0,320.0,,108.0,20.0,103.0,2.0
10757,2010,5.0,2,1290.0,66.0,42.0,0.0,260.0,650.0,,147.0,27.0,143.0,0.0
10758,2010,5.0,2,980.0,45.0,28.0,0.0,175.0,640.0,,125.0,19.0,117.0,0.0
10759,2010,5.0,2,670.0,33.0,21.0,1.0,130.0,370.0,,80.0,13.0,73.0,0.0
10760,2010,5.0,2,660.0,28.0,17.0,0.0,105.0,220.0,,97.0,12.0,85.0,0.0
10761,2010,5.0,2,530.0,17.0,11.0,0.0,65.0,270.0,,84.0,13.0,40.0,0.0
10762,2010,5.0,2,410.0,13.0,9.0,0.0,55.0,210.0,,65.0,10.0,32.0,0.0
10763,2010,5.0,2,280.0,9.0,6.0,0.0,40.0,140.0,,44.0,7.0,21.0,0.0
10764,2010,5.0,2,920.0,29.0,18.0,1.0,110.0,540.0,,158.0,13.0,133.0,0.0
10765,2010,5.0,2,670.0,23.0,14.0,5.0,85.0,370.0,,111.0,10.0,94.0,0.0
10766,2010,5.0,2,510.0,16.0,10.0,0.0,60.0,310.0,,87.0,7.0,72.0,0.0
10770,2010,5.0,2,790.0,25.0,16.0,0.0,100.0,190.0,,136.0,11.0,100.0,1.0
10771,2010,5.0,2,620.0,21.0,13.0,0.0,80.0,160.0,,100.0,9.0,51.0,0.0
10772,2010,5.0,2,400.0,13.0,8.0,0.0,60.0,95.0,,65.0,6.0,72.0,0.0
10776,2010,5.0,2,960.0,27.0,16.0,5.0,95.0,600.0,,168.0,12.0,103.0,2.0
10777,2010,5.0,2,780.0,22.0,13.0,0.0,75.0,470.0,,137.0,10.0,84.0,1.0
10778,2010,5.0,2,510.0,15.0,9.0,0.0,50.0,320.0,,89.0,6.0,55.0,1.0
10779,2010,5.0,2,950.0,37.0,18.0,5.0,60.0,660.0,,147.0,15.0,111.0,3.0
1078,2010,81.0,9,450.0,27.0,10.0,5.0,320.0,1290.0,,38.0,19.0,2.0,1.0
10780,2010,5.0,2,740.0,29.0,15.0,5.0,65.0,520.0,,113.0,12.0,86.0,2.0
10781,2010,5.0,2,500.0,20.0,10.0,0.0,45.0,350.0,,76.0,8.0,57.0,1.0
10782,2010,5.0,2,540.0,1.0,0.0,0.0,0.0,15.0,,136.0,3.0,131.0,4.0
10783,2010,5.0,2,370.0,1.0,0.0,0.0,0.0,10.0,,94.0,2.0,90.0,3.0
10784,2010,5.0,2,270.0,0.0,0.0,0.0,0.0,10.0,,68.0,1.0,65.0,2.0
10785,2010,5.0,2,480.0,0.0,0.0,0.0,0.0,15.0,,121.0,1.0,117.0,2.0
10786,2010,5.0,2,330.0,0.0,0.0,0.0,0.0,10.0,,83.0,1.0,80.0,1.0
10787,2010,5.0,2,240.0,0.0,0.0,0.0,0.0,5.0,,61.0,1.0,58.0,1.0
10788,2010,5.0,2,690.0,2.0,0.0,0.0,0.0,20.0,,169.0,1.0,164.0,3.0
10789,2010,5.0,2,470.0,2.0,0.0,0.0,0.0,15.0,,116.0,1.0,113.0,2.0
1079,2010,81.0,9,480.0,31.0,11.0,5.0,325.0,1200.0,,38.0,18.0,2.0,1.0
10790,2010,5.0,2,340.0,1.0,0.0,0.0,0.0,10.0,,84.0,1.0,82.0,2.0
10794,2010,5.0,2,830.0,2.0,5.0,0.0,5.0,140.0,,204.0,11.0,184.0,8.0
10795,2010,5.0,2,540.0,1.0,0.0,0.0,5.0,110.0,,131.0,8.0,120.0,5.0
10796,2010,5.0,2,420.0,1.0,0.0,0.0,0.0,70.0,,102.0,6.0,92.0,4.0
10797,2010,5.0,2,770.0,1.0,0.0,0.0,5.0,140.0,,188.0,10.0,170.0,6.0
10798,2010,5.0,2,560.0,1.0,0.0,0.0,0.0,110.0,,135.0,8.0,118.0,5.0
10799,2010,5.0,2,390.0,1.0,0.0,0.0,0.0,70.0,,94.0,5.0,85.0,3.0
108,2010,24.0,3,730.0,41.0,21.0,1.0,150.0,1550.0,,35.0,41.0,9.0,1.0
1080,2010,81.0,9,440.0,23.0,9.0,5.0,330.0,1630.0,,37.0,26.0,2.0,2.0
10800,2010,5.0,2,740.0,8.0,5.0,0.0,30.0,240.0,,164.0,5.0,162.0,1.0
10801,2010,5.0,2,510.0,5.0,35.0,0.0,20.0,160.0,,112.0,3.0,111.0,1.0
10802,2010,5.0,2,370.0,4.0,25.0,0.0,15.0,120.0,,82.0,3.0,81.0,0.0
10803,2010,5.0,2,940.0,40.0,25.0,15.0,155.0,260.0,,138.0,11.0,137.0,0.0
10804,2010,5.0,2,680.0,30.0,19.0,1.0,120.0,190.0,,99.0,8.0,98.0,0.0
10805,2010,5.0,2,470.0,20.0,13.0,5.0,80.0,130.0,,69.0,6.0,68.0,0.0
10806,2010,5.0,2,960.0,40.0,25.0,15.0,155.0,260.0,,138.0,11.0,136.0,0.0
10807,2010,5.0,2,720.0,30.0,19.0,1.0,120.0,190.0,,103.0,8.0,102.0,0.0
10808,2010,5.0,2,480.0,20.0,13.0,5.0,80.0,130.0,,69.0,6.0,68.0,0.0
1081,2010,81.0,9,570.0,36.0,12.0,1.0,325.0,1650.0,,48.0,19.0,3.0,3.0
1087,2010,91.0,5,380.0,21.0,7.0,0.0,344.0,932.0,,27.0,17.0,2.0,3.0
1088,2010,91.0,5,420.0,24.0,9.0,0.0,355.0,1157.0,,27.0,19.0,2.0,3.0
1089,2010,91.0,5,430.0,23.0,6.0,0.0,336.0,869.0,,57.0,15.0,2.0,3.0
109,2010,24.0,3,400.0,18.0,9.0,5.0,65.0,920.0,,34.0,19.0,9.0,1.0
1090,2010,91.0,5,470.0,27.0,8.0,0.0,347.0,1094.0,,57.0,17.0,2.0,3.0
10900,2010,6.0,1,260.0,13.0,7.0,0.0,0.0,859.0,,32.0,5.0,2.0,1.0
10903,2010,6.0,1,201.0,5.0,1.0,0.0,9.0,268.0,,34.0,5.0,6.0,1.0
10904,2010,6.0,1,146.0,3.0,0.0,0.0,0.0,243.0,,25.0,5.0,1.0,1.0
10906,2010,6.0,1,126.0,3.0,0.0,0.0,0.0,233.0,,20.0,3.0,3.0,1.0
10907,2010,6.0,1,109.0,1.0,0.0,0.0,0.0,229.0,,21.0,3.0,0.0,1.0
10908,2010,6.0,1,129.0,3.0,0.0,0.0,0.0,252.0,,21.0,3.0,0.0,1.0
10909,2010,6.0,1,130.0,3.0,1.0,0.0,0.0,258.0,,21.0,4.0,1.0,1.0
1091,2010,91.0,5,410.0,24.0,8.0,0.0,348.0,909.0,,27.0,17.0,2.0,3.0
10910,2010,6.0,1,122.0,3.0,0.0,0.0,0.0,129.0,,10.0,2.0,2.0,1.0
10911,2010,6.0,1,77.0,1.0,0.0,0.0,0.0,164.0,,14.0,3.0,1.0,2.0
10912,2010,6.0,1,97.0,1.0,0.0,0.0,0.0,164.0,,14.0,3.0,1.0,2.0
10913,2010,6.0,1,83.0,1.0,0.0,0.0,0.0,168.0,,15.0,3.0,1.0,1.0
10914,2010,6.0,1,104.0,3.0,1.0,0.0,0.0,190.0,,15.0,3.0,1.0,1.0
10919,2010,6.0,10,204.0,4.0,1.0,0.0,10.0,1016.0,,28.0,14.0,1.0,8.0
1092,2010,91.0,5,450.0,28.0,11.0,0.0,359.0,1134.0,,27.0,19.0,2.0,3.0
10920,2010,6.0,10,242.0,13.0,8.0,1.0,43.0,1046.0,,22.0,12.0,3.0,1.0
10921,2010,6.0,10,172.0,9.0,6.0,1.0,31.0,744.0,,15.0,8.0,2.0,0.0
10922,2010,6.0,10,135.0,3.0,1.0,0.0,19.0,759.0,,20.0,8.0,8.0,3.0
10923,2010,6.0,10,351.0,22.0,8.0,0.0,55.0,898.0,,24.0,21.0,2.0,9.0
10924,2010,6.0,10,215.0,14.0,5.0,0.0,34.0,550.0,,15.0,13.0,1.0,6.0
10927,2010,6.0,10,90.0,2.0,1.0,0.0,12.0,503.0,,13.0,6.0,6.0,2.0
10928,2010,6.0,10,110.0,2.0,1.0,0.0,6.0,549.0,,15.0,8.0,0.0,4.0
10929,2010,6.0,8,362.0,22.0,12.0,0.0,271.0,1146.0,,7.0,36.0,3.0,2.0
10930,2010,6.0,8,517.0,31.0,17.0,0.0,318.0,1673.0,,10.0,51.0,4.0,3.0
10931,2010,6.0,8,672.0,45.0,15.0,0.0,129.0,1614.0,,38.0,46.0,28.0,5.0
10932,2010,6.0,8,58.0,1.0,0.0,0.0,0.0,132.0,,9.0,2.0,2.0,1.0
10933,2010,6.0,8,294.0,18.0,9.0,0.0,236.0,926.0,,7.0,25.0,4.0,2.0
10934,2010,6.0,8,398.0,25.0,12.0,0.0,260.0,1324.0,,11.0,34.0,6.0,3.0
10935,2010,6.0,8,124.0,7.0,3.0,0.0,16.0,334.0,,10.0,6.0,2.0,1.0
10936,2010,6.0,8,49.0,4.0,2.0,0.0,12.0,74.0,,1.0,3.0,0.0,1.0
10937,2010,6.0,8,543.0,27.0,8.0,0.0,38.0,995.0,,54.0,23.0,12.0,5.0
10938,2010,6.0,8,711.0,34.0,9.0,0.0,46.0,1332.0,,70.0,32.0,18.0,7.0
10939,2010,6.0,8,340.0,13.0,5.0,0.0,64.0,769.0,,35.0,24.0,13.0,5.0
10940,2010,6.0,8,389.0,13.0,5.0,0.0,85.0,963.0,,37.0,32.0,14.0,6.0
10941,2010,6.0,8,639.0,36.0,13.0,0.0,91.0,1511.0,,33.0,31.0,24.0,4.0
10942,2010,6.0,8,15.0,0.0,0.0,0.0,0.0,5.0,,3.0,1.0,1.0,1.0
10943,2010,6.0,8,381.0,15.0,2.0,0.0,38.0,427.0,,47.0,16.0,38.0,4.0
10944,2010,6.0,8,389.0,15.0,2.0,1.0,38.0,454.0,,49.0,17.0,38.0,5.0
10945,2010,6.0,9,476.0,24.0,8.0,0.0,100.0,1041.0,,22.0,32.0,9.0,1.0
10946,2010,6.0,9,313.0,15.0,7.0,1.0,30.0,851.0,,32.0,10.0,3.0,1.0
10947,2010,6.0,3,284.0,15.0,6.0,0.0,40.0,507.0,,22.0,12.0,4.0,1.0
10948,2010,6.0,3,719.0,38.0,17.0,1.0,92.0,1355.0,,35.0,25.0,5.0,2.0
1095,2010,44.0,9,605.0,26.0,5.0,0.0,0.0,563.0,,77.0,17.0,37.0,4.0
10953,2010,6.0,9,581.0,39.0,17.0,0.0,268.0,1467.0,,33.0,22.0,33.0,1.0
10954,2010,6.0,9,637.0,31.0,11.0,0.0,121.0,1567.0,,47.0,40.0,4.0,3.0
10955,2010,6.0,9,512.0,23.0,10.0,1.0,116.0,1435.0,,34.0,41.0,4.0,2.0
10960,2010,6.0,9,350.0,15.0,6.0,1.0,29.0,729.0,,22.0,9.0,4.0,2.0
10961,2010,6.0,9,718.0,37.0,12.0,2.0,90.0,2798.0,,48.0,26.0,7.0,2.0
10962,2010,6.0,9,390.0,20.0,7.0,0.0,64.0,748.0,,30.0,22.0,8.0,2.0
10963,2010,6.0,9,574.0,28.0,11.0,1.0,82.0,1240.0,,50.0,29.0,9.0,2.0
10964,2010,6.0,9,291.0,14.0,6.0,0.0,46.0,1042.0,,24.0,16.0,3.0,1.0
10965,2010,6.0,9,588.0,28.0,11.0,1.0,93.0,2093.0,,49.0,33.0,7.0,2.0
10967,2010,6.0,5,163.0,7.0,2.0,0.0,55.0,1116.0,,4.0,18.0,2.0,0.0
10968,2010,6.0,5,496.0,33.0,11.0,2.0,51.0,1217.0,,31.0,18.0,0.0,0.0
10969,2010,6.0,5,550.0,37.0,12.0,3.0,51.0,1510.0,,37.0,19.0,2.0,0.0
10970,2010,6.0,5,435.0,22.0,8.0,0.0,128.0,1958.0,,22.0,17.0,11.0,1.0
10971,2010,6.0,5,285.0,13.0,3.0,0.0,89.0,758.0,,13.0,29.0,0.0,1.0
