item_id,year,r_id,cat_id,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,potassium,carbs,protein,sugar,dietary_Fiber
100309,2017,75,11,100.0,0.0,0.0,0.0,0.0,620.0,,27.0,0.0,23.0,0.0
100310,2017,75,11,220.0,20.0,3.0,0.0,10.0,290.0,,6.0,0.0,5.0,0.0
100311,2017,75,11,260.0,25.0,4.0,0.0,15.0,410.0,,2.0,1.0,2.0,0.0
100312,2017,76,0,,,,,,,,,,,
100314,2017,76,2,,,,,,,,,,,
100315,2017,76,2,,,,,,,,,,,
100316,2017,76,2,,,,,,,,,,,
100317,2017,76,2,,,,,,,,,,,
100319,2017,76,4,,,,,,,,,,,
100320,2017,76,4,300.0,13.0,7.0,0.0,30.0,350.0,,45.0,4.0,28.0,2.0
100330,2017,76,5,,,,,,,,,,,
100331,2017,76,5,860.0,45.0,8.0,0.0,170.0,380.0,,67.0,46.0,5.0,5.0
100332,2017,76,5,1250.0,73.0,13.0,0.0,170.0,1750.0,,108.0,46.0,20.0,7.0
100333,2017,76,5,870.0,49.0,8.0,0.0,175.0,450.0,,65.0,44.0,5.0,4.0
100334,2017,76,5,1070.0,61.0,36.0,2.0,290.0,2380.0,,87.0,43.0,15.0,3.0
100338,2017,76,5,640.0,36.0,9.0,0.0,110.0,590.0,,62.0,20.0,1.0,4.0
100339,2017,76,5,980.0,66.0,28.0,1.0,245.0,1000.0,,65.0,35.0,4.0,4.0
100340,2017,76,5,550.0,30.0,13.0,0.0,85.0,1370.0,,42.0,24.0,9.0,4.0
100341,2017,76,5,1380.0,60.0,26.0,0.0,105.0,1670.0,,142.0,64.0,6.0,5.0
100342,2017,76,5,1360.0,56.0,17.0,0.5,95.0,3150.0,,150.0,65.0,10.0,7.0
100343,2017,76,5,1090.0,37.0,12.0,0.0,20.0,2240.0,,147.0,42.0,11.0,7.0
100344,2017,76,5,1110.0,34.0,14.0,0.0,70.0,1870.0,,145.0,54.0,8.0,6.0
100345,2017,76,5,400.0,14.0,2.0,0.0,55.0,820.0,,56.0,12.0,9.0,5.0
100346,2017,76,5,480.0,20.0,5.0,0.0,90.0,1150.0,,57.0,22.0,8.0,5.0
100347,2017,76,5,290.0,21.0,8.0,0.5,90.0,920.0,,8.0,17.0,3.0,1.0
100348,2017,76,5,940.0,50.0,12.0,0.0,125.0,1270.0,,79.0,44.0,9.0,7.0
100349,2017,76,5,800.0,49.0,11.0,0.0,105.0,1210.0,,70.0,21.0,10.0,7.0
100351,2017,76,5,660.0,30.0,13.0,0.0,190.0,1700.0,,58.0,40.0,3.0,2.0
100353,2017,76,8,880.0,61.0,9.0,0.0,95.0,2010.0,,55.0,31.0,7.0,9.0
100355,2017,76,8,130.0,11.0,2.0,0.0,10.0,230.0,,7.0,3.0,1.0,1.0
100356,2017,76,8,50.0,4.0,1.0,0.0,5.0,95.0,,4.0,1.0,2.0,1.0
100357,2017,76,8,760.0,26.0,5.0,0.0,155.0,1330.0,,75.0,57.0,5.0,6.0
100358,2017,76,8,510.0,42.0,11.0,0.0,65.0,980.0,,19.0,14.0,3.0,4.0
100359,2017,76,8,690.0,54.0,9.0,0.0,45.0,660.0,,42.0,13.0,7.0,6.0
100360,2017,76,8,310.0,28.0,7.0,0.0,40.0,590.0,,8.0,7.0,2.0,2.0
100368,2017,76,9,720.0,37.0,14.0,0.0,80.0,810.0,,62.0,32.0,10.0,6.0
100369,2017,76,9,650.0,34.0,17.0,0.0,50.0,1590.0,,49.0,36.0,2.0,2.0
100375,2017,77,0,445.0,15.0,2.7,0.0,85.0,2899.0,,42.0,36.0,2.0,3.0
100376,2017,77,0,430.0,14.0,2.5,0.0,85.0,3574.0,,40.0,36.0,2.0,2.0
100377,2017,77,0,445.0,14.0,2.5,0.0,85.0,2950.0,,43.0,36.0,2.0,2.0
100378,2017,77,0,430.0,14.0,2.5,0.0,85.0,1810.0,,40.0,36.0,2.0,2.0
100379,2017,77,0,535.0,14.0,2.5,0.0,85.0,2350.0,,64.0,36.0,20.0,4.0
100380,2017,77,0,564.0,14.0,2.5,0.0,85.0,2367.0,,73.0,36.0,32.0,2.0
100381,2017,77,0,434.0,20.0,6.0,0.0,173.0,1502.0,,33.0,30.0,30.0,0.0
100382,2017,77,0,315.0,21.0,6.0,0.0,173.0,2034.0,,2.0,30.0,0.04,1.0
100383,2017,77,0,300.0,20.0,6.0,0.0,173.0,2709.0,,0.0,30.0,0.0,0.0
100384,2017,77,0,315.0,20.0,6.0,0.0,173.0,2085.0,,3.0,30.0,0.0,0.0
100385,2017,77,0,300.0,20.0,6.0,0.0,173.0,945.0,,0.0,30.0,0.0,0.0
100386,2017,77,0,405.0,20.0,6.0,0.0,173.0,1485.0,,24.0,30.0,18.0,1.5
100387,2017,77,2,120.0,2.5,0.0,1.5,10.0,150.0,,14.0,11.0,14.0,0.0
100388,2017,77,5,600.0,29.0,11.0,0.0,65.0,1500.0,,57.0,29.0,13.0,7.0
10040,2017,1,8,800.0,57.0,12.0,1.0,170.0,2110.0,,26.0,48.0,7.0,7.0
100419,2017,77,7,350.0,15.0,6.0,0.0,35.0,920.0,,39.0,15.0,6.0,2.0
100420,2017,77,7,300.0,14.0,5.0,0.0,35.0,800.0,,30.0,13.0,6.0,1.0
100421,2017,77,7,270.0,14.0,5.0,0.0,35.0,720.0,,23.0,12.0,6.0,1.0
100422,2017,77,7,280.0,14.0,6.0,0.0,35.0,750.0,,28.0,13.0,5.0,1.0
100423,2017,77,7,360.0,11.0,7.0,0.0,40.0,940.0,,41.0,16.0,6.0,2.0
100424,2017,77,7,250.0,13.0,6.0,0.0,35.0,670.0,,21.0,11.0,5.0,1.0
100425,2017,77,7,400.0,13.0,7.0,0.0,45.0,1040.0,,44.0,17.0,7.0,2.0
100426,2017,77,7,260.0,9.0,6.0,0.0,25.0,720.0,,26.0,12.0,5.0,1.0
100427,2017,77,7,170.0,9.0,3.5,0.0,25.0,480.0,,14.0,8.0,4.0,
100428,2017,77,7,270.0,13.0,5.0,0.0,35.0,710.0,,27.0,12.0,5.0,1.0
100429,2017,77,7,360.0,11.0,6.0,0.0,40.0,920.0,,41.0,16.0,6.0,2.0
100430,2017,77,7,190.0,10.0,3.5,0.0,25.0,530.0,,18.0,9.0,4.0,
100431,2017,77,7,250.0,10.0,4.5,0.0,25.0,660.0,,29.0,11.0,4.0,1.0
100432,2017,77,7,230.0,13.0,6.0,0.0,25.0,640.0,,19.0,11.0,5.0,1.0
100433,2017,77,7,350.0,12.0,6.0,0.0,40.0,880.0,,39.0,16.0,4.0,2.0
100434,2017,77,7,240.0,13.0,6.0,0.0,35.0,630.0,,19.0,12.0,4.0,1.0
100435,2017,77,7,290.0,14.0,5.0,0.0,35.0,760.0,,28.0,14.0,4.0,1.0
100436,2017,77,7,340.0,15.0,6.0,0.0,35.0,870.0,,37.0,16.0,4.0,2.0
100437,2017,77,7,230.0,13.0,6.0,0.0,25.0,600.0,,17.0,11.0,3.0,1.0
100438,2017,77,7,390.0,13.0,7.0,0.0,45.0,980.0,,42.0,18.0,5.0,2.0
100439,2017,77,7,280.0,14.0,6.0,0.0,35.0,710.0,,26.0,13.0,4.0,1.0
100440,2017,77,7,260.0,10.0,6.0,0.0,25.0,670.0,,24.0,12.0,3.0,1.0
100441,2017,77,7,190.0,10.0,3.5,0.0,25.0,490.0,,17.0,9.0,2.0,
100442,2017,77,7,260.0,14.0,5.0,0.0,35.0,670.0,,21.0,12.0,4.0,1.0
100443,2017,77,7,170.0,9.0,3.5,0.0,25.0,440.0,,13.0,8.0,2.0,
100444,2017,77,7,350.0,12.0,7.0,0.0,40.0,890.0,,39.0,16.0,4.0,2.0
100445,2017,77,7,260.0,13.0,5.0,0.0,35.0,670.0,,25.0,12.0,4.0,1.0
100446,2017,77,7,240.0,10.0,4.5,0.0,25.0,620.0,,28.0,11.0,3.0,1.0
100447,2017,77,7,150.0,8.0,3.5,0.0,25.0,350.0,,11.0,7.0,1.0,0.0
100448,2017,77,7,370.0,16.0,7.0,0.0,45.0,880.0,,39.0,17.0,2.0,1.0
100449,2017,77,7,250.0,14.0,6.0,0.0,40.0,590.0,,18.0,12.0,2.0,1.0
100450,2017,77,7,170.0,8.0,3.5,0.0,25.0,400.0,,15.0,8.0,1.0,1.0
100451,2017,77,7,260.0,13.0,6.0,0.0,35.0,630.0,,23.0,12.0,2.0,1.0
100452,2017,77,7,230.0,11.0,5.0,0.0,30.0,540.0,,21.0,11.0,2.0,1.0
100453,2017,77,7,250.0,13.0,6.0,0.0,35.0,610.0,,22.0,12.0,2.0,1.0
100454,2017,77,7,320.0,14.0,6.0,0.0,40.0,760.0,,34.0,15.0,2.0,1.0
100455,2017,77,7,190.0,11.0,4.5,0.0,30.0,460.0,,15.0,10.0,1.0,1.0
100456,2017,77,7,350.0,15.0,7.0,0.0,40.0,820.0,,36.0,16.0,2.0,1.0
100457,2017,77,7,340.0,15.0,7.0,0.0,40.0,820.0,,36.0,16.0,2.0,1.0
100458,2017,77,7,230.0,13.0,6.0,0.0,35.0,550.0,,16.0,11.0,1.0,1.0
100459,2017,77,7,280.0,14.0,6.0,0.0,40.0,680.0,,25.0,13.0,2.0,1.0
100460,2017,77,7,230.0,9.0,4.0,0.0,25.0,540.0,,26.0,10.0,2.0,1.0
100461,2017,77,7,280.0,11.0,5.0,0.0,25.0,760.0,,34.0,12.0,2.0,1.0
100462,2017,77,7,240.0,8.0,3.5,0.0,20.0,570.0,,34.0,11.0,3.0,2.0
100463,2017,77,7,240.0,7.0,3.5,0.0,20.0,610.0,,35.0,11.0,4.0,1.0
100465,2017,77,8,120.0,6.0,2.5,0.0,10.0,350.0,,9.0,6.0,1.0,2.0
100466,2017,77,8,60.0,3.0,1.0,0.0,5.0,170.0,,5.0,3.0,1.0,1.0
100467,2017,77,11,,,,,,,,,,,
100468,2017,77,11,339.0,38.0,6.0,0.0,38.0,829.0,,4.0,0.0,0.0,0.0
100513,2017,78,5,820.0,64.0,10.0,0.0,125.0,1575.0,,38.0,14.0,3.0,2.0
100515,2017,78,0,579.0,25.0,4.0,0.0,40.0,1500.0,,69.0,16.0,21.0,4.0
100516,2017,78,2,,,,,,,,,,,
100517,2017,78,2,,,,,,,,,,,
10052,2017,1,8,1420.0,99.0,15.0,1.0,55.0,1530.0,,96.0,39.0,42.0,11.0
100529,2017,78,2,,,,,,,,,,,
100532,2017,78,2,,,,,,,,,,,
100533,2017,78,2,,,,,,,,,,,
100551,2017,78,5,809.0,48.0,13.0,0.0,90.0,2248.0,,61.0,33.0,6.0,5.0
100555,2017,78,5,694.0,45.0,23.0,0.0,507.0,2018.0,,2.0,64.0,0.0,0.0
100556,2017,78,5,867.0,57.0,28.0,0.0,518.0,1608.0,,3.0,78.0,0.0,0.0
100557,2017,78,5,225.0,9.0,2.0,0.0,100.0,817.0,,2.0,32.0,0.0,0.0
10056,2017,1,8,1290.0,85.0,13.0,1.0,125.0,2300.0,,84.0,51.0,52.0,10.0
100561,2017,78,5,885.0,42.0,12.0,0.0,155.0,2720.0,,57.0,70.0,18.0,11.0
100564,2017,78,5,456.0,25.0,2.0,0.0,47.0,1561.0,,43.0,10.0,0.0,4.0
100565,2017,78,5,427.0,6.0,0.0,0.0,0.0,1218.0,,81.0,16.0,5.0,5.0
100573,2017,78,11,15.0,1.0,0.0,0.0,0.0,124.0,,2.0,1.0,0.0,1.0
100618,2017,79,7,490.0,16.0,7.0,0.0,50.0,1260.0,,60.0,25.0,10.0,4.0
100620,2017,79,7,600.0,28.0,12.0,0.0,80.0,1740.0,,53.0,32.0,6.0,4.0
10068,2017,1,8,1280.0,74.0,15.0,0.5,135.0,2020.0,,108.0,49.0,65.0,11.0
100742,2017,80,1,420.0,24.0,11.0,,,340.0,,47.0,5.0,18.0,1.0
100743,2017,80,1,420.0,24.0,11.0,,,350.0,,46.0,5.0,18.0,1.0
100746,2017,80,1,590.0,31.0,6.0,0.5,80.0,440.0,,70.0,8.0,34.0,3.0
100751,2017,80,2,310.0,0.0,0.0,0.0,0.0,0.0,,75.0,0.0,75.0,0.0
100752,2017,80,2,250.0,0.0,0.0,0.0,0.0,0.0,,60.0,0.0,60.0,0.0
100753,2017,80,2,180.0,0.0,0.0,0.0,0.0,0.0,,45.0,0.0,45.0,0.0
100761,2017,80,2,310.0,0.0,0.0,0.0,0.0,0.0,,75.0,0.0,75.0,0.0
100762,2017,80,2,210.0,0.0,0.0,0.0,0.0,0.0,,52.0,0.0,52.0,0.0
100763,2017,80,2,150.0,0.0,0.0,0.0,0.0,0.0,,37.0,0.0,37.0,0.0
100770,2017,80,2,,,,,,,,,,,
100771,2017,80,2,,,,,,,,,,,
100772,2017,80,2,,,,,,,,,,,
100779,2017,80,2,610.0,15.0,8.0,0.5,50.0,160.0,,115.0,4.0,103.0,0.0
10078,2017,1,9,770.0,51.0,9.0,0.5,80.0,1040.0,,56.0,21.0,8.0,3.0
100780,2017,80,2,430.0,11.0,6.0,0.0,40.0,120.0,,78.0,3.0,69.0,0.0
100781,2017,80,2,290.0,8.0,4.0,0.0,25.0,80.0,,51.0,2.0,44.0,0.0
100782,2017,80,2,400.0,14.0,8.0,0.5,50.0,170.0,,64.0,5.0,58.0,2.0
100783,2017,80,2,290.0,10.0,6.0,0.0,40.0,125.0,,45.0,4.0,41.0,1.0
100784,2017,80,2,200.0,7.0,4.0,0.0,25.0,85.0,,32.0,3.0,29.0,1.0
100785,2017,80,2,650.0,29.0,12.0,1.0,50.0,540.0,,92.0,7.0,58.0,3.0
100786,2017,80,2,400.0,21.0,9.0,0.5,40.0,370.0,,64.0,5.0,41.0,2.0
100787,2017,80,2,260.0,12.0,5.0,0.0,25.0,200.0,,36.0,3.0,23.0,
100788,2017,80,2,,,,,,,,,,,
100789,2017,80,2,,,,,,,,,,,
100790,2017,80,2,,,,,,,,,,,
100803,2017,80,3,,,,,,,,,,,
100804,2017,80,3,,,,,,,,,,,
100807,2017,80,5,610.0,28.0,5.0,3.0,75.0,1610.0,,55.0,34.0,0.0,3.0
100808,2017,80,6,600.0,20.0,2.5,0.0,0.0,840.0,,97.0,6.0,0.0,9.0
100814,2017,80,9,310.0,15.0,3.5,0.0,330.0,820.0,,32.0,10.0,5.0,1.0
100815,2017,80,9,250.0,9.0,4.5,0.0,340.0,1010.0,,34.0,9.0,5.0,1.0
100816,2017,80,9,190.0,2.5,0.5,0.0,315.0,1070.0,,36.0,6.0,8.0,2.0
100817,2017,80,9,190.0,4.0,1.0,0.0,320.0,680.0,,33.0,6.0,5.0,1.0
100818,2017,80,9,220.0,5.0,2.5,0.0,330.0,720.0,,35.0,8.0,8.0,
100819,2017,80,9,400.0,22.0,10.0,0.0,30.0,700.0,,33.0,14.0,7.0,
10082,2017,1,9,1100.0,63.0,18.0,1.0,140.0,2280.0,,83.0,52.0,28.0,4.0
100820,2017,80,9,920.0,47.0,18.0,0.0,195.0,2650.0,,57.0,57.0,8.0,2.0
100822,2017,80,9,740.0,42.0,10.0,0.0,40.0,1390.0,,62.0,25.0,9.0,3.0
100823,2017,80,9,530.0,22.0,8.0,0.0,85.0,1330.0,,58.0,25.0,8.0,4.0
100825,2017,80,9,,,,,,,,,,,
100829,2017,80,9,,,,,,,,,,,
100832,2017,80,9,,,,,,,,,,,
100837,2017,80,9,,,,,,,,,,,
100838,2017,80,9,,,,,,,,,,,
100840,2017,80,5,300.0,14.0,2.5,1.5,35.0,800.0,,28.0,17.0,0.0,1.0
10087,2017,1,9,690.0,43.0,15.0,1.0,115.0,2240.0,,41.0,34.0,5.0,3.0
10090,2017,1,3,360.0,23.0,8.0,1.0,60.0,800.0,,22.0,16.0,4.0,1.0
10091,2017,1,3,650.0,39.0,14.0,1.5,115.0,1540.0,,44.0,31.0,9.0,2.0
10092,2017,1,3,320.0,20.0,6.0,0.5,50.0,680.0,,22.0,14.0,4.0,1.0
10093,2017,1,3,580.0,33.0,11.0,1.5,100.0,1300.0,,44.0,27.0,9.0,2.0
10094,2017,1,9,200.0,11.0,2.5,0.0,35.0,600.0,,20.0,7.0,5.0,1.0
10106,2017,1,3,1400.0,103.0,41.0,3.5,250.0,3200.0,,47.0,72.0,6.0,7.0
10108,2017,1,3,760.0,47.0,15.0,2.0,150.0,1140.0,,44.0,41.0,7.0,2.0
10113,2017,1,9,1090.0,64.0,27.0,2.0,215.0,3710.0,,65.0,65.0,10.0,5.0
10117,2017,1,5,310.0,17.0,3.0,0.0,40.0,740.0,,18.0,20.0,0.0,1.0
10118,2017,1,5,300.0,9.0,2.5,0.0,10.0,650.0,,44.0,10.0,8.0,2.0
10119,2017,1,5,230.0,12.0,2.5,0.0,65.0,590.0,,22.0,9.0,1.0,1.0
10121,2017,1,5,140.0,6.0,2.5,0.0,60.0,180.0,,0.0,23.0,0.0,0.0
10122,2017,1,5,970.0,59.0,27.0,1.5,155.0,2870.0,,61.0,50.0,4.0,5.0
10125,2017,1,9,480.0,16.0,3.0,0.0,105.0,1570.0,,46.0,37.0,23.0,2.0
10126,2017,1,0,920.0,51.0,20.0,1.0,80.0,2140.0,,79.0,39.0,9.0,5.0
101270,2017,81,0,540.0,32.0,6.0,0.0,80.0,2330.0,,35.0,28.0,1.0,3.0
101271,2017,81,0,1090.0,64.0,11.0,0.0,160.0,4660.0,,70.0,57.0,1.0,5.0
101272,2017,81,0,2180.0,127.0,23.0,0.0,320.0,9320.0,,140.0,114.0,3.0,10.0
101276,2017,81,0,550.0,21.0,4.0,0.0,70.0,2060.0,,62.0,30.0,25.0,2.0
101277,2017,81,0,1110.0,42.0,8.0,0.0,145.0,4130.0,,123.0,60.0,49.0,5.0
101278,2017,81,0,2210.0,84.0,15.0,0.0,285.0,8250.0,,246.0,119.0,98.0,9.0
101279,2017,81,0,250.0,19.0,5.0,0.0,25.0,600.0,,12.0,7.0,1.0,1.0
10128,2017,1,0,960.0,58.0,14.0,0.5,25.0,3980.0,,91.0,20.0,14.0,8.0
101280,2017,81,0,390.0,27.0,8.0,0.5,40.0,970.0,,23.0,14.0,1.0,1.0
101281,2017,81,0,640.0,46.0,13.0,1.0,65.0,1570.0,,35.0,21.0,2.0,2.0
101282,2017,81,0,770.0,53.0,16.0,1.0,80.0,1940.0,,46.0,27.0,2.0,2.0
101283,2017,81,0,1550.0,107.0,32.0,2.5,165.0,3890.0,,92.0,55.0,4.0,5.0
101284,2017,81,0,270.0,20.0,4.5,0.5,20.0,790.0,,19.0,4.0,2.0,1.0
101285,2017,81,0,440.0,28.0,8.0,1.0,35.0,1340.0,,37.0,9.0,2.0,2.0
101286,2017,81,0,710.0,48.0,12.0,1.5,55.0,2130.0,,56.0,13.0,4.0,3.0
101287,2017,81,0,880.0,57.0,15.0,2.0,65.0,2690.0,,74.0,17.0,5.0,4.0
101288,2017,81,0,1750.0,113.0,31.0,3.5,130.0,5370.0,,149.0,35.0,9.0,8.0
101289,2017,81,0,270.0,18.0,6.0,0.0,20.0,580.0,,18.0,8.0,1.0,2.0
101290,2017,81,0,510.0,34.0,11.0,0.0,35.0,1030.0,,36.0,14.0,1.0,3.0
101291,2017,81,0,1980.0,133.0,40.0,1.5,130.0,3890.0,,143.0,53.0,6.0,12.0
101292,2017,81,0,220.0,11.0,2.0,0.0,0.0,220.0,,28.0,3.0,7.0,1.0
101293,2017,81,0,580.0,29.0,5.0,0.0,0.0,570.0,,74.0,8.0,19.0,4.0
101294,2017,81,0,1610.0,79.0,14.0,1.5,0.0,1580.0,,202.0,23.0,51.0,10.0
101295,2017,81,0,180.0,9.0,3.5,0.0,15.0,540.0,,18.0,8.0,1.0,1.0
101296,2017,81,0,360.0,18.0,7.0,0.5,35.0,960.0,,34.0,15.0,2.0,2.0
101297,2017,81,0,540.0,27.0,11.0,1.0,50.0,1510.0,,52.0,23.0,3.0,2.0
101298,2017,81,0,710.0,36.0,15.0,1.0,70.0,1930.0,,68.0,30.0,3.0,3.0
101299,2017,81,0,1430.0,72.0,30.0,2.0,140.0,3860.0,,136.0,60.0,7.0,6.0
101300,2017,81,0,230.0,18.0,3.0,0.0,10.0,640.0,,16.0,2.0,2.0,1.0
101301,2017,81,0,300.0,21.0,3.5,0.0,10.0,850.0,,23.0,3.0,2.0,1.0
101302,2017,81,0,530.0,39.0,7.0,0.5,20.0,1490.0,,39.0,5.0,4.0,2.0
101303,2017,81,0,720.0,49.0,8.0,0.5,20.0,2100.0,,61.0,8.0,5.0,4.0
101304,2017,81,0,1430.0,98.0,17.0,1.0,40.0,4200.0,,121.0,17.0,10.0,7.0
101383,2017,81,2,680.0,35.0,23.0,0.0,75.0,260.0,,88.0,8.0,76.0,2.0
101384,2017,81,2,900.0,47.0,31.0,0.0,125.0,400.0,,112.0,12.0,99.0,2.0
