combo_id,item_id,year,builds,cat_id
103111031,10013,2013,Accompanying Item,10
103111032,10013,2013,Accompanying Item,10
103111033,10013,2013,Accompanying Item,10
103111034,10013,2013,Accompanying Item,10
103111035,10013,2013,Accompanying Item,10
103111036,10013,2013,Accompanying Item,10
103111037,10013,2013,Accompanying Item,10
103111038,10013,2013,Accompanying Item,10
103501041,10013,2013,Accompanying Item,10
1035010414,10013,2013,Accompanying Item,10
1035010415,10013,2013,Accompanying Item,10
1035010416,10013,2013,Accompanying Item,10
1035010417,10013,2013,Accompanying Item,10
1035010418,10013,2013,Accompanying Item,10
1035010419,10013,2013,Accompanying Item,10
103501042,10013,2013,Accompanying Item,10
1035010420,10013,2013,Accompanying Item,10
1035010421,10013,2013,Accompanying Item,10
1035010422,10013,2013,Accompanying Item,10
1035010423,10013,2013,Accompanying Item,10
1035010424,10013,2013,Accompanying Item,10
1035010425,10013,2013,Accompanying Item,10
1035010426,10013,2013,Accompanying Item,10
1035010427,10013,2013,Accompanying Item,10
103501043,10013,2013,Accompanying Item,10
103501044,10013,2013,Accompanying Item,10
103501045,10013,2013,Accompanying Item,10
103111031,10014,2013,Accompanying Item,10
103111032,10014,2013,Accompanying Item,10
103111033,10014,2013,Accompanying Item,10
103111034,10014,2013,Accompanying Item,10
103111035,10014,2013,Accompanying Item,10
103111036,10014,2013,Accompanying Item,10
103111037,10014,2013,Accompanying Item,10
103111038,10014,2013,Accompanying Item,10
103501041,10014,2013,Accompanying Item,10
1035010414,10014,2013,Accompanying Item,10
1035010415,10014,2013,Accompanying Item,10
1035010416,10014,2013,Accompanying Item,10
1035010417,10014,2013,Accompanying Item,10
1035010418,10014,2013,Accompanying Item,10
1035010419,10014,2013,Accompanying Item,10
103501042,10014,2013,Accompanying Item,10
1035010420,10014,2013,Accompanying Item,10
1035010421,10014,2013,Accompanying Item,10
1035010422,10014,2013,Accompanying Item,10
1035010423,10014,2013,Accompanying Item,10
1035010424,10014,2013,Accompanying Item,10
1035010425,10014,2013,Accompanying Item,10
1035010426,10014,2013,Accompanying Item,10
1035010427,10014,2013,Accompanying Item,10
103501043,10014,2013,Accompanying Item,10
103501044,10014,2013,Accompanying Item,10
103501045,10014,2013,Accompanying Item,10
