item_id,year,r_id,cat_id,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,potassium,carbs,protein,sugar,dietary_Fiber
10046,2013,1,8,470.0,21.0,8.0,0.0,,1140.0,,22.0,51.0,,5.0
10047,2013,1,8,230.0,10.0,4.0,0.0,,570.0,,11.0,25.0,,3.0
10048,2013,1,8,1060.0,67.0,11.0,0.0,,4030.0,,66.0,62.0,,12.0
10049,2013,1,8,620.0,41.0,8.0,0.0,,2400.0,,35.0,37.0,,7.0
10050,2013,1,8,730.0,48.0,8.0,0.0,,3200.0,,23.0,60.0,,11.0
10051,2013,1,8,460.0,31.0,6.0,0.0,,1990.0,,14.0,36.0,,6.0
10052,2013,1,8,1390.0,98.0,15.0,1.5,,1600.0,,91.0,39.0,,11.0
10053,2013,1,8,690.0,49.0,7.0,0.5,,800.0,,46.0,20.0,,6.0
10054,2013,1,8,730.0,41.0,6.0,0.0,,1370.0,,57.0,39.0,,11.0
10055,2013,1,8,360.0,20.0,3.0,0.0,,680.0,,29.0,19.0,,5.0
10056,2013,1,8,1290.0,81.0,12.0,1.0,,2190.0,,89.0,56.0,,10.0
10057,2013,1,8,690.0,41.0,6.0,0.5,,1590.0,,54.0,28.0,,5.0
10058,2013,1,8,600.0,20.0,3.0,0.0,,1960.0,,54.0,54.0,,9.0
10059,2013,1,8,340.0,10.0,1.5,0.0,,1470.0,,37.0,28.0,,5.0
10068,2013,1,8,1320.0,79.0,17.0,1.0,,2610.0,,112.0,47.0,,13.0
10069,2013,1,8,810.0,47.0,11.0,0.5,,1540.0,,72.0,27.0,,8.0
10070,2013,1,8,890.0,46.0,11.0,0.5,,2020.0,,78.0,46.0,,13.0
10071,2013,1,8,590.0,31.0,9.0,0.0,,1240.0,,55.0,27.0,,8.0
10072,2013,1,8,1120.0,78.0,22.0,1.5,,2510.0,,57.0,49.0,,7.0
10073,2013,1,8,600.0,42.0,12.0,0.5,,1290.0,,29.0,28.0,,4.0
10074,2013,1,8,680.0,41.0,16.0,0.5,,1470.0,,30.0,47.0,,6.0
10075,2013,1,8,380.0,23.0,9.0,0.0,,760.0,,16.0,27.0,,3.0
10076,2013,1,9,760.0,34.0,11.0,0.5,,1870.0,,51.0,62.0,,3.0
10077,2013,1,9,1010.0,43.0,16.0,0.5,,2680.0,,88.0,69.0,,4.0
10078,2013,1,9,860.0,58.0,10.0,1.0,,1210.0,,63.0,22.0,,4.0
10079,2013,1,9,1190.0,62.0,11.0,1.0,,3290.0,,125.0,35.0,,6.0
10082,2013,1,9,1210.0,68.0,22.0,1.0,,3560.0,,89.0,59.0,,4.0
10087,2013,1,9,660.0,38.0,15.0,1.0,,2010.0,,43.0,62.0,,4.0
1009,2013,84,9,390.0,13.0,5.0,0.0,240.0,1150.0,,46.0,24.0,7.0,5.0
10090,2013,1,3,380.0,24.0,9.0,1.5,,670.0,,23.0,16.0,,
10091,2013,1,3,750.0,48.0,16.0,1.5,,1340.0,,47.0,33.0,,1.0
10092,2013,1,3,340.0,21.0,7.0,0.5,,550.0,,23.0,14.0,,
10093,2013,1,3,680.0,42.0,14.0,1.0,,1090.0,,46.0,29.0,,1.0
10094,2013,1,9,220.0,12.0,3.0,0.0,,590.0,,21.0,7.0,,1.0
10095,2013,1,9,310.0,17.0,7.0,1.0,,760.0,,28.0,12.0,,
10096,2013,1,9,620.0,36.0,13.0,1.0,,1430.0,,53.0,22.0,,2.0
10097,2013,1,9,650.0,37.0,15.0,1.0,,1220.0,,59.0,20.0,,2.0
10098,2013,1,9,230.0,5.0,1.5,0.0,,560.0,,23.0,24.0,,
10099,2013,1,3,1260.0,80.0,28.0,2.5,,2370.0,,84.0,50.0,,3.0
10100,2013,1,3,1340.0,87.0,30.0,2.5,,2630.0,,84.0,55.0,,3.0
10101,2013,1,3,820.0,51.0,18.0,1.5,,1680.0,,56.0,33.0,,2.0
10102,2013,1,3,1060.0,64.0,29.0,2.0,,2700.0,,65.0,59.0,,5.0
10103,2013,1,3,1250.0,81.0,32.0,1.5,,2470.0,,72.0,59.0,,3.0
10104,2013,1,3,1220.0,75.0,29.0,1.5,,2890.0,,77.0,60.0,,5.0
10106,2013,1,3,1430.0,106.0,47.0,2.0,,3400.0,,43.0,77.0,,5.0
10108,2013,1,3,820.0,49.0,19.0,1.5,,1360.0,,49.0,45.0,,3.0
10109,2013,1,3,970.0,62.0,26.0,2.0,,1840.0,,51.0,53.0,,3.0
10110,2013,1,3,1010.0,64.0,26.0,1.5,,1850.0,,51.0,56.0,,3.0
10111,2013,1,3,550.0,22.0,4.5,0.0,,1560.0,,60.0,30.0,,7.0
10112,2013,1,9,930.0,54.0,17.0,1.5,,3660.0,,60.0,49.0,,7.0
10113,2013,1,9,1040.0,58.0,26.0,1.5,,3060.0,,60.0,119.0,,5.0
10116,2013,1,5,740.0,33.0,16.0,0.5,,1960.0,,66.0,47.0,,4.0
10117,2013,1,5,270.0,15.0,3.0,0.0,,770.0,,16.0,20.0,,1.0
10118,2013,1,5,300.0,9.0,2.5,0.0,,570.0,,45.0,11.0,,2.0
10119,2013,1,5,230.0,14.0,2.5,0.0,,540.0,,16.0,9.0,,
10120,2013,1,5,360.0,7.0,2.0,0.0,,1070.0,,60.0,15.0,,4.0
10121,2013,1,5,140.0,7.0,2.5,0.0,,410.0,,0.0,20.0,,0.0
10122,2013,1,5,1330.0,77.0,32.0,1.5,,3840.0,,87.0,55.0,,3.0
10123,2013,1,5,1170.0,74.0,31.0,1.5,,3020.0,,85.0,42.0,,6.0
10125,2013,1,9,610.0,27.0,5.0,0.0,,1980.0,,58.0,35.0,,4.0
10126,2013,1,0,930.0,48.0,21.0,1.0,,2640.0,,84.0,43.0,,2.0
10127,2013,1,0,,,,,,,,,,,13.0
10128,2013,1,0,,,,1.0,,,,,,,14.0
10129,2013,1,0,1170.0,69.0,16.0,1.0,,3780.0,,66.0,70.0,,8.0
10130,2013,1,0,1170.0,70.0,16.0,1.0,,3900.0,,67.0,71.0,,8.0
10131,2013,1,0,1250.0,55.0,11.0,0.5,,3060.0,,116.0,71.0,,8.0
10132,2013,1,0,1110.0,55.0,11.0,0.5,,2780.0,,83.0,70.0,,8.0
10133,2013,1,0,1150.0,55.0,11.0,0.5,,3390.0,,90.0,71.0,,8.0
10134,2013,1,0,710.0,49.0,14.0,0.5,,2060.0,,8.0,61.0,,2.0
10135,2013,1,0,720.0,49.0,14.0,0.5,,2170.0,,9.0,61.0,,3.0
10136,2013,1,0,790.0,35.0,9.0,0.0,,1340.0,,59.0,61.0,,3.0
10137,2013,1,0,660.0,35.0,9.0,0.0,,1060.0,,25.0,61.0,,2.0
10138,2013,1,0,690.0,35.0,9.0,0.0,,1670.0,,32.0,62.0,,2.0
10139,2013,1,0,1600.0,99.0,36.0,2.0,,3940.0,,132.0,48.0,,16.0
10140,2013,1,0,1510.0,92.0,31.0,2.0,,3150.0,,126.0,47.0,,17.0
10141,2013,1,5,1310.0,79.0,36.0,2.5,,4270.0,,86.0,64.0,,6.0
10142,2013,1,0,1290.0,78.0,24.0,1.5,,2480.0,,117.0,32.0,,12.0
10143,2013,1,0,1390.0,84.0,27.0,2.0,,2930.0,,120.0,41.0,,13.0
10144,2013,1,0,960.0,53.0,10.0,0.5,,890.0,,107.0,14.0,,11.0
10145,2013,1,5,590.0,37.0,14.0,0.5,,1660.0,,43.0,20.0,,3.0
10146,2013,1,5,670.0,39.0,15.0,0.5,,2080.0,,44.0,62.0,,4.0
10147,2013,1,5,620.0,37.0,16.0,1.0,,2090.0,,42.0,31.0,,3.0
10148,2013,1,0,420.0,21.0,9.0,0.5,,1270.0,,39.0,19.0,,1.0
10149,2013,1,0,580.0,35.0,8.0,0.0,,1900.0,,33.0,35.0,,4.0
10150,2013,1,0,590.0,35.0,8.0,0.0,,1950.0,,34.0,35.0,,4.0
10151,2013,1,0,620.0,28.0,5.0,0.0,,1530.0,,58.0,35.0,,4.0
10152,2013,1,0,550.0,28.0,5.0,0.0,,1390.0,,42.0,35.0,,4.0
10153,2013,1,0,570.0,28.0,5.0,0.0,,1700.0,,45.0,36.0,,4.0
10154,2013,1,0,360.0,25.0,7.0,0.0,,1040.0,,4.0,30.0,,1.0
10155,2013,1,0,360.0,25.0,7.0,0.0,,1090.0,,4.0,30.0,,1.0
10156,2013,1,0,400.0,17.0,4.5,0.0,,670.0,,29.0,31.0,,1.0
10157,2013,1,0,330.0,17.0,4.5,0.0,,530.0,,13.0,30.0,,1.0
10158,2013,1,0,350.0,18.0,4.5,0.0,,830.0,,16.0,31.0,,1.0
10159,2013,1,0,580.0,40.0,10.0,0.0,,950.0,,42.0,14.0,,5.0
10160,2013,1,9,450.0,20.0,3.5,0.0,,1390.0,,43.0,25.0,,3.0
10164,2013,1,5,450.0,18.0,7.0,0.5,,1870.0,,33.0,42.0,,5.0
10166,2013,1,5,480.0,24.0,10.0,1.5,,1120.0,,,65.0,,0.0
10167,2013,1,5,670.0,47.0,21.0,5.0,,950.0,,3.0,57.0,,0.0
10168,2013,1,5,310.0,13.0,5.0,0.0,,970.0,,0.0,48.0,,0.0
10169,2013,1,5,250.0,12.0,5.0,0.5,,860.0,,0.0,35.0,,0.0
10170,2013,1,5,510.0,25.0,7.0,0.5,,3110.0,,2.0,68.0,,0.0
10171,2013,1,5,650.0,34.0,9.0,1.0,,2220.0,,37.0,50.0,,2.0
10172,2013,1,5,600.0,15.0,6.0,0.5,,2160.0,,37.0,78.0,,
10173,2013,1,5,,,,,,,,,,,
10175,2013,1,5,590.0,30.0,14.0,0.5,,2820.0,,5.0,75.0,,0.0
10176,2013,1,5,500.0,20.0,7.0,0.5,,2440.0,,31.0,51.0,,6.0
10177,2013,1,5,1200.0,59.0,16.0,2.0,,3920.0,,112.0,57.0,,10.0
10178,2013,1,5,,,29.0,0.5,,,,,,,
10179,2013,1,5,,,,0.0,,,,,,,
10180,2013,1,5,,,,0.5,,,,,,,7.0
10181,2013,1,5,,,14.0,0.0,,,,,,,7.0
10184,2013,1,5,610.0,26.0,6.0,0.0,,2600.0,,31.0,64.0,,5.0
10187,2013,1,5,670.0,37.0,9.0,0.5,,1880.0,,31.0,54.0,,4.0
10188,2013,1,5,1360.0,50.0,23.0,1.0,,5410.0,,150.0,77.0,,11.0
10189,2013,1,5,1320.0,47.0,21.0,1.0,,4650.0,,147.0,77.0,,11.0
10190,2013,1,5,1300.0,48.0,21.0,1.0,,6250.0,,148.0,67.0,,11.0
10191,2013,1,5,,,,1.0,,,,,,,11.0
10193,2013,1,5,1450.0,72.0,32.0,2.0,,3760.0,,126.0,77.0,,9.0
10194,2013,1,5,1520.0,49.0,9.0,0.5,,2530.0,,208.0,64.0,,12.0
10195,2013,1,5,1200.0,66.0,16.0,1.0,,3030.0,,93.0,59.0,,8.0
10196,2013,1,5,1390.0,79.0,14.0,1.0,,3290.0,,118.0,53.0,,10.0
10197,2013,1,5,1070.0,61.0,11.0,0.5,,2530.0,,93.0,38.0,,7.0
10198,2013,1,5,,,,1.0,,,,,,,
10199,2013,1,5,,,,,,,,,,,
102,2013,24,3,1000.0,74.0,26.0,2.0,170.0,1610.0,,40.0,46.0,9.0,2.0
10201,2013,1,5,1160.0,57.0,13.0,1.5,,3410.0,,104.0,59.0,,11.0
10205,2013,1,5,1010.0,45.0,21.0,1.0,,4350.0,,92.0,58.0,,8.0
10208,2013,1,5,1190.0,56.0,30.0,1.5,,2640.0,,108.0,67.0,,9.0
10209,2013,1,5,1300.0,59.0,31.0,1.5,,3160.0,,124.0,70.0,,8.0
10212,2013,1,5,1280.0,69.0,13.0,1.0,,3320.0,,133.0,33.0,,10.0
10213,2013,1,5,720.0,17.0,3.5,0.0,,1820.0,,99.0,46.0,,5.0
10214,2013,1,5,690.0,30.0,8.0,0.0,,1420.0,,61.0,46.0,,5.0
10215,2013,1,5,1570.0,105.0,18.0,1.5,,2050.0,,108.0,46.0,,10.0
10216,2013,1,5,1690.0,126.0,22.0,1.5,,2840.0,,92.0,46.0,,9.0
10217,2013,1,7,490.0,24.0,11.0,0.5,,1230.0,,44.0,21.0,,2.0
10219,2013,1,6,580.0,31.0,11.0,0.5,,1320.0,,59.0,17.0,,6.0
10220,2013,1,6,940.0,57.0,19.0,1.5,,2820.0,,82.0,25.0,,7.0
10221,2013,1,6,150.0,5.0,1.0,0.0,,680.0,,22.0,4.0,,3.0
10222,2013,1,6,390.0,18.0,3.5,0.0,,720.0,,53.0,5.0,,4.0
10223,2013,1,0,530.0,28.0,5.0,0.0,,1320.0,,63.0,7.0,,4.0
10224,2013,1,0,140.0,8.0,1.0,0.0,,250.0,,15.0,1.0,,2.0
10225,2013,1,0,,,0.0,0.0,,,,,,,
10226,2013,1,0,220.0,22.0,3.5,0.0,,420.0,,5.0,2.0,,2.0
10227,2013,1,0,90.0,0.0,0.0,0.0,,5.0,,23.0,0.0,,2.0
10228,2013,1,0,25.0,0.0,0.0,0.0,,25.0,,4.0,3.0,,3.0
10229,2013,1,0,,56.0,10.0,0.5,,,,,,,
10231,2013,1,0,330.0,18.0,11.0,0.0,,170.0,,41.0,6.0,,3.0
10234,2013,1,0,400.0,23.0,13.0,0.0,,330.0,,41.0,10.0,,3.0
10235,2013,1,0,460.0,33.0,15.0,1.5,,1230.0,,29.0,14.0,,3.0
10236,2013,1,0,250.0,15.0,4.5,1.0,,870.0,,26.0,4.0,,3.0
10237,2013,1,0,90.0,0.0,0.0,0.0,,0.0,,24.0,,,3.0
10238,2013,1,11,160.0,17.0,3.5,0.0,,170.0,,,1.0,,0.0
10239,2013,1,11,150.0,12.0,2.0,0.0,,350.0,,9.0,,,0.0
10240,2013,1,11,90.0,9.0,1.5,0.0,,320.0,,2.0,,,0.0
10241,2013,1,11,130.0,14.0,2.5,0.0,,210.0,,,0.0,,0.0
10242,2013,1,11,200.0,21.0,3.5,0.0,,310.0,,1.0,,,0.0
10243,2013,1,11,240.0,26.0,5.0,0.0,,260.0,,,2.0,,0.0
10244,2013,1,11,200.0,21.0,3.5,0.0,,310.0,,1.0,,,0.0
10245,2013,1,11,240.0,26.0,5.0,0.0,,260.0,,,2.0,,0.0
10246,2013,1,11,130.0,13.0,4.5,0.0,,135.0,,3.0,2.0,,
10247,2013,1,11,45.0,2.5,0.5,0.0,,280.0,,5.0,,,
10248,2013,1,11,280.0,17.0,9.0,0.0,,1840.0,,4.0,27.0,,0.0
10249,2013,1,0,390.0,21.0,4.0,0.0,,1270.0,,35.0,14.0,,2.0
10250,2013,1,0,250.0,12.0,2.5,0.0,,2250.0,,2.0,33.0,,0.0
10251,2013,1,11,240.0,26.0,5.0,0.0,,260.0,,,2.0,,0.0
10252,2013,1,11,220.0,18.0,3.0,0.0,,520.0,,13.0,,,
10253,2013,1,11,140.0,14.0,2.5,0.0,,490.0,,2.0,,,0.0
10254,2013,1,11,200.0,21.0,3.5,0.0,,310.0,,1.0,,,0.0
10255,2013,1,11,70.0,6.0,1.0,0.0,,140.0,,3.0,,,2.0
10256,2013,1,4,1590.0,75.0,47.0,2.0,,990.0,,218.0,18.0,,8.0
10258,2013,1,4,980.0,54.0,26.0,0.5,,580.0,,117.0,12.0,,4.0
10259,2013,1,4,470.0,32.0,19.0,1.0,,250.0,,44.0,3.0,,2.0
10260,2013,1,4,370.0,19.0,13.0,0.5,,150.0,,47.0,4.0,,
10261,2013,1,4,370.0,23.0,14.0,1.0,,230.0,,36.0,6.0,,1.0
10262,2013,1,4,1600.0,77.0,41.0,2.0,,910.0,,212.0,20.0,,7.0
10263,2013,1,4,1040.0,40.0,20.0,1.0,,1050.0,,162.0,11.0,,4.0
10264,2013,1,4,370.0,17.0,10.0,0.0,,210.0,,51.0,4.0,,2.0
10265,2013,1,4,370.0,19.0,12.0,0.5,,190.0,,45.0,4.0,,1.0
10266,2013,1,4,240.0,14.0,9.0,0.5,,90.0,,25.0,3.0,,0.0
10267,2013,1,4,340.0,14.0,9.0,0.5,,115.0,,50.0,4.0,,0.0
10268,2013,1,4,270.0,14.0,9.0,0.5,,90.0,,32.0,3.0,,
10270,2013,1,2,800.0,41.0,26.0,1.5,,490.0,,98.0,12.0,,2.0
10271,2013,1,2,,0.0,0.0,0.0,,,,,0.0,,0.0
10272,2013,1,2,100.0,0.0,0.0,0.0,,25.0,,28.0,0.0,,0.0
10273,2013,1,2,0.0,0.0,0.0,0.0,,25.0,,0.0,0.0,,0.0
10274,2013,1,2,110.0,0.0,0.0,0.0,,35.0,,29.0,0.0,,0.0
10275,2013,1,2,100.0,0.0,0.0,0.0,,20.0,,27.0,0.0,,0.0
10276,2013,1,2,0.0,0.0,0.0,0.0,,30.0,,,0.0,,0.0
10277,2013,1,2,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0
10278,2013,1,2,100.0,0.0,0.0,0.0,,35.0,,27.0,0.0,,0.0
10279,2013,1,2,100.0,0.0,0.0,0.0,,105.0,,27.0,0.0,,0.0
10280,2013,1,2,100.0,0.0,0.0,0.0,,20.0,,28.0,0.0,,0.0
10281,2013,1,2,80.0,0.0,0.0,0.0,,25.0,,21.0,0.0,,0.0
10282,2013,1,2,0.0,0.0,0.0,0.0,,40.0,,0.0,0.0,,0.0
10283,2013,1,2,0.0,0.0,0.0,0.0,,25.0,,0.0,0.0,,0.0
10284,2013,1,2,100.0,0.0,0.0,0.0,,15.0,,26.0,0.0,,0.0
10285,2013,1,2,,0.0,0.0,0.0,,,,,0.0,,0.0
10286,2013,1,2,,,,0.0,,,,,,,
10287,2013,1,2,230.0,0.0,0.0,0.0,,15.0,,59.0,0.0,,0.0
10288,2013,1,2,,0.0,0.0,0.0,,,,,0.0,,
10289,2013,1,2,100.0,0.0,0.0,0.0,,15.0,,25.0,0.0,,0.0
10290,2013,1,2,100.0,0.0,0.0,0.0,,0.0,,24.0,0.0,,0.0
10291,2013,1,2,70.0,0.0,0.0,0.0,,15.0,,19.0,0.0,,0.0
10292,2013,1,2,110.0,0.0,0.0,0.0,,15.0,,27.0,0.0,,0.0
10293,2013,1,2,,,4.0,0.0,,,,,,,0.0
10294,2013,1,2,,,4.0,0.0,,,,,,,0.0
10295,2013,2,1,300.0,15.0,4.5,0.0,10.0,480.0,,36.0,5.0,11.0,2.0
10296,2013,2,8,430.0,24.0,9.0,0.0,65.0,1000.0,,26.0,29.0,5.0,4.0
10298,2013,2,8,80.0,5.0,3.0,0.0,15.0,105.0,,5.0,5.0,2.0,2.0
10299,2013,2,9,590.0,29.0,9.0,0.5,85.0,1760.0,,48.0,34.0,4.0,3.0
103,2013,24,3,710.0,44.0,16.0,1.5,115.0,820.0,,43.0,35.0,12.0,3.0
1030,2013,91,9,490.0,31.0,14.0,0.0,235.0,1200.0,,34.0,16.0,2.0,1.0
10300,2013,2,9,640.0,33.0,12.0,0.5,105.0,1820.0,,45.0,41.0,3.0,2.0
10301,2013,2,9,400.0,10.0,3.0,0.0,30.0,1230.0,,58.0,18.0,23.0,3.0
10303,2013,2,9,510.0,23.0,7.0,0.5,60.0,1510.0,,48.0,28.0,10.0,2.0
10304,2013,2,9,450.0,26.0,15.0,0.0,160.0,1430.0,,34.0,19.0,4.0,1.0
10305,2013,2,9,380.0,24.0,11.0,0.0,185.0,840.0,,24.0,17.0,3.0,1.0
10306,2013,2,9,460.0,21.0,7.0,0.0,155.0,1140.0,,44.0,24.0,7.0,2.0
10307,2013,2,9,490.0,26.0,9.0,0.0,165.0,1540.0,,43.0,21.0,2.0,2.0
1031,2013,91,9,440.0,27.0,13.0,0.0,225.0,1000.0,,34.0,13.0,2.0,1.0
10313,2013,2,9,370.0,17.0,11.0,0.0,25.0,1220.0,,41.0,14.0,3.0,2.0
10319,2013,2,9,420.0,17.0,8.0,0.5,60.0,1840.0,,43.0,25.0,8.0,2.0
1032,2013,91,9,640.0,44.0,20.0,0.0,245.0,1420.0,,34.0,24.0,2.0,1.0
10323,2013,2,9,420.0,21.0,14.0,0.0,160.0,1710.0,,34.0,22.0,4.0,1.0
10324,2013,2,9,350.0,20.0,9.0,0.0,185.0,1120.0,,24.0,20.0,3.0,1.0
10325,2013,2,9,430.0,16.0,5.0,0.0,160.0,1420.0,,44.0,26.0,7.0,2.0
10326,2013,2,9,420.0,20.0,8.0,0.0,150.0,1530.0,,42.0,17.0,1.0,2.0
10327,2013,2,9,260.0,12.0,3.0,0.0,30.0,560.0,,26.0,13.0,4.0,2.0
10328,2013,2,9,210.0,5.0,2.0,0.0,30.0,730.0,,24.0,16.0,4.0,1.0
1033,2013,91,9,350.0,20.0,10.0,0.0,10.0,850.0,,32.0,8.0,2.0,1.0
10336,2013,2,9,490.0,25.0,6.0,0.5,80.0,1550.0,,39.0,34.0,6.0,7.0
10338,2013,2,9,590.0,33.0,9.0,0.5,105.0,1990.0,,39.0,40.0,6.0,7.0
10339,2013,2,9,470.0,32.0,17.0,0.0,40.0,1280.0,,34.0,13.0,4.0,1.0
1034,2013,91,9,490.0,33.0,15.0,0.0,20.0,1070.0,,32.0,15.0,2.0,1.0
10340,2013,2,9,460.0,27.0,15.0,0.0,20.0,1610.0,,46.0,10.0,3.0,1.0
10341,2013,2,9,600.0,42.0,21.0,0.0,180.0,1730.0,,35.0,20.0,5.0,1.0
10342,2013,2,9,540.0,40.0,16.0,0.0,205.0,1150.0,,26.0,18.0,4.0,1.0
10343,2013,2,9,610.0,37.0,12.0,0.0,180.0,1450.0,,46.0,24.0,7.0,2.0
10344,2013,2,9,620.0,40.0,14.0,0.0,180.0,1780.0,,44.0,20.0,2.0,2.0
10345,2013,2,9,510.0,25.0,8.0,0.5,60.0,2350.0,,49.0,24.0,9.0,3.0
10348,2013,2,9,320.0,15.0,2.5,0.0,25.0,680.0,,32.0,13.0,4.0,2.0
10349,2013,2,9,210.0,6.0,1.5,0.0,25.0,900.0,,26.0,13.0,4.0,1.0
1035,2013,91,9,370.0,21.0,7.0,0.0,235.0,910.0,,30.0,17.0,2.0,1.0
10354,2013,2,5,230.0,11.0,1.5,0.0,30.0,650.0,,17.0,17.0,0.0,1.0
10357,2013,2,5,350.0,17.0,2.5,0.0,45.0,970.0,,25.0,25.0,0.0,2.0
10358,2013,2,5,590.0,28.0,4.0,0.0,75.0,1610.0,,42.0,42.0,0.0,4.0
1036,2013,91,9,510.0,34.0,13.0,0.0,245.0,1130.0,,30.0,25.0,2.0,1.0
10363,2013,2,6,610.0,28.0,4.0,0.0,0.0,1220.0,,82.0,7.0,1.0,8.0
10364,2013,2,6,480.0,22.0,3.0,0.0,0.0,980.0,,66.0,6.0,1.0,7.0
10365,2013,2,6,360.0,17.0,2.5,0.0,0.0,730.0,,49.0,4.0,1.0,5.0
1037,2013,91,9,320.0,17.0,6.0,0.0,225.0,710.0,,30.0,14.0,2.0,1.0
10372,2013,2,6,240.0,11.0,1.5,0.0,0.0,490.0,,33.0,3.0,0.0,3.0
10374,2013,2,0,410.0,20.0,3.0,0.0,0.0,1690.0,,51.0,6.0,6.0,3.0
10375,2013,2,0,80.0,0.0,0.0,0.0,5.0,30.0,,19.0,2.0,15.0,1.0
10376,2013,2,5,170.0,5.0,1.5,0.0,10.0,350.0,,25.0,6.0,4.0,1.0
1038,2013,91,9,590.0,36.0,12.0,0.0,35.0,1030.0,,50.0,15.0,9.0,2.0
10388,2013,2,11,20.0,1.0,0.0,0.0,0.0,750.0,,3.0,0.0,2.0,0.0
1039,2013,92,3,310.0,22.0,8.0,0.0,195.0,630.0,,13.0,15.0,2.0,1.0
10392,2013,2,11,45.0,0.0,0.0,0.0,0.0,350.0,,11.0,0.0,8.0,0.0
10395,2013,2,1,520.0,26.0,12.0,0.0,0.0,390.0,,69.0,5.0,39.0,3.0
10396,2013,2,4,420.0,21.0,10.0,0.0,30.0,320.0,,54.0,4.0,34.0,2.0
10398,2013,2,2,440.0,12.0,8.0,0.0,40.0,350.0,,75.0,11.0,61.0,1.0
10399,2013,2,2,560.0,15.0,10.0,0.0,50.0,440.0,,98.0,14.0,80.0,1.0
104,2013,24,3,800.0,51.0,20.0,2.0,135.0,1280.0,,44.0,40.0,13.0,3.0
10400,2013,2,2,380.0,12.0,8.0,0.0,40.0,310.0,,60.0,11.0,49.0,0.0
10401,2013,2,2,470.0,15.0,10.0,0.0,50.0,390.0,,75.0,14.0,61.0,0.0
10402,2013,2,2,440.0,12.0,8.0,0.0,40.0,350.0,,76.0,12.0,62.0,1.0
